midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-08-17 06:45:00,188719447,-0.07,-0.07,0.0,0
2010-11-16 11:15:00,188719447,-0.06,-0.08,0.02,3774389
2011-02-15 15:45:00,188719447,-0.08,-0.1,0.02,3774389
2011-05-17 23:15:00,188719447,-0.12,-0.08,-0.04,-7548778
2011-08-17 06:45:00,188719447,-0.16,-0.07,-0.09,-16984750
2011-11-16 11:15:00,188719447,-0.18,-0.06,-0.12,-22646334
2012-02-15 15:45:00,188719447,-0.17,-0.06,-0.11,-20759139
2012-05-16 23:15:00,188719447,-0.13,-0.04,-0.09,-16984750
2012-08-16 06:45:00,188719447,-0.11,-0.01,-0.1,-18871945
2012-11-15 23:15:00,188719447,-0.08,-0.01,-0.07,-13210361
2013-02-15 15:45:00,188719447,-0.07,-0.04,-0.03,-5661583
2013-05-17 23:15:00,188719447,-0.11,-0.05,-0.06,-11323167
2013-08-17 06:45:00,188719447,-0.12,-0.04,-0.08,-15097556
2013-11-16 11:15:00,188719447,-0.13,-0.04,-0.09,-16984750
2014-02-15 15:45:00,188719447,-0.12,-0.06,-0.06,-11323167
2014-05-17 23:15:00,188719447,-0.1,-0.04,-0.06,-11323167
2014-08-17 06:45:00,188719447,-0.08,-0.03,-0.05,-9435972
2014-11-16 11:15:00,188719447,-0.06,-0.02,-0.04,-7548778
2015-02-15 15:45:00,188719447,-0.02,-0.04,0.02,3774389
2015-05-17 23:15:00,188719447,0.01,-0.01,0.02,3774389
2015-08-17 06:45:00,188719447,0.01,0.01,0.0,0
2015-11-16 11:15:00,188719447,0.0,0.02,-0.02,-3774389
2016-02-15 15:45:00,188719447,0.05,0.05,0.0,0
2016-05-16 23:15:00,188719447,0.08,0.05,0.03,5661583
2016-08-16 06:45:00,188719447,0.1,0.07,0.03,5661583
2016-11-15 23:15:00,188719447,0.11,0.08,0.03,5661583
2017-02-15 15:45:00,188719447,0.12,0.04,0.08,15097556
2017-05-17 23:15:00,188719447,0.13,0.05,0.08,15097556
2017-08-17 06:45:00,188719447,0.13,0.09,0.04,7548778
2017-11-16 11:15:00,188719447,0.12,0.13,-0.01,-1887194
2018-02-15 15:45:00,188719447,0.14,0.12,0.02,3774389
2018-05-17 23:15:00,188719447,0.15,0.1,0.05,9435972
2018-08-17 06:45:00,188719447,0.17,0.09,0.08,15097556
2018-11-16 11:15:00,188719447,0.15,0.07,0.08,15097556
2019-02-15 21:45:00,188719447,0.33,0.31,0.02,3774389
2019-05-18 05:15:00,188719447,-0.01,-0.04,0.03,5661583
2019-08-17 12:45:00,188719447,-0.08,-0.12,0.04,7548778
2019-11-16 20:15:00,188719447,0.08,0.02,0.06,11323167
2020-02-16 03:45:00,188719447,-0.05,-0.08,0.03,5661583
2020-05-17 11:15:00,188719447,0.06,0.03,0.03,5661583
2020-08-16 18:45:00,188719447,-0.09,-0.15,0.06,11323167
2020-11-16 02:15:00,188719447,0.05,0.03,0.02,3774389
2021-02-15 09:45:00,188719447,0.1,0.08,0.02,3774389
2021-05-17 17:15:00,188719447,-0.17,-0.22,0.05,9435972
2021-08-17 00:45:00,188719447,0.27,0.28,-0.01,-1887194
2021-11-16 08:15:00,188719447,-0.17,-0.22,0.05,9435972
2022-02-15 15:45:00,188719447,-0.08,-0.1,0.02,3774389
2022-05-17 23:15:00,188719447,-0.01,-0.02,0.01,1887194
2022-08-17 06:45:00,188719447,0.05,0.01,0.04,7548778
2022-11-16 14:15:00,188719447,0.57,0.57,0.0,0
2023-02-15 21:45:00,188719447,0.13,0.06,0.07,13210361
2023-05-18 05:15:00,188719447,-0.06,-0.07,0.01,1887194
2023-08-17 12:45:00,188719447,0.16,0.13,0.03,5661583
2023-11-16 20:15:00,188719447,-0.03,-0.09,0.06,11323167
2024-02-16 03:45:00,188719447,-0.04,-0.05,0.01,1887194
2024-05-17 11:15:00,188719447,-0.09,-0.1,0.01,1887194
2024-08-16 18:45:00,188719447,0.13,0.14,-0.01,-1887194
