mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,10000000,-0.17,-0.15,-0.02,-200000
2011-01-01 00:00:00,10000000,-0.13,-0.14,0.01,100000
2011-04-02 07:30:00,10000000,-0.08,-0.11,0.03,300000
2011-07-02 15:00:00,10000000,0.03,-0.0,0.03,300000
2011-10-01 22:30:00,10000000,0.05,0.03,0.02,200000
2012-01-01 00:00:00,10000000,0.1,0.07,0.03,300000
2012-04-01 07:30:00,10000000,0.24,0.18,0.06,600000
2012-07-01 15:00:00,10000000,0.43,0.32,0.11,1100000
2012-09-30 22:30:00,10000000,0.6,0.44,0.16,1600000
2013-01-01 00:00:00,10000000,0.46,0.32,0.14,1400000
2013-04-02 07:30:00,10000000,0.31,0.2,0.11,1100000
2013-07-02 15:00:00,10000000,0.35,0.24,0.11,1100000
2013-10-01 22:30:00,10000000,0.26,0.18,0.08,800000
2014-01-01 00:00:00,10000000,-0.06,-0.05,-0.01,-100000
2014-04-02 07:30:00,10000000,-0.37,-0.26,-0.11,-1100000
2014-07-02 15:00:00,10000000,-0.45,-0.3,-0.15,-1500000
2014-10-01 22:30:00,10000000,-0.41,-0.27,-0.14,-1400000
2015-01-01 00:00:00,10000000,-0.27,-0.19,-0.08,-800000
2015-04-02 07:30:00,10000000,-0.14,-0.09,-0.05,-500000
2015-07-02 15:00:00,10000000,-0.01,0.01,-0.02,-200000
2015-10-01 22:30:00,10000000,0.09,0.09,0.0,0
2016-01-01 00:00:00,10000000,0.15,0.13,0.02,200000
2016-04-01 07:30:00,10000000,0.19,0.16,0.03,300000
2016-07-01 15:00:00,10000000,0.22,0.19,0.03,300000
2016-09-30 22:30:00,10000000,0.15,0.14,0.01,100000
2017-01-01 00:00:00,10000000,0.03,0.04,-0.01,-100000
2017-04-02 07:30:00,10000000,0.07,0.09,-0.02,-200000
2017-07-02 15:00:00,10000000,0.07,0.09,-0.02,-200000
2017-10-01 22:30:00,10000000,0.03,0.05,-0.02,-200000
2018-01-01 00:00:00,10000000,-0.02,-0.01,-0.01,-100000
2018-04-02 07:30:00,10000000,-0.04,-0.02,-0.02,-200000
2018-07-02 15:00:00,10000000,0.05,0.06,-0.01,-100000
2018-10-01 22:30:00,10000000,0.12,0.12,0.0,0
2019-01-01 00:00:00,10000000,0.13,0.13,0.0,0
2019-04-02 13:30:00,10000000,-0.16,-0.1,-0.06,-600000
2019-07-02 21:00:00,10000000,-0.15,0.01,-0.16,-1600000
2019-10-02 04:30:00,10000000,0.34,0.22,0.12,1200000
2020-01-01 12:00:00,10000000,1.09,0.57,0.52,5200000
2020-04-01 19:30:00,10000000,0.72,0.39,0.33,3300000
2020-07-02 03:00:00,10000000,0.01,0.01,0.0,0
2020-10-01 10:30:00,10000000,-0.34,-0.18,-0.16,-1600000
2020-12-31 18:00:00,10000000,0.08,-0.0,0.08,800000
2021-04-02 01:30:00,10000000,0.24,0.16,0.08,800000
2021-07-02 09:00:00,10000000,-0.09,0.02,-0.11,-1100000
2021-10-01 16:30:00,10000000,-0.33,-0.13,-0.2,-2000000
2022-01-01 00:00:00,10000000,-0.71,-0.46,-0.25,-2500000
2022-04-02 07:30:00,10000000,-0.15,-0.05,-0.1,-1000000
2022-07-02 15:00:00,10000000,0.07,0.1,-0.03,-300000
2022-10-01 22:30:00,10000000,0.24,0.12,0.12,1200000
2023-01-01 06:00:00,10000000,0.14,0.09,0.05,500000
2023-04-02 13:30:00,10000000,1.61,1.03,0.58,5800000
2023-07-02 21:00:00,10000000,0.81,0.43,0.38,3800000
2023-10-02 04:30:00,10000000,0.18,0.09,0.09,900000
2024-01-01 12:00:00,10000000,-0.45,-0.31,-0.14,-1400000
2024-04-01 19:30:00,10000000,-0.41,-0.2,-0.21,-2100000
2024-07-02 03:00:00,10000000,-0.17,-0.01,-0.16,-1600000
2024-10-01 10:30:00,10000000,-0.22,-0.14,-0.08,-800000
