mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 22:30:00,186643988,0.49,0.22,0.27,50393877
2011-01-01 00:00:00,186643988,0.52,0.18,0.34,63458956
2011-04-02 07:30:00,186643988,0.59,0.22,0.37,69058276
2011-07-02 15:00:00,186643988,0.52,0.27,0.25,46660997
2011-10-01 22:30:00,186643988,0.24,0.21,0.03,5599320
2012-01-01 00:00:00,186643988,-0.05,0.12,-0.17,-31729478
2012-04-01 07:30:00,186643988,-0.18,0.07,-0.25,-46660997
2012-07-01 15:00:00,186643988,-0.44,0.01,-0.45,-83989795
2012-09-30 22:30:00,186643988,-0.56,-0.03,-0.53,-98921314
2013-01-01 00:00:00,186643988,-0.42,-0.0,-0.42,-78390475
2013-04-02 07:30:00,186643988,-0.25,0.01,-0.26,-48527437
2013-07-02 15:00:00,186643988,-0.01,0.05,-0.06,-11198639
2013-10-01 22:30:00,186643988,0.23,0.07,0.16,29863038
2014-01-01 00:00:00,186643988,0.35,0.11,0.24,44794557
2014-04-02 07:30:00,186643988,0.29,0.1,0.19,35462358
2014-07-02 15:00:00,186643988,0.19,0.1,0.09,16797959
2014-10-01 22:30:00,186643988,0.28,0.14,0.14,26130158
2015-01-01 00:00:00,186643988,0.46,0.16,0.3,55993196
2015-04-02 07:30:00,186643988,0.35,0.16,0.19,35462358
2015-07-02 15:00:00,186643988,0.32,0.18,0.14,26130158
2015-10-01 22:30:00,186643988,0.25,0.2,0.05,9332199
2016-01-01 00:00:00,186643988,0.1,0.15,-0.05,-9332199
2016-04-01 07:30:00,186643988,-0.08,0.08,-0.16,-29863038
2016-07-01 15:00:00,186643988,-0.22,0.03,-0.25,-46660997
2016-09-30 22:30:00,186643988,-0.23,0.02,-0.25,-46660997
2017-01-01 00:00:00,186643988,-0.07,0.06,-0.13,-24263718
2017-04-02 07:30:00,186643988,0.06,0.1,-0.04,-7465760
2017-07-02 15:00:00,186643988,0.29,0.13,0.16,29863038
2017-10-01 22:30:00,186643988,0.74,0.21,0.53,98921314
2018-01-01 00:00:00,186643988,0.94,0.3,0.64,119452152
2018-04-02 07:30:00,186643988,0.64,0.26,0.38,70924715
2018-07-02 15:00:00,186643988,0.35,0.2,0.15,27996598
2018-10-01 22:30:00,186643988,0.19,0.17,0.02,3732880
2019-01-01 00:00:00,186643988,0.1,0.13,-0.03,-5599320
2019-04-02 13:30:00,186643988,-0.01,0.13,-0.14,-26130158
2019-07-02 21:00:00,186643988,-0.09,0.06,-0.15,-27996598
2019-10-02 04:30:00,186643988,0.04,0.18,-0.14,-26130158
2020-01-01 12:00:00,186643988,0.17,0.08,0.09,16797959
2020-04-01 19:30:00,186643988,0.44,0.25,0.19,35462358
2020-07-02 03:00:00,186643988,-0.21,0.08,-0.29,-54126757
2020-10-01 10:30:00,186643988,-0.05,0.06,-0.11,-20530839
2020-12-31 18:00:00,186643988,0.35,0.12,0.23,42928117
2021-04-02 01:30:00,186643988,-0.16,0.01,-0.17,-31729478
2021-07-02 09:00:00,186643988,0.14,0.2,-0.06,-11198639
2021-10-01 16:30:00,186643988,-0.08,0.05,-0.13,-24263718
2022-01-01 00:00:00,186643988,-0.53,-0.15,-0.38,-70924715
2022-04-02 07:30:00,186643988,-0.37,-0.03,-0.34,-63458956
2022-07-02 15:00:00,186643988,0.24,0.1,0.14,26130158
2022-10-01 22:30:00,186643988,-0.33,-0.04,-0.29,-54126757
2023-01-01 06:00:00,186643988,-0.47,-0.11,-0.36,-67191836
2023-04-02 13:30:00,186643988,-0.36,-0.1,-0.26,-48527437
2023-07-02 21:00:00,186643988,0.8,0.2,0.6,111986393
2023-10-02 04:30:00,186643988,0.36,0.22,0.14,26130158
2024-01-01 12:00:00,186643988,0.1,0.06,0.04,7465760
2024-04-01 19:30:00,186643988,-0.1,0.12,-0.22,-41061677
2024-07-02 03:00:00,186643988,-0.26,0.1,-0.36,-67191836
2024-10-01 10:30:00,186643988,-0.44,-0.16,-0.28,-52260317
