midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2013-11-16 11:15:00,270250126,-0.82,-0.21,-0.61,-164852577
2014-02-15 15:45:00,270250126,-1.3,-0.21,-1.09,-294572638
2014-05-17 23:15:00,270250126,-1.92,-0.23,-1.69,-456722714
2014-08-17 06:45:00,270250126,-2.14,-0.24,-1.9,-513475240
2014-11-16 11:15:00,270250126,-1.64,-0.2,-1.44,-389160182
2015-02-15 15:45:00,270250126,-0.91,-0.16,-0.75,-202687595
2015-05-17 23:15:00,270250126,-0.27,-0.1,-0.17,-45942522
2015-08-17 06:45:00,270250126,0.16,-0.01,0.17,45942522
2015-11-16 11:15:00,270250126,0.4,0.03,0.37,99992547
2016-02-15 15:45:00,270250126,0.47,0.03,0.44,118910056
2016-05-16 23:15:00,270250126,0.46,0.02,0.44,118910056
2016-08-16 06:45:00,270250126,0.4,0.02,0.38,102695048
2016-11-15 23:15:00,270250126,0.34,0.02,0.32,86480040
2017-02-15 15:45:00,270250126,0.32,0.03,0.29,78372537
2017-05-17 23:15:00,270250126,0.3,0.02,0.28,75670035
2017-08-17 06:45:00,270250126,0.3,0.03,0.27,72967534
2017-11-16 11:15:00,270250126,0.29,0.03,0.26,70265033
2018-02-15 15:45:00,270250126,0.26,0.02,0.24,64860030
2018-05-17 23:15:00,270250126,0.2,-0.0,0.2,54050025
2018-08-17 06:45:00,270250126,0.16,-0.01,0.17,45942522
2018-11-16 11:15:00,270250126,0.17,0.0,0.17,45942522
2019-02-15 21:45:00,270250126,0.51,0.18,0.33,89182542
2019-05-18 05:15:00,270250126,-0.63,-0.08,-0.55,-148637570
2019-08-17 12:45:00,270250126,2.55,0.32,2.23,602657782
2019-11-16 20:15:00,270250126,0.51,-0.04,0.55,148637570
2020-02-16 03:45:00,270250126,-0.02,-0.2,0.18,48645023
2020-05-17 11:15:00,270250126,0.47,0.14,0.33,89182542
2020-08-16 18:45:00,270250126,0.27,0.08,0.19,51347524
2020-11-16 02:15:00,270250126,0.02,0.06,-0.04,-10810005
2021-02-15 09:45:00,270250126,-0.18,0.03,-0.21,-56752527
2021-05-17 17:15:00,270250126,0.37,0.06,0.31,83777539
2021-08-17 00:45:00,270250126,0.12,0.05,0.07,18917509
2021-11-16 08:15:00,270250126,0.04,-0.03,0.07,18917509
2022-02-15 15:45:00,270250126,0.02,0.04,-0.02,-5405003
2022-05-17 23:15:00,270250126,0.05,0.07,-0.02,-5405003
2022-08-17 06:45:00,270250126,0.08,0.05,0.03,8107504
2022-11-16 14:15:00,270250126,-0.07,-0.07,0.0,0
2023-02-15 21:45:00,270250126,0.07,0.03,0.04,10810005
2023-05-18 05:15:00,270250126,0.14,0.15,-0.01,-2702501
2023-08-17 12:45:00,270250126,-0.08,0.29,-0.37,-99992547
2023-11-16 20:15:00,270250126,-6.08,-0.76,-5.32,-1437730673
2024-02-16 03:45:00,270250126,-2.57,-0.51,-2.06,-556715261
2024-05-17 11:15:00,270250126,0.4,0.21,0.19,51347524
2024-08-16 18:45:00,270250126,-0.57,-0.29,-0.28,-75670035
