mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,709855320,-0.12,-0.05,-0.07,-49689872
2019-07-02 21:00:00,709855320,0.07,0.03,0.04,28394213
2019-10-02 04:30:00,709855320,0.13,0.06,0.07,49689872
2020-01-01 12:00:00,709855320,0.03,-0.03,0.06,42591319
2020-04-01 19:30:00,709855320,0.07,0.03,0.04,28394213
2020-07-02 03:00:00,709855320,0.12,0.06,0.06,42591319
2020-10-01 10:30:00,709855320,0.15,0.09,0.06,42591319
2020-12-31 18:00:00,709855320,0.08,0.03,0.05,35492766
2021-04-02 01:30:00,709855320,0.01,-0.04,0.05,35492766
2021-07-02 09:00:00,709855320,0.12,0.07,0.05,35492766
2021-10-01 16:30:00,709855320,0.23,0.2,0.03,21295660
2022-01-01 00:00:00,709855320,-0.03,-0.02,-0.01,-7098553
2022-04-02 07:30:00,709855320,0.03,0.09,-0.06,-42591319
2022-07-02 15:00:00,709855320,-0.08,-0.02,-0.06,-42591319
2022-10-01 22:30:00,709855320,0.07,0.1,-0.03,-21295660
2023-01-01 06:00:00,709855320,-0.12,-0.07,-0.05,-35492766
2023-04-02 13:30:00,709855320,-0.04,-0.03,-0.01,-7098553
2023-07-02 21:00:00,709855320,-0.29,-0.13,-0.16,-113576851
2023-10-02 04:30:00,709855320,-0.4,-0.11,-0.29,-205858043
2024-01-01 12:00:00,709855320,-0.1,-0.07,-0.03,-21295660
2024-04-01 19:30:00,709855320,0.02,-0.01,0.03,21295660
2024-07-02 03:00:00,709855320,0.04,-0.03,0.07,49689872
2024-10-01 10:30:00,709855320,0.17,0.14,0.03,21295660
