midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,1955034380.2641697,0.7857700437307356,0.8281356254447013,0.20542291786114222,230537893.80522048
2019-05-18 05:15:00,2006367585.1597202,-0.2373120584525169,0.508947217575041,-0.4027926911949181,-11120243.261611566
2019-08-17 12:45:00,2622207757.7386646,3.702106241136789,2.4272663359297426,1.66187857009936,-175959387.41257554
2019-11-16 20:15:00,2148997014.3391476,-5.076320827007294,-1.6327278225216997,-3.811983944498934,-450717560.63901377
2020-02-16 03:45:00,1885645598.0636837,2.5442633852362633,0.9656510007334865,2.0261563110398124,-66564753.5609678
2020-05-17 11:15:00,2418189454.328661,6.946570292115211,1.312222027045209,6.258007595955859,393367947.71965766
2020-08-16 18:45:00,2941507332.5459523,4.608402997255325,1.2983803317183618,3.6997325349366283,235279489.3599115
2020-11-16 02:15:00,2186297391.843647,3.049797497689724,1.268092776241246,2.182705075247213,54998738.7310603
2021-02-15 09:45:00,2499157378.3170447,1.2670592665672302,-1.0043479317973825,1.8971442260080948,6409320.925331838
2021-05-17 17:15:00,2601786087.01087,6.293752811849117,1.790255804429761,5.09696872846689,237233293.25085628
2021-08-17 00:45:00,2437575068.621135,6.357566297054291,1.6002703534904854,5.480072551174088,237707000.84719595
2021-11-16 08:15:00,2439503068.521582,-2.1809028536081314,-1.3298427614499801,-1.0725605073384936,9120887.030226437
2022-02-15 15:45:00,1844599442.650782,0.6382701173424721,0.6263323026360009,0.39304808271117514,10849694.754877679
2022-05-17 23:15:00,2452239880.163903,5.6092991679906845,1.7166914959670967,4.436627719085664,367352176.9454846
2022-08-17 06:45:00,2123885499.4727907,6.022985465824604,1.9546553354302878,4.41849646452465,357167045.2185953
2022-11-16 14:15:00,2501755801.585773,-2.3345767855644217,-2.1325660021975623,-0.7860815925523632,-60785757.44297786
2023-02-15 21:45:00,2305377115.401119,-2.792106986045837,-0.12387363321613537,-2.2850157489301637,-359051274.66985756
2023-05-18 05:15:00,2391918982.2274003,1.2461837530136108,1.9711996481055374,0.24865518338629,-345841274.3004663
2023-08-17 12:45:00,2634700797.1469016,5.683157343417406,3.7320362565806118,2.766682100016623,-301863758.51276267
2023-11-16 20:15:00,1592145852.4847677,-0.9279058277606966,-0.3856399467767916,-0.2106630313210185,-40897730.153329484
2024-02-16 03:45:00,1977355144.4186447,-2.032335519790649,-0.8008556715867591,-1.2070062523998781,-296486941.657197
