midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-08-17 06:45:00,51161650.60938502,-0.2596567919085643,-0.10214793870882376,-0.1575088531997405,-8058412.91529004
2010-11-16 11:15:00,81271525.36686388,-0.26592197293213665,-0.101666697274819,-0.16425527565731765,-13349276.80222491
2011-02-15 15:45:00,75077865.10793155,-0.27418938484095484,-0.09506677086762268,-0.17912261397333218,-13448143.44966993
2011-05-17 23:15:00,45603958.60955271,-0.29808007786734453,-0.06705633908199712,-0.2310237387853474,-10535597.021391101
2011-08-17 06:45:00,5992459.084067762,-0.2549700578728594,-0.04740811091033499,-0.20756194696252445,-1243806.4745823706
2011-11-16 11:15:00,0.0,0.0,-0.026884459411145884,0.0,0.0
2012-02-15 15:45:00,0.0,0.0,-0.015318043198434914,0.0,0.0
2012-05-16 23:15:00,0.0,0.0,-0.011508123079130841,0.0,0.0
2012-08-16 06:45:00,19851872.557858013,0.26733191050698224,-0.005813976647783845,0.27314588715476606,5422457.341499482
2012-11-15 23:15:00,17423922.50218621,0.27815401260883543,0.003560894504202746,0.27459311810463266,4784489.209488784
2013-02-15 15:45:00,22611631.017277002,0.2690732623392667,0.0010111759751630946,0.2680620863641036,6061320.986586552
2013-05-17 23:15:00,25844394.242893577,0.2849474826586734,-0.0003998481800506175,0.28534733083872404,7374628.914353369
2013-08-17 06:45:00,8441154.805555284,0.2656183840825049,0.012647965103231584,0.2529704189792733,2135362.4678302263
2013-11-16 11:15:00,0.0,0.0,0.01271170798065489,0.0,0.0
2014-02-15 15:45:00,0.0,0.0,0.006991580018488903,0.0,0.0
2014-05-17 23:15:00,8999138.352683306,0.26244420739089946,0.011368455597638777,0.2510757517932607,2259465.4273915268
2014-08-17 06:45:00,0.0,0.0,0.028225048782141552,0.0,0.0
2014-11-16 11:15:00,5301613.237562954,0.2573447939235848,0.03135621010406229,0.2259885838195225,1198104.0675156857
2015-02-15 15:45:00,0.0,0.0,0.025122356314808175,0.0,0.0
2015-05-17 23:15:00,0.0,0.0,0.01571210062313288,0.0,0.0
2015-08-17 06:45:00,0.0,0.0,0.008324652779012828,0.0,0.0
2015-11-16 11:15:00,0.0,0.0,0.004812942260002908,0.0,0.0
2016-02-15 15:45:00,30870751.20276836,0.2618160626322634,0.02792266729067981,0.23389339534158363,7220464.815560768
2016-05-16 23:15:00,64892721.2670369,0.29447854733566736,0.034236121230372105,0.26024242610529524,16887839.219108373
2016-08-16 06:45:00,0.0,0.0,0.04768199200049336,0.0,0.0
2016-11-15 23:15:00,3763139.2038953304,0.24771135989176402,0.0403244582594958,0.20738690163226822,780425.779906773
2017-02-15 15:45:00,0.0,0.0,0.012308949357336852,0.0,0.0
2017-05-17 23:15:00,0.0,0.0,-0.021509323996408963,0.0,0.0
2017-08-17 06:45:00,14264396.267038584,-0.2640375481317473,-0.061711043801911634,-0.20232650432983565,-2886065.4330854733
2017-11-16 11:15:00,129762232.60656926,-0.3426938003952576,-0.09544362219528703,-0.24725017819997058,-32083735.135600284
2018-02-15 15:45:00,200706756.9292311,-0.37774232577787153,-0.10929354535214669,-0.26844878042572484,-53879484.12085449
2018-05-17 23:15:00,221986252.94456393,-0.38417665469236395,-0.10119941600437084,-0.2829772386879931,-62817056.884947084
2018-08-17 06:45:00,209645219.10281977,-0.3629691616370729,-0.08201306920917735,-0.28095609242789554,-58901101.555318244
2018-11-16 11:15:00,156677238.26717612,-0.3257800573683869,-0.0573540797596418,-0.2684259776087451,-42056240.85090504
2019-02-15 21:45:00,14873612.747624278,0.2626457214355469,0.017828812822699547,0.24481690861284733,3641311.892778014
2019-05-18 05:15:00,0.0,0.0,-0.02862606570124626,0.0,0.0
2019-08-17 12:45:00,0.0,0.0,0.045378003269433975,0.0,0.0
2019-11-16 20:15:00,0.0,0.0,-0.05433938652276993,0.0,0.0
2020-02-16 03:45:00,54973368.620978594,0.27649345993995667,0.031817030161619186,0.24467642977833748,13450687.56706953
2020-05-17 11:15:00,0.0,0.0,-0.03266516700387001,0.0,0.0
2020-08-16 18:45:00,99709678.88146941,0.2843017578125,0.10650018602609634,0.17780157178640366,17728537.62744284
2020-11-16 02:15:00,0.0,0.0,0.01570182293653488,0.0,0.0
2021-02-15 09:45:00,0.0,0.0,-0.09398412704467773,0.0,0.0
2021-05-17 17:15:00,21892466.606873155,0.26046618819236755,0.052038535475730896,0.20842765271663666,4562995.427047923
2021-08-17 00:45:00,226914369.99832895,0.3110778331756592,0.16947633028030396,0.14160150289535522,32131415.820316084
2021-11-16 08:15:00,11728939.585308552,0.2524913549423218,0.07923922687768936,0.17325212806463242,2032063.7430962138
2022-02-15 15:45:00,0.0,0.0,0.018443206325173378,0.0,0.0
2022-05-17 23:15:00,0.0,0.0,0.037012141197919846,0.0,0.0
2022-08-17 06:45:00,2432079.474810481,0.2458699494600296,0.10916667431592941,0.1367032751441002,332473.2296173359
2022-11-16 14:15:00,0.0,0.0,0.05454694479703903,0.0,0.0
2023-02-15 21:45:00,0.0,0.0,-0.11274964362382889,0.0,0.0
2023-05-18 05:15:00,0.0,0.0,0.050794344395399094,0.0,0.0
2023-08-17 12:45:00,0.0,0.0,0.01567024737596512,0.0,0.0
2023-11-16 20:15:00,0.0,0.0,-0.0030923837330192327,0.0,0.0
2024-02-16 03:45:00,0.0,0.0,-0.015979081392288208,0.0,0.0
