midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,50035953.55200845,-0.14841857556895705,-0.12805471595080234,-0.020363859618154706,-1018925.1339936095,188719447.95611393,-0.0656038042376584,-0.07172827400574988,0.006124469768091487,1155806.5536581345,-138683494.40410548,-0.05632644194505246,-0.026488329386246193,-2174731.687651744
2010-11-16 11:15:00,50035953.55200845,-0.17077200135891574,-0.14701856390630838,-0.023753437452607357,-1188525.8930791996,188719447.95611393,-0.06233105931631636,-0.08146854976375155,0.019137490447435186,3611616.632505372,-138683494.40410548,-0.06555001414255683,-0.04289092790004254,-4800142.525584572
2011-02-15 15:45:00,50035953.55200845,-0.2089767957622476,-0.1843533900173634,-0.024623405744884197,-1232055.5861432836,188719447.95611393,-0.08058988700426539,-0.0957439951872735,0.015154108183008108,2859874.930564519,-138683494.40410548,-0.0886093948300899,-0.039777513927892305,-4091930.5167078027
2011-05-17 23:15:00,50035953.55200845,-0.2338017255337202,-0.19495545629579739,-0.03884626923792281,-1943710.1232575204,188719447.95611393,-0.12060942172326487,-0.07977073129611607,-0.0408386904271488,-7707055.112662156,-138683494.40410548,-0.11518472499968131,0.00199242118922599,5763344.9894046355
2011-08-17 06:45:00,50035953.55200845,-0.3044026928903787,-0.20323228146783096,-0.10117041142254773,-5062158.006776184,188719447.95611393,-0.158670535525804,-0.06772239931993428,-0.09094813620586974,-17163682.057409193,-138683494.40410548,-0.13550988214789667,-0.010222275216677998,12101524.05063301
2011-11-16 11:15:00,50035953.55200845,-0.37796058625113677,-0.2414699326276741,-0.13649065362346266,-6829440.0049868515,188719447.95611393,-0.18153323871118707,-0.06418088496116187,-0.1173523537500252,-22146671.41605535,-138683494.40410548,-0.17728904766651224,-0.01913829987343746,15317231.4110685
2012-02-15 15:45:00,50035953.55200845,-0.373710367438583,-0.2531433301676589,-0.1205670372709241,-6032686.67679123,188719447.95611393,-0.1673417431040131,-0.058627104029979005,-0.10871463907403409,-20516566.670799885,-138683494.40410548,-0.19451622613767988,-0.011852398196890018,14483879.994008655
2012-05-16 23:15:00,50035953.55200845,-0.2570669624151466,-0.1751709280592104,-0.0818960343559362,-4097746.1711273124,188719447.95611393,-0.12883724152819317,-0.035909505573307486,-0.09292773595488568,-17537271.029217545,-138683494.40410548,-0.1392614224859029,0.011031701598949478,13439524.858090233
2012-08-16 06:45:00,50035953.55200845,-0.17130108886377335,-0.08431295106353445,-0.0869881378002389,-4352534.422548464,188719447.95611393,-0.10743210861390533,-0.01450677521216493,-0.0929253334017404,-17536817.620714284,-138683494.40410548,-0.06980617585136953,0.005937195601501508,13184283.19816582
2012-11-15 23:15:00,50035953.55200845,-0.13330774449196253,-0.06589656146834386,-0.06741118302361868,-3372982.822655725,188719447.95611393,-0.07527539250692428,-0.005820361332233184,-0.0694550311746911,-13107515.141062386,-138683494.40410548,-0.060076200136110675,0.0020438481510724194,9734532.318406662
