midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,117447103.82558775,-0.0688908208051304,-0.08385763874892459,0.014966817943794189,1757809.4209834659,66898421.71644974,-0.053834607387454936,-0.09712550980500949,0.04329090241755455,2896093.0464152377,50548682.10913801,0.013267871056084901,-0.028324084473760364,-1138283.6254317719
2010-11-16 11:15:00,117447103.82558775,-0.037993454958933394,-0.051863759228740064,0.01387030426980667,1629027.065668477,66898421.71644974,-0.017839356084234037,-0.0707464341130927,0.05290707802885866,3539400.017759699,50548682.10913801,0.018882674884352635,-0.03903677375905199,-1910372.952091222
2011-02-15 15:45:00,117447103.82558775,-0.033708474860578166,-0.03005132435927722,-0.0036571505013009466,-429521.7346320926,66898421.71644974,-0.02530746273964235,-0.04028208123163391,0.01497461849199156,1001778.342920198,50548682.10913801,0.010230756872356691,-0.018631768993292507,-1431300.0775522906
2011-05-17 23:15:00,117447103.82558775,-0.07750679270112311,-0.06540689468562733,-0.012099898015495783,-1421097.9785049565,66898421.71644974,-0.08183527312251093,-0.06300206756051119,-0.018833205561999744,-1259911.7279592457,50548682.10913801,-0.002404827125116138,0.006733307546503961,-161186.2505457108
2011-08-17 06:45:00,117447103.82558775,-0.010103250899565385,-0.017625828005055345,0.0075225771054899596,883504.8943444686,66898421.71644974,-0.007201073460459284,-0.020555159328414205,0.013354085867954921,893367.2680321301,50548682.10913801,0.002929331323358861,-0.005831508762464962,-9862.373687661486
2011-11-16 11:15:00,117447103.82558775,0.019433304928285423,2.2186155463731545e-06,0.01943108631273905,2282124.81161622,66898421.71644974,0.02293275380001991,-0.001113269183883083,0.024046022983902994,1608640.9861805856,50548682.10913801,0.0011154877994294563,-0.004614936671163944,673483.8254356345
2012-02-15 15:45:00,117447103.82558775,0.022467693691080468,-0.007859285526670992,0.03032697921775146,3561815.876903698,66898421.71644974,0.022460470909354102,-0.0029015644734245298,0.025362035382778633,1696680.1386246448,50548682.10913801,-0.004957721053246463,0.004964943834972826,1865135.738279053
2012-05-16 23:15:00,117447103.82558775,0.030781519213744335,0.015761017536902417,0.015020501676841918,1764114.4199524675,66898421.71644974,0.022327704099903922,0.025784322496796214,-0.0034566183968922914,-231242.31522813893,50548682.10913801,-0.010023304959893797,0.01847712007373421,1995356.7351806066
2012-08-16 06:45:00,117447103.82558775,0.013779966167586461,0.014394484962583689,-0.0006145187949972274,-72173.45271881444,66898421.71644974,0.009084381993569313,0.020582556948292002,-0.01149817495472269,-769209.7570905589,50548682.10913801,-0.006188071985708313,0.010883656159725462,697036.3043717444
2012-11-15 23:15:00,117447103.82558775,-0.015435420296732423,0.022614589051797824,-0.03805000934853025,-4468863.398521417,66898421.71644974,-0.010931900218506874,0.014743142842969329,-0.0256750430614762,-1717619.8583146415,50548682.10913801,0.007871446208828495,-0.012374966287054048,-2751243.540206775
2013-02-15 15:45:00,117447103.82558775,0.028061836489402327,0.034733521632257125,-0.0066716851428547976,-783570.0976644986,66898421.71644974,0.03844322048246651,0.024773588667884143,0.013669631814582368,914476.7938405294,50548682.10913801,0.009959932964372982,-0.020341316957437166,-1698046.8915050281
2013-05-17 23:15:00,117447103.82558775,0.16475620921914041,-0.004910998662232255,0.16966720788137268,19926922.179841157,66898421.71644974,0.17231361429962888,0.012689009700492212,0.15962460459913666,10678634.114794586,50548682.10913801,-0.01760000836272447,0.010042603282236023,9248288.065046571
2013-08-17 06:45:00,117447103.82558775,0.509666911157433,0.014739635233867352,0.49492727592356567,58127775.16151033,66898421.71644974,0.5213339935898766,0.07468397989782888,0.44665001369204776,29880180.97562866,50548682.10913801,-0.05994434466396153,0.0482772622315179,28247594.185881674
2013-11-16 11:15:00,117447103.82558775,0.49357899821853296,0.012459713425444819,0.48111928479308813,56506066.59358634,66898421.71644974,0.4971750715325287,0.07982809587492722,0.4173469756576015,27919853.979627106,50548682.10913801,-0.0673683824494824,0.06377230913548665,28586212.613959234
2014-02-15 15:45:00,117447103.82558775,0.05021766240527773,-0.041771053622696015,0.09198871602797375,10803808.282119941,66898421.71644974,0.04846707519204885,-0.025054016591502574,0.07352109178355143,4918445.003189831,50548682.10913801,-0.01671703703119344,0.018467624244422318,5885363.27893011
2014-05-17 23:15:00,117447103.82558775,-0.006862600008363254,-0.004811054981234277,-0.0020515450271289763,-240948.02180408512,66898421.71644974,-0.013916244065147465,0.0005169904433661586,-0.014433234508513623,-965560.6088829596,50548682.10913801,-0.005328045424600436,0.012381689481384647,724612.5870788745
2014-08-17 06:45:00,117447103.82558775,-0.08550840497576467,0.03198562995732936,-0.11749403493309404,-13799334.11967433,66898421.71644974,-0.08032274543123563,0.008449050714970435,-0.08877179614620606,-5938693.055115601,50548682.10913801,0.023536579242358927,-0.028722238786887982,-7860641.0645587295
2014-11-16 11:15:00,117447103.82558775,-0.23215036624321284,0.053474286042902386,-0.2856246522861152,-33545788.192194775,66898421.71644974,-0.22006957843022756,-0.00026441173819379037,-0.21980516669203376,-14704618.736818206,50548682.10913801,0.053738697781096176,-0.06581948559408146,-18841169.45537657
