midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,237323365.8369578,-0.15213176608085632,-0.0455000065267086,-0.10663175955414772,-25306208.08250752,91777581.5804348,-0.23170343041419983,-0.07255197316408157,-0.15915145725011826,-14606535.85141781,145545784.256523,0.02705196663737297,0.052519697695970535,-10699672.231089711
2019-05-18 05:15:00,237323365.8369578,-0.05669430270791054,-0.013533039949834347,-0.04316126275807619,-10243176.151519978,91777581.5804348,-0.0709434449672699,-0.026135383173823357,-0.04480806179344654,-4112375.5467092036,145545784.256523,0.01260234322398901,0.0016467990353703499,-6130800.604810774
2019-08-17 12:45:00,237323365.8369578,0.0311769749969244,0.008593383245170116,0.022583591751754284,5359614.007214085,91777581.5804348,0.04533073678612709,-0.016151590272784233,0.061482327058911324,5642699.2874042075,145545784.256523,0.02474497351795435,-0.03889873530715704,-283085.2801901223
2019-11-16 20:15:00,237323365.8369578,0.017769405618309975,-0.04806165024638176,0.06583105586469173,15623247.754409444,91777581.5804348,0.09067471325397491,-0.029929302632808685,0.1206040158867836,11068744.906977337,145545784.256523,-0.018132347613573074,-0.054772960022091866,4554502.847432107
2020-02-16 03:45:00,237323365.8369578,0.20906393229961395,0.004787199664860964,0.204276732634753,48479641.751055904,91777581.5804348,0.4054315388202667,0.03676654025912285,0.3686649985611439,33835181.981296256,145545784.256523,-0.031979340594261885,-0.1643882659263909,14644459.769759648
2020-05-17 11:15:00,237323365.8369578,0.4226883351802826,0.030545607209205627,0.39214272797107697,93064632.09058253,91777581.5804348,0.7462452054023743,0.13076132535934448,0.6154838800430298,56487622.01209171,145545784.256523,-0.10021571815013885,-0.22334115207195282,36577010.07849082
2020-08-16 18:45:00,237323365.8369578,0.2847638726234436,-0.02264980599284172,0.3074136786162853,72956448.91353765,91777581.5804348,0.5218167304992676,0.07202797383069992,0.44978875666856766,41280524.309111804,145545784.256523,-0.09467777982354164,-0.14237507805228233,31675924.604425848
2020-11-16 02:15:00,237323365.8369578,0.2902663052082062,0.08443781733512878,0.2058284878730774,48847909.52717018,91777581.5804348,0.45289188623428345,0.15600326657295227,0.2968886196613312,27247719.5112705,145545784.256523,-0.07156544923782349,-0.09106013178825378,21600190.01589968
2021-02-15 09:45:00,237323365.8369578,0.17123331129550934,-0.036485400050878525,0.20771871134638786,49296503.72404025,91777581.5804348,0.30217844247817993,0.0437459759414196,0.25843246653676033,23718306.78061051,145545784.256523,-0.08023137599229813,-0.05071375519037247,25578196.94342974
2021-05-17 17:15:00,237323365.8369578,0.25179752707481384,0.013447118923068047,0.2383504081517458,56566121.11118498,91777581.5804348,0.3801887333393097,0.08710365742444992,0.29308507591485977,26898639.46478397,145545784.256523,-0.07365653850138187,-0.054734667763113976,29667481.646401007
2021-08-17 00:45:00,237323365.8369578,0.20678874850273132,-0.0025820753071457148,0.20937082380987704,49688588.614616685,91777581.5804348,0.3066634237766266,0.060050152242183685,0.2466132715344429,22633569.64707025,145545784.256523,-0.0626322275493294,-0.037242447724565864,27055018.967546433
2021-11-16 08:15:00,237323365.8369578,0.10809680074453354,-0.010671460069715977,0.11876826081424952,28186483.41103936,91777581.5804348,0.1814384013414383,0.03860798105597496,0.14283042028546333,13108630.5499169,145545784.256523,-0.04927944112569094,-0.024062159471213818,15077852.86112246
2022-02-15 15:45:00,237323365.8369578,0.15137998759746552,-0.0013852098491042852,0.1527651974465698,36254750.840767376,91777581.5804348,0.22932451963424683,0.06329670548439026,0.16602781414985657,15237631.257759728,145545784.256523,-0.06468191533349454,-0.013262616703286767,21017119.58300765
2022-05-17 23:15:00,237323365.8369578,0.12922151386737823,0.0070470720529556274,0.12217444181442261,28994849.75065033,91777581.5804348,0.1810905784368515,0.03426085039973259,0.1468297280371189,13475677.343359735,145545784.256523,-0.027213778346776962,-0.024655286222696304,15519172.407290597
2022-08-17 06:45:00,237323365.8369578,0.15662874281406403,0.029168518260121346,0.12746022455394268,30249289.50147613,91777581.5804348,0.1845306009054184,0.07662314921617508,0.10790745168924332,9903484.950546356,145545784.256523,-0.047454630956053734,0.019552772864699364,20345804.550929777
2022-11-16 14:15:00,237323365.8369578,-0.028305599465966225,-0.04900730028748512,0.020701700821518898,4912997.317512579,91777581.5804348,-0.1196281686425209,-0.056445181369781494,-0.06318298727273941,-5798781.768919415,145545784.256523,0.0074378810822963715,0.08388468809425831,10711779.086431995
2023-02-15 21:45:00,237323365.8369578,0.08720751851797104,0.011599036864936352,0.07560848165303469,17943659.351720065,91777581.5804348,0.0031392660457640886,0.039219632744789124,-0.036080366699025035,-3311368.798171773,145545784.256523,-0.027620595879852772,0.11168884835205972,21255028.14989184
2023-05-18 05:15:00,237323365.8369578,0.12041255086660385,0.030188826844096184,0.09022372402250767,21412197.863366306,91777581.5804348,0.06374717503786087,0.0456075482070446,0.01813962683081627,1664811.081303884,145545784.256523,-0.015418721362948418,0.0720840971916914,19747386.782062422
2023-08-17 12:45:00,237323365.8369578,0.17392730712890625,0.07491554319858551,0.09901176393032074,23497805.073398013,91777581.5804348,0.09396398812532425,0.08704457432031631,0.006919413805007935,635047.0649779025,145545784.256523,-0.012129031121730804,0.0920923501253128,22862758.00842011
