midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,310805706.9376211,0.01973985999149429,-0.03478166394767511,0.0545215239391694,16945600.79122998,248012494.13996887,0.02574181769098681,-0.029222805967175348,0.054964623658162154,13631913.402925536,62793212.797652245,-0.005558857980499762,-0.0004430997189927566,3313687.388304442
2010-11-16 11:15:00,310805706.9376211,0.030465556527047237,-0.04580105891766667,0.07626661544471391,23704099.329034,248012494.13996887,0.04086683991503508,-0.04003902520443609,0.08090586511947118,20065665.398831956,62793212.797652245,-0.0057620337132305785,-0.004639249674757262,3638433.9302020445
2011-02-15 15:45:00,310805706.9376211,0.053135615751384,-0.0311345664748192,0.0842701822262032,26191653.560577236,248012494.13996887,0.061053951198323235,-0.0211784812630525,0.08223243246137574,20394670.673942335,62793212.797652245,-0.009956085211766701,0.0020377497648274567,5796982.886634901
2011-05-17 23:15:00,310805706.9376211,0.08879595049570596,-0.010932256427504736,0.0997282069232107,30996095.85438986,248012494.13996887,0.0947017362677046,0.004329594330962235,0.09037214193674237,22413420.32250275,62793212.797652245,-0.01526185075846697,0.009356064986468335,8582675.53188711
2011-08-17 06:45:00,310805706.9376211,0.1125662206737511,0.028119924613111014,0.0844462960606401,26246390.745390892,248012494.13996887,0.12008757164672132,0.038512072590639455,0.08157549905608186,20231742.98161154,62793212.797652245,-0.010392147977528441,0.002870797004558237,6014647.763779353
2011-11-16 11:15:00,310805706.9376211,0.11658631468773419,0.05866196229450552,0.05792435239322866,18003219.29448132,248012494.13996887,0.12282903632667708,0.06470215419896146,0.05812688212771562,14416193.013074731,62793212.797652245,-0.006040191904455934,-0.00020252973448695727,3587026.281406587
2012-02-15 15:45:00,310805706.9376211,0.12578257393517298,0.0675564949826158,0.05822607895255717,18096997.631055273,248012494.13996887,0.12820384659054931,0.07749817546859378,0.05070567112195554,12575639.961997187,62793212.797652245,-0.009941680485977974,0.007520407830601636,5521357.669058086
2012-05-16 23:15:00,310805706.9376211,0.13243552974579403,0.05903509769604597,0.07340043204974805,22813273.172748767,248012494.13996887,0.13538840975546024,0.0716675058302443,0.06372090392521594,15803580.311346138,62793212.797652245,-0.012632408134198324,0.009679528124532114,7009692.861402629
2012-08-16 06:45:00,310805706.9376211,0.11978213042515767,0.06584119888281587,0.05394093154234181,16765149.36089137,248012494.13996887,0.12610101307569266,0.07095843550731792,0.055142577568374734,13676048.196039317,62793212.797652245,-0.005117236624502058,-0.0012016460260329265,3089101.164852053
2012-11-15 23:15:00,310805706.9376211,0.11732547373011828,0.0795460969713673,0.03777937675875098,11742045.901166333,248012494.13996887,0.12191747406762819,0.08296308086035235,0.03895439320727584,9661176.217045542,62793212.797652245,-0.0034169838889850507,-0.001175016448524857,2080869.684120791
