midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,3815724.728963852,0.1013590469956398,0.0977715402841568,0.0035875067114830017,13688.938074329477,77838416.33837986,0.10246895253658295,0.08851829916238785,0.013950653374195099,1085896.765533022,-74022691.60941601,0.009253241121768951,-0.010363146662712097,-1072207.8274586925
2019-05-18 05:15:00,3815724.728963852,-0.02294921875,0.0097791887819767,-0.0327284075319767,-124882.59395937028,77838416.33837986,-0.0007010794943198562,0.02865435555577278,-0.029355435050092638,-2284980.57522338,-74022691.60941601,-0.01887516677379608,-0.0033729724818840623,2160097.9812640096
2019-08-17 12:45:00,3815724.728963852,0.0725911483168602,0.0834757462143898,-0.010884597897529602,-41532.62936243165,77838416.33837986,0.10875392705202103,0.0882791057229042,0.02047482132911682,1593727.6670697352,-74022691.60941601,-0.004803359508514404,-0.03135941922664642,-1635260.2964321668
2019-11-16 20:15:00,3815724.728963852,0.01300048828125,0.008341471664607525,0.004659016616642475,17777.52491677619,77838416.33837986,-0.001683415612205863,0.010475777089595795,-0.012159192701801658,-946452.3038614274,-74022691.60941601,-0.00213430542498827,0.016818209318444133,964229.8287782036
2020-02-16 03:45:00,3815724.728963852,0.0937296524643898,0.1038953959941864,-0.0101657435297966,-38789.678974949165,77838416.33837986,0.09253259748220444,0.09294004738330841,-0.0004074499011039734,-31715.25503916278,-74022691.60941601,0.01095534861087799,-0.009758293628692627,-7074.423935786384
2020-05-17 11:15:00,3815724.728963852,0.0796712264418602,0.0682644322514534,0.0114067941904068,43525.18667053642,77838416.33837986,0.06171644106507301,0.07044859230518341,-0.008732151240110397,-679696.8237574131,-74022691.60941601,-0.002184160053730011,0.020138945430517197,723222.0104279495
2020-08-16 18:45:00,3815724.728963852,0.0845743790268898,0.076904296875,0.007670082151889801,29266.92214015019,77838416.33837986,0.08040392398834229,0.07524149864912033,0.005162425339221954,401835.01287016034,-74022691.60941601,0.0016627982258796692,0.0025076568126678467,-372568.0907300101
2020-11-16 02:15:00,3815724.728963852,-0.01987711526453495,-0.007229275070130825,-0.012647840194404125,-48260.67659777079,77838416.33837986,-0.013699918054044247,-0.0030534074176102877,-0.010646510636433959,-828707.5274697361,-74022691.60941601,-0.004175867652520537,-0.002001329557970166,780446.8508719653
2021-02-15 09:45:00,3815724.728963852,0.011962890625,0.0226304791867733,-0.0106675885617733,-40704.58147357031,77838416.33837986,0.010092245414853096,0.012546023353934288,-0.002453777939081192,-190998.1888241335,-74022691.60941601,0.010084455832839012,-0.008213810622692108,150293.6073505632
2021-05-17 17:15:00,3815724.728963852,0.08526611328125,0.10205078125,-0.01678466796875,-64045.67263580684,77838416.33837986,0.11464546620845795,0.13163551688194275,-0.016990050673484802,-1322478.6379328812,-74022691.60941601,-0.02958473563194275,0.00020538270473480225,1258432.9652970745
2021-08-17 00:45:00,3815724.728963852,0.0405476875603199,0.0458034947514534,-0.005255807191133499,-20054.713469874136,77838416.33837986,0.021380450576543808,0.019367115572094917,0.0020133350044488907,156714.8083049266,-74022691.60941601,0.026436379179358482,-0.00726914219558239,-176769.52177480076
2021-11-16 08:15:00,3815724.728963852,-0.03009033203125,-0.0204128697514534,-0.0096774622797966,-36926.532134634785,77838416.33837986,-0.03666975721716881,-0.028590846806764603,-0.008078910410404205,-628849.5920855139,-74022691.60941601,0.008177977055311203,-0.001598551869392395,591923.0599508791
2022-02-15 15:45:00,3815724.728963852,-0.00750732421875,0.02149115689098835,-0.02899848110973835,-110650.22147281974,77838416.33837986,0.03313714265823364,0.04945827275514603,-0.016321130096912384,-1270410.9195963282,-74022691.60941601,-0.027967115864157677,-0.012677351012825966,1159760.6981235084
2022-05-17 23:15:00,3815724.728963852,0.0829264298081398,0.0743340402841568,0.008592389523983002,32786.19318755188,77838416.33837986,0.05779864266514778,0.06371987611055374,-0.00592123344540596,-460899.43416024855,-74022691.60941601,0.010614164173603058,0.014513622969388962,493685.6273478004
2022-08-17 06:45:00,3815724.728963852,0.0484822578728199,0.0501437708735466,-0.0016615130007266998,-6339.876244367803,77838416.33837986,0.032295845448970795,0.028025859966874123,0.004269985482096672,332368.9077142784,-74022691.60941601,0.022117910906672478,-0.005931498482823372,-338708.7839586462
2022-11-16 14:15:00,3815724.728963852,-0.02598063088953495,-0.02057562954723835,-0.0054050013422966,-20623.997281883952,77838416.33837986,-0.010141733102500439,0.005710911005735397,-0.015852644108235836,-1233944.7121610255,-74022691.60941601,-0.026286540552973747,0.010447642765939236,1213320.7148791417
2023-02-15 21:45:00,3815724.728963852,0.0874430313706398,0.0977918803691864,-0.0103488489985466,-39488.35904006706,77838416.33837986,0.09214823693037033,0.09151726961135864,0.0006309673190116882,49113.49687314313,-74022691.60941601,0.006274610757827759,-0.010979816317558289,-88601.8559132102
2023-05-18 05:15:00,3815724.728963852,0.0875651016831398,0.0650838240981102,0.022481277585029602,85782.3668198982,77838416.33837986,0.06216512992978096,0.08977694064378738,-0.027611810714006424,-2149259.6182133695,-74022691.60941601,-0.024693116545677185,0.050093088299036026,2235041.9850332676
