midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,37735129.31025827,0.2973131074419825,0.23394571196823585,0.06336739547374667,2391176.8622561055,588077293.2621806,0.01313232725519666,-0.006311924735389256,0.019444251990585915,11434723.08013153,-550342163.9519223,0.2402576367036251,0.04392314348316076,-9043546.217875425
2010-11-16 11:15:00,37735129.31025827,0.36476406822870333,0.28008048090323895,0.08468358732546438,3195546.1181829465,588077293.2621806,0.010483892653632473,0.00010890582487879952,0.010374986828753673,6101294.171884234,-550342163.9519223,0.2799715750783601,0.0743086004967107,-2905748.0537012876
2011-02-15 15:45:00,37735129.31025827,0.3748449322417059,0.2785688375657651,0.09627609467594078,3632990.882083293,588077293.2621806,0.009996759890841067,0.0017915901523533535,0.008205169738487714,4825274.010566609,-550342163.9519223,0.27677724741341175,0.08807092493745307,-1192283.128483316
2011-05-17 23:15:00,37735129.31025827,0.34545448125079475,0.2586589986452474,0.08679548260554737,3275238.759666602,588077293.2621806,0.02483693701918172,0.00235229245854949,0.02248464456063223,13222708.913178813,-550342163.9519223,0.2563067061866979,0.06431083804491514,-9947470.15351221
2011-08-17 06:45:00,37735129.31025827,0.22174980927363777,0.16886993841086598,0.052879870862771794,1995428.764916452,588077293.2621806,0.025223960077257756,0.0033783015330969227,0.02184565854416083,12846935.746179929,-550342163.9519223,0.16549163687776905,0.031034212318610963,-10851506.981263477
2011-11-16 11:15:00,37735129.31025827,0.07245138870813435,0.04959972464477967,0.022851664063354676,862310.4983852706,588077293.2621806,0.008607463654917597,0.0018741500640880836,0.006733313590829513,3959708.831180474,-550342163.9519223,0.047725574580691585,0.01611835047252516,-3097398.332795203
2012-02-15 15:45:00,37735129.31025827,-0.03400182439397668,-0.03281595405678672,-0.001185870337189955,-44748.97051906253,588077293.2621806,-0.007503142881984209,0.0028077414909715996,-0.010310884372955808,-6063596.973187167,-550342163.9519223,-0.03562369554775832,0.009125014035765853,6018848.002668105
2012-05-16 23:15:00,37735129.31025827,-0.04385204226472297,-0.046724277318541375,0.002872235053818409,108384.16116529428,588077293.2621806,-0.01114949909268924,0.0010552843623470325,-0.012204783455036273,-7177356.019088776,-550342163.9519223,-0.047779561680888406,0.015077018508854682,7285740.18025407
2012-08-16 06:45:00,37735129.31025827,0.006100782546207028,-0.005387412822237354,0.011488195368444382,433508.5377697589,588077293.2621806,-0.0036336864159916688,-0.007774716298269994,0.004141029882278325,2435245.6444880436,-550342163.9519223,0.00238730347603264,0.007347165486166057,-2001737.1067182848
2012-11-15 23:15:00,37735129.31025827,0.062499665193683995,0.03545785017519311,0.027041815018490886,1020426.3865068377,588077293.2621806,0.004664202622308029,-0.0009827227860189527,0.005646925408326982,3320828.6093823654,-550342163.9519223,0.03644057296121206,0.021394889610163906,-2300402.2228755276
2013-02-15 15:45:00,37735129.31025827,0.05582506663596405,0.03378140481305682,0.022043661822907235,831820.429359008,588077293.2621806,0.01328768669821221,0.006080826093900462,0.007206860604311748,4238191.077101496,-550342163.9519223,0.027700578719156356,0.014836801218595486,-3406370.647742488
2013-05-17 23:15:00,37735129.31025827,0.02811342324580437,0.00499985259688028,0.023113570648924088,872193.5772589406,588077293.2621806,0.012426202025696269,0.0023670107307210376,0.01005919129497523,5915581.989155523,-550342163.9519223,0.0026328418661592428,0.013054379353948858,-5043388.411896582
2013-08-17 06:45:00,37735129.31025827,-0.06312744501884708,-0.048450978569818316,-0.014676466449028765,-553818.3592717674,588077293.2621806,0.0012040693761494305,-0.0046787819098479165,0.005882851285997347,3459571.260933258,-550342163.9519223,-0.0437721966599704,-0.02055931773502611,-4013389.6202050257
2013-11-16 11:15:00,37735129.31025827,-0.11522488994476135,-0.08767018696659225,-0.0275547029781691,-1039780.2799869697,588077293.2621806,-0.014708256220367744,-0.008293390197645035,-0.006414866022722709,-3772437.0472823004,-550342163.9519223,-0.07937679676894721,-0.02113983695544639,2732656.7672953308
2014-02-15 15:45:00,37735129.31025827,-0.13660162613207377,-0.10796009987092102,-0.028641526261152753,-1080791.6971077572,588077293.2621806,-0.029549214265078252,-0.0212019851567329,-0.008347229108345351,-4908815.900275019,-550342163.9519223,-0.08675811471418812,-0.0202942971528074,3828024.2031672616
2014-05-17 23:15:00,37735129.31025827,-0.1260796812090234,-0.10726676248819225,-0.018812918720831157,-709907.9206339422,588077293.2621806,-0.03822755713687288,-0.030481158222403243,-0.0077463989144696405,-4555481.3061504,-550342163.9519223,-0.07678560426578901,-0.011066519806361516,3845573.3855164577
2014-08-17 06:45:00,37735129.31025827,-0.07018789227579418,-0.08520758263662523,0.015019690360831048,566769.9579659993,588077293.2621806,-0.042723922171993785,-0.027781055080614795,-0.01494286709137899,-8787560.83267467,-550342163.9519223,-0.05742652755601044,0.029962557452210038,9354330.790640669
2014-11-16 11:15:00,37735129.31025827,-0.02931487775547339,-0.04702222257120434,0.017707344815730955,668188.946362939,588077293.2621806,-0.03875358927902353,-0.010498240445186706,-0.028255348833836826,-16616329.06238147,-550342163.9519223,-0.03652398212601764,0.04596269364956778,17284518.00874441
