midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,187644984.2096856,0.2417599111795425,0.021341074258089,0.2204188406467437,41360489.87267544,410712336.9909233,0.13710041,0.013742404,0.12335801,50664657.08528535,-223067352.7812377,0.0075986701995134,0.0970608294010162,-9304167.212609917
2019-02-15 21:45:00,298967600.3845315,0.434392511844635,0.056820873171091,0.3775716423988342,112881687.9012259,410712336.9909233,0.3159378,0.07403112,0.24190667,99354054.8849446,-111744736.6063918,-0.0172102488577365,0.1356649696826934,13527633.016281309
2019-05-18 05:15:00,123403069.09689276,0.0581266768276691,0.0054031424224376,0.0527235344052314,6506245.959241184,410712336.9909233,0.052286994,0.01381203,0.038474962,15802141.606007082,-287309267.8940305,-0.0084088873118162,0.0142485722899436,-9295895.6467659
2019-08-17 12:45:00,29029470.91497636,-0.2038953006267547,-0.0153714697808027,-0.1885238289833068,-5472747.010250884,410712336.9909233,-0.022291882,-0.003540039,-0.018751843,-7701613.22080181,-381682866.0759469,-0.0118314307183027,-0.1697719842195511,2228866.2105509257
2019-11-16 20:15:00,59631071.48509318,-0.2125000059604644,-0.0758640468120575,-0.1366359591484069,-8147748.647412928,410712336.9909233,-0.06877507,-0.07011899,0.0013439208,551964.8635517714,-351081265.5058301,-0.0057450532913208,-0.1379798799753189,-8699713.5109647
2020-02-16 03:45:00,117902972.82872777,0.2241944372653961,0.047902800142765,0.1762916445732116,20785308.980047107,410712336.9909233,0.108243115,0.04816985,0.060073264,24672830.624782328,-292809364.1621956,-0.0002670511603355,0.1162183806300163,-3887521.644735221
2020-05-17 11:15:00,124722538.81742013,0.2773087322711944,-0.0176277291029691,0.2949364483356476,36785222.62621483,410712336.9909233,0.09795986,-0.0106935855,0.10865345,44625311.764630936,-285989798.1735032,-0.006934143602848,0.186282992362976,-7840089.138416104
2020-08-16 18:45:00,157900259.93491834,0.269853800535202,0.0089227678254246,0.2609310448169708,41201079.80168952,410712336.9909233,0.12595284,0.014949771,0.11100307,45590330.732213184,-252812077.0560049,-0.0060270028188824,0.1499279737472534,-4389250.930523664
2020-11-16 02:15:00,78171714.20099616,0.2331312000751495,-0.0107732154428958,0.2439044117927551,19066425.971025333,410712336.9909233,0.074023,-0.005298982,0.07932198,32578515.97620217,-332540622.7899271,-0.005474233534187,0.1645824313163757,-13512090.005176838
2021-02-15 09:45:00,140691741.07915983,0.237211525440216,0.031437799334526,0.20577372610569,28950663.794155687,410712336.9909233,0.12366206,0.034876846,0.088785216,36465183.64078691,-270020595.9117634,-0.0034390464425086,0.1169885098934173,-7514519.846631221
2021-05-17 17:15:00,108697250.11087763,0.2172113358974456,0.0224784929305315,0.1947328448295593,21166924.739241336,410712336.9909233,0.102001294,0.02472896,0.07727233,31736700.55526265,-302015086.88004565,-0.0022504664957523,0.117460511624813,-10569775.816021316
2021-08-17 00:45:00,223980541.95246163,0.3740977048873901,0.0354957208037376,0.3386019766330719,75840254.23245019,410712336.9909233,0.23701684,0.04442568,0.19259116,79099565.62745757,-186731795.0384617,-0.0089299604296684,0.1460108160972595,-3259311.395007387
2021-11-16 08:15:00,187302090.85079765,0.3197975754737854,-0.0176597777754068,0.3374573588371277,63206468.88318192,410712336.9909233,0.16842707,-0.01595233,0.1843794,75726893.78348728,-223410246.14012563,-0.0017074476927518,0.1530779600143432,-12520424.90030536
2022-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,410712336.9909233,0.02789931,0.014715802,0.013183508,5414629.408479688,-410712336.9909233,-0.014715801924467,-0.0131835080683231,-5414629.408479688
2022-05-17 23:15:00,4327637.449127197,0.1362762451171875,0.0207276623696088,0.1155485808849334,500052.3658311411,410712336.9909233,0.06490909,0.020088026,0.04482107,18408565.84942289,-406384699.5417961,0.0006396360695362,0.0707275122404098,-17908513.48359175
2022-08-17 06:45:00,73946310.28183758,0.1954642087221145,0.0059183686971664,0.1895458400249481,14016215.499116365,410712336.9909233,0.09407703,0.007985659,0.08609137,35358787.51711603,-336766026.7090857,-0.0020672902464866,0.1034544706344604,-21342572.01799967
2022-11-16 14:15:00,56776190.80621338,0.1957752555608749,-0.0067561222240328,0.2025313824415207,11498960.413745953,410712336.9909233,0.07851681,-0.0059292265,0.084446035,34683028.518165335,-353936146.1847099,-0.0008268957026302,0.1180853471159935,-23184068.10441938
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,410712336.9909233,0.032246076,-0.009223995,0.04147007,17032269.13414682,-410712336.9909233,0.0092239947989583,-0.041470069438219,-17032269.13414682
