midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2018-11-16 14:15:00,383098113.3915758,-0.1225747913122177,-0.0411498621106147,-0.0814249292016029,-31193736.760176715,1257869664.2202933,-0.05711269,-0.0399701,-0.01714259,-21563144.09740111,-874771550.8287175,-0.0011797621846199,-0.0642823427915573,-9630592.662775606
2019-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,1257869664.2202933,0.0076238364,0.013554538,-0.0059307013,-7460049.215965648,-1257869664.2202933,-0.0135545376688241,0.0059307012706995,7460049.215965648
2019-05-18 05:15:00,51918322.02153277,-0.1103002950549125,0.0170060209929943,-0.1273063123226165,-6609530.118539433,1257869664.2202933,-0.008865547,0.014938492,-0.023804039,-29942378.24595985,-1205951342.1987605,0.0020675286650657,-0.1035022735595703,23332848.127420414
2019-08-17 12:45:00,247996112.3975024,-0.0716842487454414,0.0146951545029878,-0.0863794013857841,-21421755.7348979,1257869664.2202933,-0.02231791,0.011383579,-0.03370149,-42392082.67837808,-1009873551.8227907,0.0033115753903985,-0.0526779107749462,20970326.943480182
2019-11-16 20:15:00,637965600.7490624,-0.2164053618907928,-0.0268880706280469,-0.1895172894001007,-120905511.38446917,1257869664.2202933,-0.13137814,-0.021610564,-0.10976758,-138073307.1631927,-619904063.4712309,-0.005277507007122,-0.0797497108578682,17167795.778723523
2020-02-16 03:45:00,598764262.1960094,-0.2031067162752151,-0.0137633606791496,-0.1893433630466461,-113372039.07633622,1257869664.2202933,-0.11358112,-0.007455693,-0.10612543,-133491958.08442484,-659105402.0242839,-0.0063076675869524,-0.0832179337739944,20119919.00808862
2020-05-17 11:15:00,513262460.225777,-0.2156932502985,-0.0046490235254168,-0.2110442221164703,-108321076.65993492,1257869664.2202933,-0.09931944,0.00072891836,-0.10004836,-125847801.0352064,-744607203.9945163,-0.0053779417648911,-0.1109958589076995,17526724.3752715
2020-08-16 18:45:00,552062101.6162395,-0.2225490659475326,0.0058178333565592,-0.2283668965101242,-126072708.82695743,1257869664.2202933,-0.104506515,0.0119791785,-0.11648569,-146523818.98776177,-705807562.6040537,-0.0061613451689481,-0.1118812039494514,20451110.16080432
2020-11-16 02:15:00,660534661.0857078,-0.2581709623336792,-0.0090526295825839,-0.2491183280944824,-164551290.4181271,1257869664.2202933,-0.14938958,-0.0024985077,-0.14689107,-184769823.9072671,-597335003.1345855,-0.006554122082889,-0.1022272557020187,20218533.489140004
2021-02-15 09:45:00,792689696.3053182,-0.2608577311038971,-0.0341890305280685,-0.2266687005758285,-179677943.42137465,1257869664.2202933,-0.17996086,-0.0265825,-0.15337837,-192929995.5302978,-465179967.9149751,-0.0076065305620431,-0.0732903331518173,13252052.108923135
2021-05-17 17:15:00,622313425.6202483,-0.2990273237228393,-0.0022859279997646,-0.2967413961887359,-184666154.7855476,1257869664.2202933,-0.15919718,0.0036646295,-0.16286181,-204858929.1703021,-635556238.600045,-0.0059505575336515,-0.1338795870542526,20192774.38475448
2021-08-17 00:45:00,565633656.4755634,-0.2324553430080413,-0.0014124799054116,-0.2310428619384765,-130685618.80083928,1257869664.2202933,-0.12101839,0.008560595,-0.12957898,-162993465.32454967,-692236007.7447299,-0.0099730752408504,-0.1014638841152191,32307846.5237104
2021-11-16 08:15:00,626693040.0079975,-0.1868807822465896,-0.0350562259554863,-0.1518245637416839,-95147397.39916392,1257869664.2202933,-0.119742714,-0.025897224,-0.09384549,-118045390.76961686,-631176624.2122958,-0.0091590024530887,-0.0579790771007537,22897993.37045294
2022-02-15 15:45:00,529793764.4194246,-0.1797696501016616,-0.0109076146036386,-0.1688620299100875,-89462050.49357077,1257869664.2202933,-0.099038236,-0.0077225147,-0.091315724,-114863279.03010288,-728075899.8008687,-0.0031850999221205,-0.0775463059544563,25401228.536532104
2022-05-17 23:15:00,468717652.82380384,-0.2155393809080124,0.0040152799338102,-0.2195546627044677,-102909146.16936009,1257869664.2202933,-0.092485085,0.011786301,-0.10427138,-131159808.38164815,-789152011.3964894,-0.0077710207551717,-0.1152832806110382,28250662.212288067
2022-08-17 06:45:00,480930356.6760754,-0.2110776752233505,-0.0055049275979399,-0.2055727541446685,-98866177.97367862,1257869664.2202933,-0.096221134,0.0017480149,-0.09796915,-123232424.37211044,-776939307.5442178,-0.0072529427707195,-0.1076036021113395,24366246.398431808
2022-11-16 14:15:00,641480821.1786987,-0.2049411535263061,-0.0288658645004034,-0.1760752946138382,-112948924.57816622,1257869664.2202933,-0.12568061,-0.027700556,-0.09798005,-123246135.40228637,-616388843.0415946,-0.0011653080582618,-0.0780952423810958,10297210.824120147
2023-02-15 21:45:00,0.0,0.0,0.0,0.0,0.0,1257869664.2202933,-0.1425329,-0.037182212,-0.10535069,-132517434.6655492,-1257869664.2202933,0.0371822118759155,0.1053506880998611,132517434.6655492
