midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area (m^2),static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.1014008735134901,-0.0711336354748245,-0.0302672380386655,-13987813.741001865,-462143712.06030846,0.0711336354748245,0.0302672380386655,13987813.741001865
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.0685302334126622,-0.0607138704248476,-0.0078163629878146,-3612283.005999453,-462143712.06030846,0.0607138704248476,0.0078163629878146,3612283.005999453
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.0307606090600977,-0.023223840048698,-0.0075367690113996,-3483070.407869352,-462143712.06030846,0.023223840048698,0.0075367690113996,3483070.407869352
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0294017403434434,0.0203023520556968,0.0090993882877466,4205225.080777332,-462143712.06030846,-0.0203023520556968,-0.0090993882877466,-4205225.080777332
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0193229050976018,0.0320833015576544,-0.0127603964600526,-5897136.987409943,-462143712.06030846,-0.0320833015576544,0.0127603964600526,5897136.987409943
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.0027737240857142,0.0174074585660995,-0.0201811826518137,-9326606.664476324,-462143712.06030846,-0.0174074585660995,0.0201811826518137,9326606.664476324
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0018186537862972,0.0141506999292703,-0.0123320461429731,-5699177.581812611,-462143712.06030846,-0.0141506999292703,0.0123320461429731,5699177.581812611
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.0086252098761908,-0.0014690802250189,-0.0071561296511718,-3307160.320977419,-462143712.06030846,0.0014690802250189,0.0071561296511718,3307160.320977419
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,-0.0250689726038964,-0.010627405358747,-0.0144415672451493,-6674079.494641893,-462143712.06030846,0.010627405358747,0.0144415672451493,6674079.494641893
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0127583289617766,0.0374559853032457,-0.024697656341469,-11413866.580836345,-462143712.06030846,-0.0374559853032457,0.024697656341469,11413866.580836345
2013-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0983533130412037,0.0858198767534719,0.0125334362877317,5792248.77088373,-462143712.06030846,-0.0858198767534719,-0.0125334362877317,-5792248.77088373
2013-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.1800780853366607,0.1042692371127571,0.0758088482239035,35034582.525211304,-462143712.06030846,-0.1042692371127571,-0.0758088482239035,-35034582.525211304
2013-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.2185615945122883,0.1009030731547969,0.1176585213574913,54375145.81567814,-462143712.06030846,-0.1009030731547969,-0.1176585213574913,-54375145.81567814
2013-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.1670217841199808,0.1121618243662418,0.0548599597537389,25353185.444072057,-462143712.06030846,-0.1121618243662418,-0.0548599597537389,-25353185.444072057
2014-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0657078996909013,0.1079461658806968,-0.0422382661897954,-19520149.127943512,-462143712.06030846,-0.1079461658806968,0.0422382661897954,19520149.127943512
2014-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0455699301384726,0.0866852232682806,-0.041115293129808,-19001174.18945718,-462143712.06030846,-0.0866852232682806,0.041115293129808,19001174.18945718
2014-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.1046910419534344,0.0838646141861576,0.0208264277672767,9624802.63732518,-462143712.06030846,-0.0838646141861576,-0.0208264277672767,-9624802.63732518
2014-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.207568997141098,0.0916994702350264,0.1158695269060716,53548373.27904373,-462143712.06030846,-0.0916994702350264,-0.1158695269060716,-53548373.27904373
2015-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,462143712.06030846,0.0559407236544007,0.0485786674647101,0.0073620561896905,3402327.975900163,-462143712.06030846,-0.0485786674647101,-0.0073620561896905,-3402327.975900163
