midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,434931317.225748,0.0711708664894104,0.04389844089746475,0.027272425591945648,11861631.986646121,225641926.76585674,0.02089666947722435,0.0709800198674202,-0.05008335039019585,-11300903.680933313,209289390.45989126,-0.027081578969955444,0.0773557759821415,23162535.667579435
2019-05-18 05:15:00,434931317.225748,-0.0340653732419014,0.039101049304008484,-0.07316642254590988,-31822368.53458825,225641926.76585674,0.18850943446159363,0.16040702164173126,0.028102412819862366,6341082.575443258,209289390.45989126,-0.12130597233772278,-0.10126883536577225,-38163451.11003151
2019-08-17 12:45:00,434931317.225748,-1.3320640325546265,-0.05092186480760574,-1.2811421677470207,-557208850.571662,225641926.76585674,-1.8078334331512451,-0.5564528107643127,-1.2513806223869324,-282363934.75284445,209289390.45989126,0.505530945956707,-0.02976154536008835,-274844915.8188175
2019-11-16 20:15:00,434931317.225748,-0.737210214138031,-0.10752131044864655,-0.6296889036893845,-273871424.32406116,225641926.76585674,-1.0072250366210938,-0.3947361707687378,-0.612488865852356,-138203167.81355995,209289390.45989126,0.28721486032009125,-0.017200037837028503,-135668256.5105012
2020-02-16 03:45:00,434931317.225748,0.046699076890945435,0.04203365743160248,0.0046654194593429565,2029137.0308626692,225641926.76585674,0.09273146092891693,-0.017129337415099144,0.10986079834401608,24789202.21437903,209289390.45989126,0.05916299484670162,-0.10519537888467312,-22760065.18351636
2020-05-17 11:15:00,434931317.225748,0.041620951145887375,-0.02763914316892624,0.06926009431481361,30123384.051521424,225641926.76585674,0.05502913147211075,-0.04031385853886604,0.09534299001097679,21513375.969694637,209289390.45989126,0.012674715369939804,-0.026082895696163177,8610008.081826787
2020-08-16 18:45:00,434931317.225748,0.07219037413597107,-0.007653779350221157,0.07984415348619223,34726722.848524384,225641926.76585674,0.10570598393678665,-0.0029923797119408846,0.10869836364872754,24526908.209994644,209289390.45989126,-0.0046613996382802725,-0.02885421016253531,10199814.63852974
2020-11-16 02:15:00,434931317.225748,-0.01653406396508217,-0.02267514541745186,0.00614108145236969,2670948.645269759,225641926.76585674,-0.011865124106407166,-0.0431399792432785,0.03127485513687134,7056918.572406701,209289390.45989126,0.020464833825826645,-0.025133773684501648,-4385969.927136942
2021-02-15 09:45:00,434931317.225748,0.09506002813577652,0.03757575526833534,0.05748427286744118,25001710.518000517,225641926.76585674,0.1112513467669487,0.04308060184121132,0.06817074492573738,15382178.234107135,209289390.45989126,-0.0055048465728759766,-0.010686472058296204,9619532.283893382
2021-05-17 17:15:00,434931317.225748,0.08232191950082779,0.025661194697022438,0.05666072480380535,24643523.673884675,225641926.76585674,0.08436466753482819,0.0316162109375,0.052748456597328186,11902263.3805463,209289390.45989126,-0.005955016240477562,0.003912268206477165,12741260.293338375
2021-08-17 00:45:00,434931317.225748,0.0215762872248888,-0.03733175992965698,0.058908047154545784,25620954.544123076,225641926.76585674,0.025814557448029518,-0.019259491935372353,0.04507404938340187,10170595.350010175,209289390.45989126,-0.01807226799428463,0.013833997771143913,15450359.1941129
2021-11-16 08:15:00,434931317.225748,-0.07054787874221802,-0.09494281560182571,0.024394936859607697,10610122.021988127,225641926.76585674,-0.05022972449660301,-0.08478142321109772,0.034551698714494705,7796311.870971961,209289390.45989126,-0.010161392390727997,-0.010156761854887009,2813810.1510161664
2022-02-15 15:45:00,434931317.225748,0.031118882820010185,-0.019166354089975357,0.05028523690998554,21870624.326268815,225641926.76585674,0.049415554851293564,0.00641283392906189,0.043002720922231674,9703216.805066776,209289390.45989126,-0.025579188019037247,0.007282515987753868,12167407.521202039
2022-05-17 23:15:00,434931317.225748,0.0447796992957592,-0.01258886605501175,0.05736856535077095,24951385.695362214,225641926.76585674,0.048785317689180374,0.005834795068949461,0.04295052262023091,9691438.679629417,209289390.45989126,-0.01842366112396121,0.014418042730540037,15259947.015732797
2022-08-17 06:45:00,434931317.225748,0.06143052130937576,0.004192443564534187,0.057238077744841576,24894632.549033716,225641926.76585674,0.05687924101948738,0.0281844325363636,0.02869480848312378,6474751.8743093,209289390.45989126,-0.023991988971829414,0.028543269261717796,18419880.674724415
2022-11-16 14:15:00,434931317.225748,-0.042115118354558945,-0.11301331222057343,0.07089819386601448,30835844.847072124,225641926.76585674,0.03391014039516449,-0.0914621502161026,0.1253722906112671,28289245.21657524,209289390.45989126,-0.021551162004470825,-0.05447409674525261,2546599.6304968856
2023-02-15 21:45:00,434931317.225748,0.06517291069030762,-0.014843078330159187,0.0800159890204668,34801459.503792614,225641926.76585674,0.21519365906715393,0.006904429290443659,0.20828922977671027,46998783.131393164,209289390.45989126,-0.021747507620602846,-0.12827324075624347,-12197323.62760055
2023-05-18 05:15:00,434931317.225748,0.1201573982834816,0.07389400899410248,0.04626338928937912,20121396.84295722,225641926.76585674,0.11416253447532654,0.08262944966554642,0.03153308480978012,7115186.013349956,209289390.45989126,-0.00873544067144394,0.014730304479598999,13006210.829607265
2023-08-17 12:45:00,434931317.225748,0.1327292025089264,0.05491776764392853,0.07781143486499786,33842629.86105902,225641926.76585674,0.15604645013809204,0.05395646020770073,0.10208998993039131,23035782.03140041,209289390.45989126,0.0009613074362277985,-0.024278555065393448,10806847.829658609
