mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.14,,
2019-07-02 21:00:00,,,0.06,,
2019-10-02 04:30:00,,,0.11,,
2020-01-01 12:00:00,,,0.02,,
2020-04-01 19:30:00,,,0.08,,
2020-07-02 03:00:00,,,0.1,,
2020-10-01 10:30:00,36842375.0,0.33,0.18,0.15,5526356.0
2020-12-31 18:00:00,168066.0,0.28,0.08,0.2,33613.0
2021-04-02 01:30:00,168066.0,0.16,0.05,0.11,18487.0
2021-07-02 09:00:00,40982278.0,0.33,0.22,0.11,4508051.0
2021-10-01 16:30:00,40982278.0,0.16,0.09,0.07,2868760.0
2022-01-01 00:00:00,40982278.0,0.1,0.04,0.06,2458937.0
2022-04-02 07:30:00,40982278.0,0.09,0.06,0.03,1229468.0
2022-07-02 15:00:00,636314.0,0.28,0.12,0.16,101810.0
2022-10-01 22:30:00,636314.0,0.13,0.09,0.04,25453.0
2023-01-01 06:00:00,636314.0,0.02,0.03,-0.01,-6363.0
2023-04-02 13:30:00,636314.0,0.08,0.08,0.0,0.0
2023-07-02 21:00:00,636314.0,0.14,0.1,0.04,25453.0
2023-10-02 04:30:00,3652028.0,0.28,0.18,0.1,365203.0
2024-01-01 12:00:00,3652028.0,-0.04,-0.03,-0.01,-36520.0
2024-04-01 19:30:00,3652028.0,0.09,0.08,0.01,36520.0
2024-07-02 03:00:00,5136551.0,0.29,0.21,0.08,410924.0
2024-10-01 10:30:00,5136551.0,0.06,0.06,0.0,0.0
2024-12-31 18:00:00,5136551.0,0.13,0.06,0.07,359559.0
