midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-08-17 06:45:00,0,0.0,-0.1,0.0,0
2010-11-16 11:15:00,0,0.0,-0.07,0.0,0
2011-02-15 15:45:00,0,0.0,-0.04,0.0,0
2011-05-17 23:15:00,0,0.0,-0.05,0.0,0
2011-08-17 06:45:00,0,0.0,-0.02,0.0,0
2011-11-16 11:15:00,0,0.0,-0.01,0.0,0
2012-02-15 15:45:00,0,0.0,-0.0,0.0,0
2012-05-16 23:15:00,0,0.0,0.04,0.0,0
2012-08-16 06:45:00,0,0.0,0.04,0.0,0
2012-11-15 23:15:00,0,0.0,0.03,0.0,0
2013-02-15 15:45:00,0,0.0,0.02,0.0,0
2013-05-17 23:15:00,20652538,0.34,-0.02,0.36,7434914
2013-08-17 06:45:00,71141278,0.57,-0.01,0.58,41261941
2013-11-16 11:15:00,73454652,0.54,-0.0,0.54,39665512
2014-02-15 15:45:00,69885033,0.07,-0.01,0.08,5590803
2014-05-17 23:15:00,69885033,0.0,0.01,-0.01,-698850
2014-08-17 06:45:00,1290710,-0.25,0.01,-0.26,-335585
2014-11-16 11:15:00,39272986,-0.36,0.03,-0.39,-15316465
2015-02-15 15:45:00,28581130,-0.35,0.03,-0.38,-10860829
2015-05-17 23:15:00,19499276,-0.3,-0.0,-0.3,-5849783
2015-08-17 06:45:00,4014213,-0.25,0.02,-0.27,-1083838
2015-11-16 11:15:00,4014213,-0.11,0.03,-0.14,-561990
2016-02-15 15:45:00,4014213,0.18,0.04,0.14,561990
2016-05-16 23:15:00,69045298,0.48,0.04,0.44,30379931
2016-08-16 06:45:00,58323721,0.4,0.03,0.37,21579777
2016-11-15 23:15:00,53237520,-0.4,-0.02,-0.38,-20230258
2017-02-15 15:45:00,66658719,-0.5,-0.03,-0.47,-31329598
2017-05-17 23:15:00,36174557,-0.4,0.01,-0.41,-14831568
2017-08-17 06:45:00,14088392,-0.3,0.01,-0.31,-4367402
2017-11-16 11:15:00,14088392,-0.17,-0.02,-0.15,-2113259
2018-02-15 15:45:00,14088392,-0.14,-0.05,-0.09,-1267955
2018-05-17 23:15:00,14088392,-0.14,-0.01,-0.13,-1831491
2018-08-17 06:45:00,14088392,-0.12,-0.02,-0.1,-1408839
2018-11-16 11:15:00,14088392,-0.06,-0.01,-0.05,-704420
2019-02-15 21:45:00,14088392,-0.02,-0.0,-0.02,-281768
2019-05-18 05:15:00,14088392,0.07,0.02,0.05,704420
2019-08-17 12:45:00,2714521,0.24,0.18,0.06,162871
2019-11-16 20:15:00,997771,-0.27,-0.06,-0.21,-209532
2020-02-16 03:45:00,997771,-0.21,-0.0,-0.21,-209532
2020-05-17 11:15:00,28344418,0.58,0.05,0.53,15022542
2020-08-16 18:45:00,120756658,1.07,0.03,1.04,125586924
2020-11-16 02:15:00,64642667,0.37,-0.02,0.39,25210640
2021-02-15 09:45:00,123318361,-0.65,-0.1,-0.55,-67825099
2021-05-17 17:15:00,55296628,-0.66,0.15,-0.81,-44790269
2021-08-17 00:45:00,52339534,-0.51,-0.03,-0.48,-25122976
2021-11-16 08:15:00,32490882,-0.29,-0.15,-0.14,-4548723
2022-02-15 15:45:00,9085487,0.02,0.07,-0.05,-454274
2022-05-17 23:15:00,9085487,-0.04,0.01,-0.05,-454274
2022-08-17 06:45:00,829414,-0.25,-0.04,-0.21,-174177
2022-11-16 14:15:00,823720,-0.25,-0.05,-0.2,-164744
2023-02-15 21:45:00,823720,-0.23,-0.04,-0.19,-156507
2023-05-18 05:15:00,823720,-0.15,0.0,-0.15,-123558
2023-08-17 12:45:00,823720,-0.06,0.08,-0.14,-115321
2023-11-16 20:15:00,823720,-0.06,-0.08,0.02,16474
2024-02-16 03:45:00,23333717,0.58,0.03,0.55,12833544
2024-05-17 11:15:00,137411699,0.75,0.17,0.58,79698785
2024-08-16 18:45:00,64674476,0.52,-0.04,0.56,36217707
