mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.07,,
2011-01-01 00:00:00,,,-0.07,,
2011-04-02 06:00:00,,,-0.04,,
2011-07-02 12:00:00,,,0.0,,
2011-10-01 18:00:00,,,0.04,,
2012-01-01 00:00:00,,,0.07,,
2012-04-01 12:00:00,2516632.0,0.3,0.08,0.22,553659.0
2012-07-02 00:00:00,26299853.0,0.33,0.05,0.28,7363958.0
2012-10-01 12:00:00,26299853.0,0.2,0.05,0.15,3944978.0
2013-01-01 00:00:00,26299853.0,0.09,0.05,0.04,1051994.0
2013-04-02 06:00:00,1409728.0,0.3,0.05,0.25,352432.0
2013-07-02 12:00:00,68950522.0,0.51,0.05,0.46,31717240.0
2013-10-01 18:00:00,109854271.0,0.71,0.04,0.67,73602368.0
2014-01-01 00:00:00,102529393.0,0.57,0.03,0.54,55365872.0
2014-04-02 06:00:00,102529393.0,0.06,0.02,0.04,4101176.0
2014-07-02 12:00:00,38309658.0,-0.52,0.02,-0.54,-20687216.0
2014-10-01 18:00:00,48944699.0,-0.54,0.02,-0.56,-27409032.0
2015-01-01 00:00:00,42199621.0,-0.46,0.04,-0.5,-21099810.0
2015-04-02 06:00:00,27046733.0,-0.39,0.03,-0.42,-11359627.0
2015-07-02 12:00:00,15147010.0,-0.33,0.05,-0.38,-5755864.0
2015-10-01 18:00:00,15147010.0,-0.21,0.07,-0.28,-4241163.0
2016-01-01 00:00:00,15147010.0,-0.05,0.07,-0.12,-1817641.0
2016-04-01 12:00:00,15147010.0,0.09,0.06,0.03,454410.0
2016-07-02 00:00:00,15147010.0,0.14,0.04,0.1,1514701.0
2016-10-01 12:00:00,15147010.0,0.19,0.03,0.16,2423522.0
2017-01-01 00:00:00,15147010.0,0.2,0.06,0.14,2120582.0
2017-04-02 06:00:00,15147010.0,0.13,0.08,0.05,757350.0
2017-07-02 12:00:00,15147010.0,0.19,0.05,0.14,2120582.0
2017-10-01 18:00:00,45536842.0,0.44,0.03,0.41,18670104.0
2018-01-01 00:00:00,83671672.0,0.62,0.04,0.58,48529568.0
2018-04-02 06:00:00,83727696.0,0.55,0.02,0.53,44375676.0
2018-07-02 12:00:00,4444556.0,0.3,0.01,0.29,1288921.0
2018-10-01 18:00:00,8264206.0,-0.35,0.01,-0.36,-2975114.0
2019-01-01 00:00:00,33063776.0,-0.45,0.02,-0.47,-15539975.0
2019-04-02 13:30:00,49242143.0,-0.42,0.09,-0.51,-25113492.0
2019-07-02 21:00:00,11630820.0,-0.34,0.03,-0.37,-4303404.0
2019-10-02 04:30:00,46481224.0,-0.56,0.11,-0.67,-31142420.0
2020-01-01 12:00:00,58982781.0,-0.51,-0.0,-0.51,-30081218.0
2020-04-01 19:30:00,1462257.0,-0.35,0.1,-0.45,-658016.0
2020-07-02 03:00:00,1462257.0,-0.15,0.08,-0.23,-336319.0
2020-10-01 10:30:00,9309274.0,0.36,0.07,0.29,2699690.0
2020-12-31 18:00:00,3589439.0,0.33,-0.03,0.36,1292198.0
2021-04-02 01:30:00,3589439.0,0.21,-0.03,0.24,861465.0
2021-07-02 09:00:00,22029670.0,0.33,0.17,0.16,3524747.0
2021-10-01 16:30:00,22029670.0,0.17,0.02,0.15,3304451.0
2022-01-01 00:00:00,22029670.0,0.0,-0.08,0.08,1762374.0
2022-04-02 07:30:00,22029670.0,0.11,0.03,0.08,1762374.0
2022-07-02 15:00:00,22029670.0,0.17,0.1,0.07,1542077.0
2022-10-01 22:30:00,22029670.0,0.15,0.03,0.12,2643560.0
2023-01-01 06:00:00,22029670.0,0.02,-0.0,0.02,440593.0
2023-04-02 13:30:00,22029670.0,0.08,0.05,0.03,660890.0
2023-07-02 21:00:00,119879170.0,1.18,0.08,1.1,131867088.0
2023-10-02 04:30:00,160100702.0,0.79,0.16,0.63,100863440.0
2024-01-01 12:00:00,58202584.0,-0.83,-0.01,-0.82,-47726120.0
2024-04-01 19:30:00,69165730.0,-0.94,0.12,-1.06,-73315664.0
2024-07-02 03:00:00,68028320.0,-0.76,0.13,-0.89,-60545204.0
2024-10-01 10:30:00,69061994.0,-0.69,0.07,-0.76,-52487112.0
2024-12-31 18:00:00,71625968.0,-0.51,-0.02,-0.49,-35096724.0
