mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.02,,
2019-07-02 21:00:00,4180992.0,0.14,0.02,0.12,501719.0
2019-10-02 04:30:00,4180992.0,-0.01,-0.02,0.01,41810.0
2020-01-01 12:00:00,4180992.0,-0.03,-0.02,-0.01,-41810.0
2020-04-01 19:30:00,4180992.0,0.01,0.05,-0.04,-167240.0
2020-07-02 03:00:00,4180992.0,0.05,-0.0,0.05,209050.0
2020-10-01 10:30:00,4180992.0,0.02,0.02,0.0,0.0
2020-12-31 18:00:00,4180992.0,-0.04,-0.02,-0.02,-83620.0
2021-04-02 01:30:00,4180992.0,0.02,0.04,-0.02,-83620.0
2021-07-02 09:00:00,2048157.0,0.14,0.03,0.11,225297.0
2021-10-01 16:30:00,2048157.0,0.01,0.0,0.01,20482.0
2022-01-01 00:00:00,925983.0,-0.13,-0.02,-0.11,-101858.0
2022-04-02 07:30:00,925983.0,-0.04,-0.0,-0.04,-37039.0
2022-07-02 15:00:00,925983.0,-0.02,0.02,-0.04,-37039.0
2022-10-01 22:30:00,925983.0,-0.02,-0.02,0.0,0.0
2023-01-01 06:00:00,925983.0,-0.06,-0.03,-0.03,-27779.0
2023-04-02 13:30:00,925983.0,0.02,0.02,0.0,0.0
2023-07-02 21:00:00,12769697.0,-0.15,-0.0,-0.15,-1915455.0
2023-10-02 04:30:00,19951839.0,-0.1,0.05,-0.15,-2992776.0
2024-01-01 12:00:00,58063038.0,-0.23,-0.04,-0.19,-11031977.0
2024-04-01 19:30:00,39020386.0,-0.2,0.0,-0.2,-7804077.0
2024-07-02 03:00:00,24466246.0,-0.17,0.01,-0.18,-4403924.0
2024-10-01 10:30:00,14218157.0,-0.14,-0.01,-0.13,-1848360.0
2024-12-31 18:00:00,32968764.0,-0.14,-0.05,-0.09,-2967189.0
