mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.03,,
2019-07-02 21:00:00,239140485.0,-0.15,0.04,-0.19,-45436692.0
2019-10-02 04:30:00,292389522.0,-1.91,-0.04,-1.87,-546768448.0
2020-01-01 12:00:00,233699359.0,-1.3,-0.11,-1.19,-278102240.0
2020-04-01 19:30:00,38637569.0,0.59,0.04,0.55,21250662.0
2020-07-02 03:00:00,28424506.0,0.79,-0.04,0.83,23592340.0
2020-10-01 10:30:00,29094101.0,0.68,-0.0,0.68,19783988.0
2020-12-31 18:00:00,13085120.0,0.56,-0.03,0.59,7720220.0
2021-04-02 01:30:00,17710379.0,0.55,0.03,0.52,9209397.0
2021-07-02 09:00:00,17031814.0,0.52,0.02,0.5,8515907.0
2021-10-01 16:30:00,11392241.0,0.52,-0.04,0.56,6379655.0
2022-01-01 00:00:00,192344.0,0.42,-0.1,0.52,100019.0
2022-04-02 07:30:00,4910917.0,0.42,-0.02,0.44,2160804.0
2022-07-02 15:00:00,5668195.0,0.47,-0.02,0.49,2777416.0
2022-10-01 22:30:00,5668195.0,0.28,0.01,0.27,1530413.0
2023-01-01 06:00:00,19574878.0,0.53,-0.12,0.65,12723670.0
2023-04-02 13:30:00,85665827.0,0.33,-0.02,0.35,29983038.0
2023-07-02 21:00:00,5233874.0,0.43,0.07,0.36,1884195.0
2023-10-02 04:30:00,30142397.0,0.46,0.06,0.4,12056959.0
2024-01-01 12:00:00,30142397.0,0.26,-0.0,0.26,7837022.0
2024-04-01 19:30:00,30142397.0,0.2,0.02,0.18,5425632.0
2024-07-02 03:00:00,38787194.0,0.49,0.03,0.46,17842108.0
2024-10-01 10:30:00,38787194.0,0.29,0.01,0.28,10860414.0
2024-12-31 18:00:00,3303387.0,-0.42,-0.08,-0.34,-1123152.0
