mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,-0.06,,
2019-07-02 21:00:00,,,-0.06,,
2019-10-02 04:30:00,,,-0.0,,
2020-01-01 12:00:00,4839042.0,-0.17,-0.05,-0.12,-580685.0
2020-04-01 19:30:00,8503981.0,0.18,0.08,0.1,850398.0
2020-07-02 03:00:00,896522.0,-0.17,-0.09,-0.08,-71722.0
2020-10-01 10:30:00,21498421.0,0.19,0.08,0.11,2364826.0
2020-12-31 18:00:00,21498421.0,-0.02,0.01,-0.03,-644953.0
2021-04-02 01:30:00,21498421.0,0.02,0.02,0.0,0.0
2021-07-02 09:00:00,21498421.0,0.05,-0.02,0.07,1504889.0
2021-10-01 16:30:00,6533887.0,0.18,0.06,0.12,784066.0
2022-01-01 00:00:00,6533887.0,0.07,0.02,0.05,326694.0
2022-04-02 07:30:00,6533887.0,0.15,0.03,0.12,784066.0
2022-07-02 15:00:00,16145638.0,0.19,0.04,0.15,2421846.0
2022-10-01 22:30:00,35663614.0,0.23,0.06,0.17,6062815.0
2023-01-01 06:00:00,35663614.0,0.09,0.06,0.03,1069908.0
2023-04-02 13:30:00,1345949.0,0.17,0.02,0.15,201892.0
2023-07-02 21:00:00,1345949.0,0.09,0.03,0.06,80757.0
2023-10-02 04:30:00,18940512.0,0.18,0.06,0.12,2272862.0
2024-01-01 12:00:00,18940512.0,0.06,0.05,0.01,189405.0
2024-04-01 19:30:00,18940512.0,0.0,-0.01,0.01,189405.0
2024-07-02 03:00:00,18940512.0,0.05,-0.02,0.07,1325836.0
2024-10-01 10:30:00,18940512.0,0.06,0.06,0.0,0.0
2024-12-31 18:00:00,18940512.0,0.0,0.02,-0.02,-378810.0
