mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,0.05,,
2011-01-01 00:00:00,13031329.0,0.22,0.07,0.15,1954699.0
2011-04-02 06:00:00,13031329.0,0.19,0.07,0.12,1563760.0
2011-07-02 12:00:00,13031329.0,0.04,0.07,-0.03,-390940.0
2011-10-01 18:00:00,13031329.0,-0.02,0.06,-0.08,-1042506.0
2012-01-01 00:00:00,13031329.0,0.05,0.05,0.0,0.0
2012-04-01 12:00:00,13031329.0,0.11,0.02,0.09,1172820.0
2012-07-02 00:00:00,13031329.0,0.01,0.02,-0.01,-130313.0
2012-10-01 12:00:00,13031329.0,0.01,0.04,-0.03,-390940.0
2013-01-01 00:00:00,13031329.0,0.04,0.02,0.02,260627.0
2013-04-02 06:00:00,13031329.0,-0.01,-0.0,-0.01,-130313.0
2013-07-02 12:00:00,13031329.0,-0.09,0.01,-0.1,-1303133.0
2013-10-01 18:00:00,13031329.0,-0.04,0.03,-0.07,-912193.0
2014-01-01 00:00:00,13031329.0,0.01,0.01,0.0,0.0
2014-04-02 06:00:00,13031329.0,0.05,-0.0,0.05,651566.0
2014-07-02 12:00:00,13031329.0,-0.01,-0.02,0.01,130313.0
2014-10-01 18:00:00,13031329.0,-0.06,0.01,-0.07,-912193.0
2015-01-01 00:00:00,13031329.0,0.03,0.03,0.0,0.0
2015-04-02 06:00:00,13031329.0,0.09,0.02,0.07,912193.0
2015-07-02 12:00:00,13031329.0,-0.01,-0.0,-0.01,-130313.0
2015-10-01 18:00:00,13031329.0,-0.07,0.0,-0.07,-912193.0
2016-01-01 00:00:00,13031329.0,-0.01,0.04,-0.05,-651566.0
2016-04-01 12:00:00,13031329.0,0.02,0.05,-0.03,-390940.0
2016-07-02 00:00:00,13031329.0,-0.0,0.05,-0.05,-651566.0
2016-10-01 12:00:00,13031329.0,-0.05,0.01,-0.06,-781880.0
2017-01-01 00:00:00,13031329.0,-0.05,-0.04,-0.01,-130313.0
2017-04-02 06:00:00,13031329.0,0.01,-0.04,0.05,651566.0
2017-07-02 12:00:00,13031329.0,0.01,-0.0,0.01,130313.0
2017-10-01 18:00:00,13031329.0,0.03,0.04,-0.01,-130313.0
2018-01-01 00:00:00,13031329.0,0.05,0.03,0.02,260627.0
2018-04-02 06:00:00,13031329.0,0.05,-0.0,0.05,651566.0
2018-07-02 12:00:00,13031329.0,-0.04,-0.06,0.02,260627.0
2018-10-01 18:00:00,13031329.0,-0.17,-0.13,-0.04,-521253.0
2019-01-01 00:00:00,23293373.0,-0.24,-0.12,-0.12,-2795204.0
2019-04-02 13:30:00,23293373.0,-0.03,-0.03,0.0,0.0
2019-07-02 21:00:00,12872121.0,-0.22,-0.06,-0.16,-2059539.0
2019-10-02 04:30:00,12872121.0,-0.1,-0.01,-0.09,-1158491.0
2020-01-01 12:00:00,12872121.0,-0.16,-0.07,-0.09,-1158491.0
2020-04-01 19:30:00,12872121.0,0.08,0.0,0.08,1029770.0
2020-07-02 03:00:00,12872121.0,0.04,0.0,0.04,514885.0
2020-10-01 10:30:00,12872121.0,0.08,0.05,0.03,386164.0
2020-12-31 18:00:00,12872121.0,-0.11,-0.07,-0.04,-514885.0
2021-04-02 01:30:00,12872121.0,-0.02,0.04,-0.06,-772327.0
2021-07-02 09:00:00,12872121.0,0.01,-0.01,0.02,257442.0
2021-10-01 16:30:00,12872121.0,-0.03,0.02,-0.05,-643606.0
2022-01-01 00:00:00,12872121.0,-0.08,-0.03,-0.05,-643606.0
2022-04-02 07:30:00,12872121.0,0.06,0.09,-0.03,-386164.0
2022-07-02 15:00:00,12872121.0,-0.02,-0.0,-0.02,-257442.0
2022-10-01 22:30:00,12872121.0,0.12,0.05,0.07,901048.0
2023-01-01 06:00:00,894827.0,-0.18,-0.13,-0.05,-44741.0
2023-04-02 13:30:00,894827.0,-0.05,0.01,-0.06,-53690.0
2023-07-02 21:00:00,894827.0,0.12,0.1,0.02,17897.0
2023-10-02 04:30:00,894827.0,0.1,0.08,0.02,17897.0
2024-01-01 12:00:00,894827.0,-0.1,-0.03,-0.07,-62638.0
2024-04-01 19:30:00,894827.0,-0.08,-0.03,-0.05,-44741.0
2024-07-02 03:00:00,894827.0,0.16,0.06,0.1,89483.0
2024-10-01 10:30:00,894827.0,0.05,0.04,0.01,8948.0
2024-12-31 18:00:00,894827.0,-0.05,-0.07,0.02,17897.0
