midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-08-17 06:45:00,0,0.0,-0.03,0.0,0
2010-11-16 11:15:00,0,0.0,-0.03,0.0,0
2011-02-15 15:45:00,0,0.0,-0.04,0.0,0
2011-05-17 23:15:00,0,0.0,-0.08,0.0,0
2011-08-17 06:45:00,0,0.0,-0.15,0.0,0
2011-11-16 11:15:00,0,0.0,-0.19,0.0,0
2012-02-15 15:45:00,0,0.0,-0.21,0.0,0
2012-05-16 23:15:00,0,0.0,-0.2,0.0,0
2012-08-16 06:45:00,0,0.0,-0.16,0.0,0
2012-11-15 23:15:00,0,0.0,-0.11,0.0,0
2013-02-15 15:45:00,0,0.0,-0.08,0.0,0
2013-05-17 23:15:00,0,0.0,-0.05,0.0,0
2013-08-17 06:45:00,0,0.0,-0.05,0.0,0
2013-11-16 11:15:00,0,0.0,-0.05,0.0,0
2014-02-15 15:45:00,0,0.0,-0.07,0.0,0
2014-05-17 23:15:00,0,0.0,-0.09,0.0,0
2014-08-17 06:45:00,0,0.0,-0.09,0.0,0
2014-11-16 11:15:00,0,0.0,-0.07,0.0,0
2015-02-15 15:45:00,0,0.0,-0.06,0.0,0
2015-05-17 23:15:00,0,0.0,-0.08,0.0,0
2015-08-17 06:45:00,0,0.0,-0.11,0.0,0
2015-11-16 11:15:00,0,0.0,-0.12,0.0,0
2016-02-15 15:45:00,0,0.0,-0.1,0.0,0
2016-05-16 23:15:00,0,0.0,-0.07,0.0,0
2016-08-16 06:45:00,0,0.0,-0.05,0.0,0
2016-11-15 23:15:00,0,0.0,-0.05,0.0,0
2017-02-15 15:45:00,0,0.0,-0.07,0.0,0
2017-05-17 23:15:00,0,0.0,-0.1,0.0,0
2017-08-17 06:45:00,0,0.0,-0.13,0.0,0
2017-11-16 11:15:00,0,0.0,-0.13,0.0,0
2018-02-15 15:45:00,0,0.0,-0.13,0.0,0
2018-05-17 23:15:00,0,0.0,-0.12,0.0,0
2018-08-17 06:45:00,0,0.0,-0.13,0.0,0
2018-11-16 11:15:00,0,0.0,-0.14,0.0,0
2019-02-15 21:45:00,0,0.0,-0.29,0.0,0
2019-05-18 05:15:00,0,0.0,-0.18,0.0,0
2019-08-17 12:45:00,3674908,-0.93,-0.13,-0.8,-2939926
2019-11-16 20:15:00,113158887,-1.37,-0.61,-0.76,-86000754
2020-02-16 03:45:00,57937316,-1.28,-0.12,-1.16,-67207287
2020-05-17 11:15:00,14349798,0.98,0.34,0.64,9183871
2020-08-16 18:45:00,14349798,0.4,-0.07,0.47,6744405
2020-11-16 02:15:00,14349798,-0.03,-0.28,0.25,3587450
2021-02-15 09:45:00,14349798,0.52,-0.43,0.95,13632308
2021-05-17 17:15:00,14349798,0.6,-0.13,0.73,10475353
2021-08-17 00:45:00,1982566,0.94,0.44,0.5,991283
2021-11-16 08:15:00,1982566,0.52,0.11,0.41,812852
2022-02-15 15:45:00,1982566,0.1,-0.01,0.11,218082
2022-05-17 23:15:00,1982566,-0.09,0.06,-0.15,-297385
2022-08-17 06:45:00,1982566,0.37,0.31,0.06,118954
2022-11-16 14:15:00,1982566,-0.44,-0.25,-0.19,-376688
2023-02-15 21:45:00,1982566,-0.61,-0.23,-0.38,-753375
2023-05-18 05:15:00,1982566,-0.15,-0.18,0.03,59477
2023-08-17 12:45:00,1982566,-0.36,-0.24,-0.12,-237908
2023-11-16 20:15:00,1982566,-0.54,-0.3,-0.24,-475816
2024-02-16 03:45:00,76128236,-1.28,-0.48,-0.8,-60902589
2024-05-17 11:15:00,85996264,-1.24,-0.46,-0.78,-67077086
2024-08-16 18:45:00,85996264,0.06,0.19,-0.13,-11179514
