mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,104415869,-0.24,-0.07,-0.17,-17750698
2019-07-02 21:00:00,4677098,0.27,0.01,0.26,1216045
2019-10-02 04:30:00,1545613,0.25,-0.0,0.25,386403
2020-01-01 12:00:00,878610,-0.02,-0.0,-0.02,-17572
2020-04-01 19:30:00,878610,0.03,0.02,0.01,8786
2020-07-02 03:00:00,518697,-0.24,-0.03,-0.21,-108926
2020-10-01 10:30:00,32211914,-0.26,0.0,-0.26,-8375098
2020-12-31 18:00:00,44397564,-0.29,0.0,-0.29,-12875294
2021-04-02 01:30:00,120535572,-0.33,-0.08,-0.25,-30133893
2021-07-02 09:00:00,114090237,-0.13,-0.06,-0.07,-7986317
2021-10-01 16:30:00,77928821,0.37,0.07,0.3,23378646
2022-01-01 00:00:00,77928821,-0.1,-0.05,-0.05,-3896441
2022-04-02 07:30:00,115239806,-0.44,-0.04,-0.4,-46095922
2022-07-02 15:00:00,25379531,-0.28,-0.05,-0.23,-5837292
2022-10-01 22:30:00,25379531,-0.02,-0.02,0.0,0
2023-01-01 06:00:00,61347026,0.35,0.0,0.35,21471459
2023-04-02 13:30:00,3843205,-0.24,-0.04,-0.2,-768641
2023-07-02 21:00:00,201060454,-0.52,-0.08,-0.44,-88466600
2023-10-02 04:30:00,6805863,-0.24,-0.04,-0.2,-1361173
2024-01-01 12:00:00,63985937,0.35,0.04,0.31,19835640
2024-04-01 19:30:00,19605413,0.24,-0.03,0.27,5293462
2024-07-02 03:00:00,16633420,-0.19,-0.02,-0.17,-2827681
2024-10-01 10:30:00,172746040,-0.32,-0.07,-0.25,-43186510
2024-12-31 18:00:00,171324450,-0.1,-0.02,-0.08,-13705956
