midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,25067208,0.1,0.01,0.09,2256049
2019-05-18 05:15:00,169423223,0.05,0.02,0.03,5082697
2019-08-17 12:45:00,430023015,-0.0,0.01,-0.01,-4300230
2019-11-16 20:15:00,830647790,-0.14,-0.02,-0.12,-99677735
2020-02-16 03:45:00,664119342,-0.19,-0.01,-0.18,-119541482
2020-05-17 11:15:00,592813887,-0.19,0.0,-0.19,-112634639
2020-08-16 18:45:00,646605544,-0.18,0.01,-0.19,-122855053
2020-11-16 02:15:00,774551249,-0.22,0.0,-0.22,-170401275
2021-02-15 09:45:00,912521150,-0.23,-0.03,-0.2,-182504230
2021-05-17 17:15:00,766974846,-0.23,0.0,-0.23,-176404215
2021-08-17 00:45:00,740377006,-0.2,0.01,-0.21,-155479171
2021-11-16 08:15:00,804730262,-0.18,-0.03,-0.15,-120709539
2022-02-15 15:45:00,622316165,-0.16,-0.0,-0.16,-99570586
2022-05-17 23:15:00,531603581,-0.19,0.01,-0.2,-106320716
2022-08-17 06:45:00,554562033,-0.19,0.0,-0.19,-105366786
2022-11-16 14:15:00,874868415,-0.2,-0.03,-0.17,-148727631
2023-02-15 21:45:00,631535983,-0.21,-0.01,-0.2,-126307197
2023-05-18 05:15:00,442505534,-0.19,0.02,-0.21,-92926162
2023-08-17 12:45:00,476349988,-0.21,0.01,-0.22,-104796997
2023-11-16 20:15:00,605948689,-0.19,-0.0,-0.19,-115130251
2024-02-16 03:45:00,658579175,-0.18,-0.02,-0.16,-105372668
2024-05-17 11:15:00,424475008,-0.16,-0.0,-0.16,-67916001
2024-08-16 18:45:00,881684907,-0.13,-0.05,-0.08,-70534793
