mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,0,0.0,-0.06,0.0,0
2011-01-01 00:00:00,0,0.0,-0.06,0.0,0
2011-04-02 07:30:00,0,0.0,-0.08,0.0,0
2011-07-02 15:00:00,0,0.0,-0.08,0.0,0
2011-10-01 22:30:00,21965834,-0.41,-0.07,-0.34,-7468384
2012-01-01 00:00:00,42316519,-0.46,-0.06,-0.4,-16926608
2012-04-01 07:30:00,41346545,-0.46,-0.06,-0.4,-16538618
2012-07-01 15:00:00,15355961,-0.42,-0.06,-0.36,-5528146
2012-09-30 22:30:00,15355961,-0.32,-0.04,-0.28,-4299669
2013-01-01 00:00:00,15355961,-0.22,-0.02,-0.2,-3071192
2013-04-02 07:30:00,15355961,-0.13,-0.03,-0.1,-1535596
2013-07-02 15:00:00,15355961,-0.14,-0.05,-0.09,-1382036
2013-10-01 22:30:00,15355961,-0.15,-0.05,-0.1,-1535596
2014-01-01 00:00:00,15355961,-0.17,-0.07,-0.1,-1535596
2014-04-02 07:30:00,15355961,-0.17,-0.1,-0.07,-1074917
2014-07-02 15:00:00,15355961,-0.14,-0.09,-0.05,-767798
2014-10-01 22:30:00,15355961,-0.13,-0.06,-0.07,-1074917
2015-01-01 00:00:00,15355961,-0.09,-0.04,-0.05,-767798
2015-04-02 07:30:00,15355961,0.02,-0.03,0.05,767798
2015-07-02 15:00:00,15355961,0.08,-0.01,0.09,1382036
2015-10-01 22:30:00,15355961,0.06,0.02,0.04,614238
2016-01-01 00:00:00,15355961,0.01,0.02,-0.01,-153560
2016-04-01 07:30:00,15355961,0.08,0.05,0.03,460679
2016-07-01 15:00:00,15355961,0.18,0.05,0.13,1996275
2016-09-30 22:30:00,8609100,0.4,0.08,0.32,2754912
2017-01-01 00:00:00,1413824,0.39,0.1,0.29,410009
2017-04-02 07:30:00,12798589,0.42,0.07,0.35,4479506
2017-07-02 15:00:00,17882753,0.43,0.05,0.38,6795446
2017-10-01 22:30:00,2525677,0.39,0.07,0.32,808217
2018-01-01 00:00:00,2525677,0.33,0.08,0.25,631419
2018-04-02 07:30:00,1018928,0.39,0.06,0.33,336246
2018-07-02 15:00:00,22581519,0.43,0.07,0.36,8129347
2018-10-01 22:30:00,24488170,0.43,0.08,0.35,8570860
2019-01-01 00:00:00,0,0.0,0.06,0.0,0
2019-04-02 13:30:00,88256920,0.41,0.31,0.1,8825692
2019-07-02 21:00:00,65549373,0.01,-0.03,0.04,2621975
2019-10-02 04:30:00,65549373,0.04,-0.11,0.15,9832406
2020-01-01 12:00:00,65549373,-0.04,0.06,-0.1,-6554937
2020-04-01 19:30:00,65549373,0.01,-0.07,0.08,5243950
2020-07-02 03:00:00,5658850,0.42,0.02,0.4,2263540
2020-10-01 10:30:00,5658850,0.16,-0.14,0.3,1697655
2020-12-31 18:00:00,5658850,-0.25,0.08,-0.33,-1867420
2021-04-02 01:30:00,310430,0.39,0.06,0.33,102442
2021-07-02 09:00:00,28488421,-0.43,-0.21,-0.22,-6267453
2021-10-01 16:30:00,90644675,0.47,0.28,0.19,17222488
2022-01-01 00:00:00,1682199,-0.4,-0.19,-0.21,-353262
2022-04-02 07:30:00,1682199,-0.33,-0.09,-0.24,-403728
2022-07-02 15:00:00,13508109,0.49,-0.06,0.55,7429460
2022-10-01 22:30:00,88755,0.39,0.01,0.38,33727
2023-01-01 06:00:00,88755,0.42,0.59,-0.17,-15088
2023-04-02 13:30:00,88755,-0.12,0.07,-0.19,-16863
2023-07-02 21:00:00,88755,-0.02,-0.08,0.06,5325
2023-10-02 04:30:00,88755,0.34,0.15,0.19,16863
2024-01-01 12:00:00,88755,-0.18,-0.04,-0.14,-12426
2024-04-01 19:30:00,88755,-0.17,-0.04,-0.13,-11538
2024-07-02 03:00:00,88755,0.03,-0.11,0.14,12426
2024-10-01 10:30:00,88755,0.16,0.12,0.04,3550
