mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,0.06,,
2011-01-01 00:00:00,,,0.05,,
2011-04-02 06:00:00,,,0.07,,
2011-07-02 12:00:00,,,0.12,,
2011-10-01 18:00:00,,,0.15,,
2012-01-01 00:00:00,105234029.0,0.65,0.19,0.46,48407656.0
2012-04-01 12:00:00,202067280.0,0.75,0.22,0.53,107095656.0
2012-07-02 00:00:00,237821498.0,0.8,0.26,0.54,128423616.0
2012-10-01 12:00:00,194579774.0,0.68,0.28,0.4,77831912.0
2013-01-01 00:00:00,194579774.0,0.29,0.26,0.03,5837393.0
2013-04-02 06:00:00,6343617.0,-0.61,0.13,-0.74,-4694276.0
2013-07-02 12:00:00,229735497.0,-1.23,-0.01,-1.22,-280277312.0
2013-10-01 18:00:00,268679434.0,-1.61,-0.06,-1.55,-416453088.0
2014-01-01 00:00:00,215676322.0,-1.38,-0.05,-1.33,-286849504.0
2014-04-02 06:00:00,84524619.0,-0.7,0.0,-0.7,-59167232.0
2014-07-02 12:00:00,84524619.0,0.04,0.08,-0.04,-3380984.0
2014-10-01 18:00:00,84524619.0,0.36,0.11,0.25,21131154.0
2015-01-01 00:00:00,12823758.0,0.64,0.11,0.53,6796592.0
2015-04-02 06:00:00,32824199.0,0.66,0.1,0.56,18381552.0
2015-07-02 12:00:00,76728700.0,0.68,0.12,0.56,42968076.0
2015-10-01 18:00:00,111992736.0,0.73,0.14,0.59,66075712.0
2016-01-01 00:00:00,126280076.0,0.78,0.14,0.64,80819248.0
2016-04-01 12:00:00,131809132.0,0.75,0.14,0.61,80403576.0
2016-07-02 00:00:00,123501894.0,0.7,0.15,0.55,67926048.0
2016-10-01 12:00:00,38016237.0,0.61,0.16,0.45,17107306.0
2017-01-01 00:00:00,38016237.0,0.45,0.16,0.29,11024708.0
2017-04-02 06:00:00,38016237.0,0.33,0.18,0.15,5702436.0
2017-07-02 12:00:00,38016237.0,0.26,0.17,0.09,3421462.0
2017-10-01 18:00:00,38016237.0,0.16,0.12,0.04,1520649.0
2018-01-01 00:00:00,38016237.0,0.12,0.1,0.02,760325.0
2018-04-02 06:00:00,38016237.0,0.14,0.09,0.05,1900812.0
2018-07-02 12:00:00,38016237.0,0.22,0.12,0.1,3801624.0
2018-10-01 18:00:00,38016237.0,0.31,0.13,0.18,6842923.0
2019-01-01 00:00:00,38016237.0,0.41,0.17,0.24,9123896.0
2019-04-02 13:30:00,54522451.0,0.61,0.24,0.37,20173308.0
2019-07-02 21:00:00,54522451.0,0.37,0.16,0.21,11449715.0
2019-10-02 04:30:00,1492580.0,-0.59,0.28,-0.87,-1298545.0
2020-01-01 12:00:00,182819394.0,-1.33,0.04,-1.37,-250462560.0
2020-04-01 19:30:00,194004224.0,-1.3,0.07,-1.37,-265785792.0
2020-07-02 03:00:00,3555835.0,-0.66,0.15,-0.81,-2880226.0
2020-10-01 10:30:00,2536295.0,0.67,0.12,0.55,1394962.0
2020-12-31 18:00:00,59066872.0,0.76,0.05,0.71,41937476.0
2021-04-02 01:30:00,55994290.0,0.69,0.04,0.65,36396284.0
2021-07-02 09:00:00,120669717.0,0.72,0.27,0.45,54301372.0
2021-10-01 16:30:00,96386215.0,0.67,0.11,0.56,53976280.0
2022-01-01 00:00:00,106594134.0,0.62,-0.01,0.63,67154304.0
2022-04-02 07:30:00,158120458.0,0.7,0.16,0.54,85385056.0
2022-07-02 15:00:00,38353525.0,0.64,0.14,0.5,19176762.0
2022-10-01 22:30:00,165740519.0,0.65,0.16,0.49,81212856.0
2023-01-01 06:00:00,165740519.0,0.34,0.11,0.23,38120320.0
2023-04-02 13:30:00,119037564.0,-0.78,0.09,-0.87,-103562688.0
2023-07-02 21:00:00,205193217.0,-1.53,0.06,-1.59,-326257216.0
2023-10-02 04:30:00,149383580.0,-1.14,0.16,-1.3,-194198656.0
2024-01-01 12:00:00,6001724.0,0.71,0.02,0.69,4141190.0
2024-04-01 19:30:00,177477556.0,1.4,0.19,1.21,214747840.0
2024-07-02 03:00:00,238535671.0,1.29,0.25,1.04,248077088.0
2024-10-01 10:30:00,230247643.0,0.99,0.16,0.83,191105536.0
2024-12-31 18:00:00,80569956.0,0.66,0.2,0.46,37062180.0
