mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,0.05,,
2011-01-01 00:00:00,6307272.0,0.35,0.02,0.33,2081400.0
2011-04-02 06:00:00,6307272.0,0.36,-0.04,0.4,2522909.0
2011-07-02 12:00:00,6307272.0,0.32,0.0,0.32,2018327.0
2011-10-01 18:00:00,6307272.0,0.28,0.08,0.2,1261454.0
2012-01-01 00:00:00,60765503.0,0.37,0.12,0.25,15191376.0
2012-04-01 12:00:00,1201184.0,0.46,0.16,0.3,360355.0
2012-07-02 00:00:00,1201184.0,0.05,0.14,-0.09,-108107.0
2012-10-01 12:00:00,1201184.0,-1.3,0.09,-1.39,-1669646.0
2013-01-01 00:00:00,162439584.0,-1.84,0.03,-1.87,-303762016.0
2013-04-02 06:00:00,162439584.0,-1.07,0.04,-1.11,-180307936.0
2013-07-02 12:00:00,162439584.0,-0.18,0.04,-0.22,-35736708.0
2013-10-01 18:00:00,162439584.0,-0.01,0.01,-0.02,-3248792.0
2014-01-01 00:00:00,78139476.0,-0.81,-0.01,-0.8,-62511580.0
2014-04-02 06:00:00,78139476.0,-1.17,0.06,-1.23,-96111552.0
2014-07-02 12:00:00,78139476.0,-0.67,0.08,-0.75,-58604604.0
2014-10-01 18:00:00,78139476.0,0.07,0.06,0.01,781395.0
2015-01-01 00:00:00,56976660.0,0.79,-0.0,0.79,45011564.0
2015-04-02 06:00:00,56976660.0,1.26,-0.02,1.28,72930120.0
2015-07-02 12:00:00,56976660.0,1.35,0.03,1.32,75209192.0
2015-10-01 18:00:00,56976660.0,1.13,0.08,1.05,59825492.0
2016-01-01 00:00:00,83432536.0,0.77,0.1,0.67,55899800.0
2016-04-01 12:00:00,83432536.0,0.66,0.11,0.55,45887896.0
2016-07-02 00:00:00,83432536.0,0.59,0.1,0.49,40881944.0
2016-10-01 12:00:00,83432536.0,0.62,0.09,0.53,44219240.0
2017-01-01 00:00:00,100538309.0,0.74,0.1,0.64,64344520.0
2017-04-02 06:00:00,100538309.0,0.87,0.11,0.76,76409120.0
2017-07-02 12:00:00,100538309.0,0.81,0.1,0.71,71382200.0
2017-10-01 18:00:00,100538309.0,0.71,0.06,0.65,65349900.0
2018-01-01 00:00:00,108842043.0,0.6,0.04,0.56,60951544.0
2018-04-02 06:00:00,108842043.0,0.48,0.05,0.43,46802076.0
2018-07-02 12:00:00,108842043.0,-0.0,0.07,-0.07,-7618943.0
2018-10-01 18:00:00,108842043.0,-1.04,0.08,-1.12,-121903088.0
2019-01-01 00:00:00,124343479.0,-1.56,0.1,-1.66,-206410176.0
2019-04-02 13:30:00,124548483.0,-1.05,0.04,-1.09,-135757840.0
2019-07-02 21:00:00,27112557.0,0.61,0.12,0.49,13285153.0
2019-10-02 04:30:00,116909649.0,1.28,0.21,1.07,125093328.0
2020-01-01 12:00:00,55556337.0,0.62,0.01,0.61,33889364.0
2020-04-01 19:30:00,76947188.0,-1.36,0.09,-1.45,-111573424.0
2020-07-02 03:00:00,68972077.0,-1.7,0.12,-1.82,-125529192.0
2020-10-01 10:30:00,48523282.0,-0.69,0.07,-0.76,-36877692.0
2020-12-31 18:00:00,56227146.0,1.09,-0.01,1.1,61849860.0
2021-04-02 01:30:00,48337271.0,-0.82,-0.02,-0.8,-38669820.0
2021-07-02 09:00:00,49133537.0,-0.59,0.22,-0.81,-39798164.0
2021-10-01 16:30:00,24358771.0,0.53,0.06,0.47,11448623.0
2022-01-01 00:00:00,63947859.0,1.6,-0.11,1.71,109350840.0
2022-04-02 07:30:00,78595456.0,1.29,0.08,1.21,95100504.0
2022-07-02 15:00:00,90888626.0,1.25,0.1,1.15,104521912.0
2022-10-01 22:30:00,79848880.0,0.95,0.05,0.9,71863992.0
2023-01-01 06:00:00,132969309.0,1.37,0.08,1.29,171530400.0
2023-04-02 13:30:00,76083626.0,-0.8,0.12,-0.92,-69996936.0
2023-07-02 21:00:00,123456366.0,-2.09,0.04,-2.13,-262962080.0
2023-10-02 04:30:00,69403752.0,-1.16,0.18,-1.34,-93001032.0
2024-01-01 12:00:00,70542165.0,-1.16,-0.09,-1.07,-75480120.0
2024-04-01 19:30:00,58606759.0,-0.84,0.15,-0.99,-58020692.0
2024-07-02 03:00:00,36777296.0,-0.19,0.2,-0.39,-14343145.0
2024-10-01 10:30:00,22595918.0,-0.12,0.02,-0.14,-3163428.0
2024-12-31 18:00:00,22595918.0,0.98,0.05,0.93,21014204.0
