mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,110440825,0.7,0.18,0.52,57429229
2019-07-02 21:00:00,109381545,-1.88,-0.0,-1.88,-205637305
2019-10-02 04:30:00,94293136,-1.46,0.05,-1.51,-142382635
2020-01-01 12:00:00,3794300,-0.45,-0.12,-0.33,-1252119
2020-04-01 19:30:00,48432190,0.8,0.06,0.74,35839821
2020-07-02 03:00:00,106821935,1.24,0.06,1.18,126049883
2020-10-01 10:30:00,90832566,-0.94,0.04,-0.98,-89015915
2020-12-31 18:00:00,90832566,0.07,-0.06,0.13,11808234
2021-04-02 01:30:00,30729906,0.56,-0.0,0.56,17208747
2021-07-02 09:00:00,73582595,0.74,0.05,0.69,50771991
2021-10-01 16:30:00,73582595,0.09,-0.0,0.09,6622434
2022-01-01 00:00:00,21027197,-0.62,-0.13,-0.49,-10303327
2022-04-02 07:30:00,21027197,0.09,0.09,0.0,0
2022-07-02 15:00:00,21027197,-0.21,-0.0,-0.21,-4415711
2022-10-01 22:30:00,6583683,0.52,-0.02,0.54,3555189
2023-01-01 06:00:00,94473722,-1.39,0.01,-1.4,-132263211
2023-04-02 13:30:00,120078964,-1.65,-0.02,-1.63,-195728711
2023-07-02 21:00:00,90652160,0.87,0.1,0.77,69802163
2023-10-02 04:30:00,51218713,0.66,0.07,0.59,30219041
2024-01-01 12:00:00,11679722,-0.53,-0.19,-0.34,-3971105
2024-04-01 19:30:00,339667,0.47,0.07,0.4,135867
2024-07-02 03:00:00,106992218,0.8,0.19,0.61,65265253
2024-10-01 10:30:00,156414412,-1.37,-0.14,-1.23,-192389727
