midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2013-11-16 11:15:00,0,0.0,0.05,0.0,0
2014-02-15 15:45:00,0,0.0,0.05,0.0,0
2014-05-17 23:15:00,0,0.0,-0.0,0.0,0
2014-08-17 06:45:00,0,0.0,-0.06,0.0,0
2014-11-16 11:15:00,0,0.0,-0.08,0.0,0
2015-02-15 15:45:00,0,0.0,-0.07,0.0,0
2015-05-17 23:15:00,0,0.0,0.03,0.0,0
2015-08-17 06:45:00,0,0.0,0.05,0.0,0
2015-11-16 11:15:00,0,0.0,0.01,0.0,0
2016-02-15 15:45:00,0,0.0,0.02,0.0,0
2016-05-16 23:15:00,0,0.0,-0.01,0.0,0
2016-08-16 06:45:00,0,0.0,-0.05,0.0,0
2016-11-15 23:15:00,0,0.0,-0.09,0.0,0
2017-02-15 15:45:00,0,0.0,-0.1,0.0,0
2017-05-17 23:15:00,0,0.0,-0.05,0.0,0
2017-08-17 06:45:00,0,0.0,-0.01,0.0,0
2017-11-16 11:15:00,0,0.0,0.02,0.0,0
2018-02-15 15:45:00,0,0.0,0.06,0.0,0
2018-05-17 23:15:00,0,0.0,0.08,0.0,0
2018-08-17 06:45:00,0,0.0,0.07,0.0,0
2018-11-16 11:15:00,0,0.0,0.02,0.0,0
2019-02-15 21:45:00,0,0.0,0.0,0.0,0
2019-05-18 05:15:00,0,0.0,0.09,0.0,0
2019-08-17 12:45:00,0,0.0,0.03,0.0,0
2019-11-16 20:15:00,105039909,0.76,0.09,0.67,70376739
2020-02-16 03:45:00,19264091,0.61,-0.08,0.69,13292223
2020-05-17 11:15:00,7486702,-0.62,-0.0,-0.62,-4641755
2020-08-16 18:45:00,7486702,-0.02,0.03,-0.05,-374335
2020-11-16 02:15:00,7486702,-0.02,0.05,-0.07,-524069
2021-02-15 09:45:00,7486702,-0.16,-0.1,-0.06,-449202
2021-05-17 17:15:00,7486702,0.03,0.08,-0.05,-374335
2021-08-17 00:45:00,7486702,0.04,0.01,0.03,224601
2021-11-16 08:15:00,7486702,0.09,-0.07,0.16,1197872
2022-02-15 15:45:00,7486702,-0.07,-0.03,-0.04,-299468
2022-05-17 23:15:00,7486702,-0.04,0.04,-0.08,-598936
2022-08-17 06:45:00,7486702,0.11,-0.03,0.14,1048138
2022-11-16 14:15:00,7486702,-0.0,0.01,-0.01,-74867
2023-02-15 21:45:00,7486702,-0.15,-0.09,-0.06,-449202
2023-05-18 05:15:00,7486702,0.17,0.14,0.03,224601
2023-08-17 12:45:00,7486702,-0.24,0.07,-0.31,-2320878
2023-11-16 20:15:00,184779481,1.21,0.1,1.11,205105224
2024-02-16 03:45:00,196434073,-0.23,-0.06,-0.17,-33393792
2024-05-17 11:15:00,119831213,0.04,0.03,0.01,1198312
2024-08-16 18:45:00,34220041,-0.64,-0.13,-0.51,-17452221
