mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.03,,
2011-01-01 00:00:00,,,-0.04,,
2011-04-02 06:00:00,,,-0.0,,
2011-07-02 12:00:00,,,0.02,,
2011-10-01 18:00:00,,,0.07,,
2012-01-01 00:00:00,2354201.0,0.29,0.14,0.15,353130.0
2012-04-01 12:00:00,2354201.0,0.23,0.13,0.1,235420.0
2012-07-02 00:00:00,2354201.0,0.13,0.09,0.04,94168.0
2012-10-01 12:00:00,2354201.0,0.14,0.06,0.08,188336.0
2013-01-01 00:00:00,2354201.0,0.23,0.08,0.15,353130.0
2013-04-02 06:00:00,2354201.0,0.23,0.09,0.14,329588.0
2013-07-02 12:00:00,2354201.0,0.18,0.09,0.09,211878.0
2013-10-01 18:00:00,2354201.0,0.11,0.1,0.01,23542.0
2014-01-01 00:00:00,27902859.0,0.38,0.08,0.3,8370858.0
2014-04-02 06:00:00,27902859.0,-0.12,0.03,-0.15,-4185429.0
2014-07-02 12:00:00,27902859.0,-0.23,0.06,-0.29,-8091829.0
2014-10-01 18:00:00,27902859.0,-0.33,0.06,-0.39,-10882115.0
2015-01-01 00:00:00,18323555.0,-0.4,0.05,-0.45,-8245600.0
2015-04-02 06:00:00,18323555.0,-0.23,0.08,-0.31,-5680302.0
2015-07-02 12:00:00,18323555.0,-0.09,0.1,-0.19,-3481476.0
2015-10-01 18:00:00,18323555.0,0.05,0.12,-0.07,-1282649.0
2016-01-01 00:00:00,18323555.0,0.16,0.14,0.02,366471.0
2016-04-01 12:00:00,18323555.0,0.21,0.12,0.09,1649120.0
2016-07-02 00:00:00,18323555.0,0.4,0.13,0.27,4947360.0
2016-10-01 12:00:00,18323555.0,0.4,0.12,0.28,5130596.0
2017-01-01 00:00:00,18323555.0,0.07,0.09,-0.02,-366471.0
2017-04-02 06:00:00,18323555.0,-0.08,0.09,-0.17,-3115004.0
2017-07-02 12:00:00,18323555.0,-0.02,0.07,-0.09,-1649120.0
2017-10-01 18:00:00,18323555.0,-0.01,0.04,-0.05,-916178.0
2018-01-01 00:00:00,18323555.0,0.06,0.05,0.01,183236.0
2018-04-02 06:00:00,18323555.0,0.1,0.03,0.07,1282649.0
2018-07-02 12:00:00,18323555.0,0.21,0.1,0.11,2015591.0
2018-10-01 18:00:00,18323555.0,0.2,0.08,0.12,2198827.0
2019-01-01 00:00:00,18323555.0,0.12,0.06,0.06,1099413.0
2019-04-02 13:30:00,18323555.0,0.12,0.13,-0.01,-183236.0
2019-07-02 21:00:00,18323555.0,0.13,0.07,0.06,1099413.0
2019-10-02 04:30:00,41910584.0,0.31,0.23,0.08,3352847.0
2020-01-01 12:00:00,41910584.0,0.07,0.03,0.04,1676423.0
2020-04-01 19:30:00,9315098.0,0.36,0.07,0.29,2701378.0
2020-07-02 03:00:00,35611082.0,0.57,0.13,0.44,15668875.0
2020-10-01 10:30:00,44034411.0,0.75,0.08,0.67,29503056.0
2020-12-31 18:00:00,22105726.0,-0.58,0.06,-0.64,-14147664.0
2021-04-02 01:30:00,31130331.0,-0.71,0.02,-0.73,-22725142.0
2021-07-02 09:00:00,5810029.0,-0.3,0.17,-0.47,-2730714.0
2021-10-01 16:30:00,719147.0,0.21,0.1,0.11,79106.0
2022-01-01 00:00:00,2964581.0,-0.31,-0.12,-0.19,-563270.0
2022-04-02 07:30:00,2964581.0,-0.07,0.13,-0.2,-592916.0
2022-07-02 15:00:00,2964581.0,-0.13,0.06,-0.19,-563270.0
2022-10-01 22:30:00,2964581.0,-0.14,0.01,-0.15,-444687.0
2023-01-01 06:00:00,1179817.0,-0.4,-0.01,-0.39,-460129.0
2023-04-02 13:30:00,1266121.0,-0.49,-0.01,-0.48,-607738.0
2023-07-02 21:00:00,1266121.0,-0.31,0.03,-0.34,-430481.0
2023-10-02 04:30:00,1564533.0,0.31,0.12,0.19,297261.0
2024-01-01 12:00:00,1564533.0,0.05,-0.04,0.09,140808.0
2024-04-01 19:30:00,9826284.0,0.4,0.04,0.36,3537462.0
2024-07-02 03:00:00,37445108.0,0.62,0.14,0.48,17973652.0
2024-10-01 10:30:00,13327629.0,0.52,0.08,0.44,5864156.0
2024-12-31 18:00:00,13327629.0,-0.07,-0.01,-0.06,-799658.0
