mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,256141903,0.47,0.08,0.39,99895342
2019-07-02 21:00:00,62268521,0.05,0.03,0.02,1245370
2019-10-02 04:30:00,20521136,-0.21,0.01,-0.22,-4514650
2020-01-01 12:00:00,29977788,-0.24,-0.08,-0.16,-4796446
2020-04-01 19:30:00,74097798,0.26,0.06,0.2,14819560
2020-07-02 03:00:00,93485389,0.32,-0.01,0.33,30850178
2020-10-01 10:30:00,118999263,0.31,0.02,0.29,34509786
2020-12-31 18:00:00,54570623,0.27,-0.0,0.27,14734068
2021-04-02 01:30:00,89869602,0.27,0.04,0.23,20670008
2021-07-02 09:00:00,68580393,0.26,0.02,0.24,16459294
2021-10-01 16:30:00,192285733,0.4,0.04,0.36,69222864
2022-01-01 00:00:00,158387991,0.37,0.0,0.37,58603557
2022-04-02 07:30:00,158387991,0.06,0.01,0.05,7919400
2022-07-02 15:00:00,158387991,0.09,0.03,0.06,9503279
2022-10-01 22:30:00,31209280,0.24,0.0,0.24,7490227
2023-01-01 06:00:00,16460887,0.22,-0.02,0.24,3950613
2023-04-02 13:30:00,16460887,0.1,0.02,0.08,1316871
2023-07-02 21:00:00,16460887,-0.06,0.05,-0.11,-1810698
2023-10-02 04:30:00,40727436,0.26,0.08,0.18,7330938
2024-01-01 12:00:00,105692998,-0.09,0.05,-0.14,-14797020
2024-04-01 19:30:00,94541855,0.08,0.06,0.02,1890837
2024-07-02 03:00:00,91664838,0.3,0.09,0.21,19249616
2024-10-01 10:30:00,252779523,-0.29,-0.04,-0.25,-63194881
