mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,8163456.0,0.37,0.1,0.27,2204133.0
2019-07-02 21:00:00,176692.0,0.34,0.02,0.32,56541.0
2019-10-02 04:30:00,13349110.0,0.42,0.13,0.29,3871242.0
2020-01-01 12:00:00,108845608.0,-1.53,0.01,-1.54,-167622240.0
2020-04-01 19:30:00,140260516.0,-1.67,0.07,-1.74,-244053300.0
2020-07-02 03:00:00,53045261.0,0.5,0.11,0.39,20687650.0
2020-10-01 10:30:00,83719619.0,-0.98,0.04,-1.02,-85394010.0
2020-12-31 18:00:00,6424989.0,-0.37,-0.04,-0.33,-2120246.0
2021-04-02 01:30:00,45250361.0,0.74,-0.04,0.78,35295280.0
2021-07-02 09:00:00,70282124.0,0.7,0.14,0.56,39357990.0
2021-10-01 16:30:00,52340201.0,0.62,0.01,0.61,31927522.0
2022-01-01 00:00:00,23701375.0,0.63,-0.07,0.7,16590963.0
2022-04-02 07:30:00,57869575.0,0.64,0.05,0.59,34143050.0
2022-07-02 15:00:00,71654592.0,0.63,0.07,0.56,40126572.0
2022-10-01 22:30:00,60576737.0,0.56,0.03,0.53,32105668.0
2023-01-01 06:00:00,76406894.0,0.56,-0.02,0.58,44316000.0
2023-04-02 13:30:00,14074260.0,-0.46,0.02,-0.48,-6755644.0
2023-07-02 21:00:00,118079815.0,-1.53,0.05,-1.58,-186566110.0
2023-10-02 04:30:00,60677060.0,-0.93,0.13,-1.06,-64317680.0
2024-01-01 12:00:00,30811749.0,0.07,-0.02,0.09,2773058.0
2024-04-01 19:30:00,42895149.0,0.56,0.13,0.43,18444914.0
2024-07-02 03:00:00,16470048.0,0.04,0.14,-0.1,-1647005.0
2024-10-01 10:30:00,1441360.0,0.1,0.03,0.07,100895.0
2024-12-31 18:00:00,1441360.0,1.19,0.03,1.16,1671978.0
