midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,223209905.23480225,-0.005325600039213896,-0.0073797800578176975,0.0020541800186038017,458513.3272877789,223209905.23482013,-0.005325600039213896,-0.0073797800578176975,0.0020541800186038017,458513.3272878156,-1.7881393432617188e-05,0.0,0.0,-3.6729034036397934e-08
2019-05-18 05:15:00,223209905.23480225,-0.013378001749515533,-0.012752516195178032,-0.0006254855543375015,-139614.57130941146,223209905.23482013,-0.013378001749515533,-0.012752516195178032,-0.0006254855543375015,-139614.57130942264,-1.7881393432617188e-05,0.0,0.0,1.1175870895385742e-08
2019-08-17 12:45:00,223209905.23480225,0.023414047434926033,0.02585810422897339,-0.0024440567940473557,-545537.6853877848,223209905.23482013,0.023414047434926033,0.02585810422897339,-0.0024440567940473557,-545537.6853878285,-1.7881393432617188e-05,0.0,0.0,4.3655745685100555e-08
2019-11-16 20:15:00,223209905.23480225,-0.04727794602513313,-0.039085764437913895,-0.008192181587219238,-1828576.075749498,223209905.23482013,-0.04727794602513313,-0.039085764437913895,-0.008192181587219238,-1828576.0757496445,-1.7881393432617188e-05,0.0,0.0,1.46450474858284e-07
2020-02-16 03:45:00,223209905.23480225,0.05666040629148483,0.05397450923919678,0.0026858970522880554,599518.8265116515,223209905.23482013,0.05666040629148483,0.05397450923919678,0.0026858970522880554,599518.8265116996,-1.7881393432617188e-05,0.0,0.0,-4.807952791452408e-08
2020-05-17 11:15:00,223209905.23480225,-0.04444094002246857,-0.04046466574072838,-0.003976274281740189,-887543.8056148088,223209905.23482013,-0.04444094002246857,-0.04046466574072838,-0.003976274281740189,-887543.8056148799,-1.7881393432617188e-05,0.0,0.0,7.112976163625717e-08
2020-08-16 18:45:00,223209905.23480225,0.030874181538820267,0.03653077408671379,-0.005656592547893524,-1262607.486567202,223209905.23482013,0.030874181538820267,0.03653077408671379,-0.005656592547893524,-1262607.4865673033,-1.7881393432617188e-05,0.0,0.0,1.0128132998943329e-07
2020-11-16 02:15:00,223209905.23480225,0.008552833460271358,0.007692072074860334,0.0008607613854110241,192130.46726737177,223209905.23482013,0.008552833460271358,0.007692072074860334,0.0008607613854110241,192130.46726738717,-1.7881393432617188e-05,0.0,0.0,-1.539592631161213e-08
2021-02-15 09:45:00,223209905.23480225,0.0014026783173903823,0.00478783855214715,-0.0033851602347567677,-755601.295204679,223209905.23482013,0.0014026783173903823,0.00478783855214715,-0.0033851602347567677,-755601.2952047396,-1.7881393432617188e-05,0.0,0.0,6.05359673500061e-08
2021-05-17 17:15:00,223209905.23480225,-0.0464935302734375,-0.045429863035678864,-0.0010636672377586365,-237421.06334146913,223209905.23482013,-0.0464935302734375,-0.045429863035678864,-0.0010636672377586365,-237421.06334148813,-1.7881393432617188e-05,0.0,0.0,1.900480128824711e-08
2021-08-17 00:45:00,223209905.23480225,0.01384565606713295,0.018843714147806168,-0.004998058080673218,-1115616.0705451064,223209905.23482013,0.01384565606713295,0.018843714147806168,-0.004998058080673218,-1115616.0705451958,-1.7881393432617188e-05,0.0,0.0,8.940696716308594e-08
2021-11-16 08:15:00,223209905.23480225,-0.0028211805038154125,-0.005891398061066866,0.0030702175572514534,685302.9700043229,223209905.23482013,-0.0028211805038154125,-0.005891398061066866,0.0030702175572514534,685302.9700043779,-1.7881393432617188e-05,0.0,0.0,-5.494803190231323e-08
2022-02-15 15:45:00,223209905.23480225,0.030444392934441566,0.03353649005293846,-0.003092097118496895,-690186.704796497,223209905.23482013,0.030444392934441566,0.03353649005293846,-0.003092097118496895,-690186.7047965523,-1.7881393432617188e-05,0.0,0.0,5.529727786779404e-08
2022-05-17 23:15:00,223209905.23480225,-0.017614293843507767,-0.011082123033702374,-0.006532170809805393,-1458045.2274342033,223209905.23482013,-0.017614293843507767,-0.011082123033702374,-0.006532170809805393,-1458045.2274343201,-1.7881393432617188e-05,0.0,0.0,1.1688098311424255e-07
2022-08-17 06:45:00,223209905.23480225,-0.013216089457273483,-0.009628500789403915,-0.003587588667869568,-800785.3265766167,223209905.23482013,-0.013216089457273483,-0.009628500789403915,-0.003587588667869568,-800785.3265766809,-1.7881393432617188e-05,0.0,0.0,6.414484232664108e-08
2022-11-16 14:15:00,223209905.23480225,-0.0167999267578125,-0.01929258368909359,0.0024926569312810898,556385.717414125,223209905.23482013,-0.0167999267578125,-0.01929258368909359,0.0024926569312810898,556385.7174141696,-1.7881393432617188e-05,0.0,0.0,-4.4587068259716034e-08
2023-02-15 21:45:00,223209905.23480225,-0.05289769917726517,-0.045963577926158905,-0.006934121251106262,-1547764.5473460571,223209905.23482013,-0.05289769917726517,-0.045963577926158905,-0.006934121251106262,-1547764.5473461812,-1.7881393432617188e-05,0.0,0.0,1.240987330675125e-07
2023-05-18 05:15:00,223209905.23480225,0.008056640625,0.008401776663959026,-0.00034513603895902634,-77037.78254915928,223209905.23482013,0.008056640625,0.008401776663959026,-0.00034513603895902634,-77037.78254916545,-1.7881393432617188e-05,0.0,0.0,6.170012056827545e-09
