midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2010-08-17 06:45:00,35841293.26297665,0.06372013036412749,0.03479517345085434,0.028924956913273153,1036707.8633475868,10000000.0,0.059481758093948796,0.049905991945394135,0.009575766148554661,95757.66148554662,25841293.262976646,-0.015110818494539796,0.019349190764718492,940950.2018620402
2010-11-16 11:15:00,35841293.26297665,0.08388922560229961,0.025821843763479863,0.05806738183881975,2081210.0614983828,10000000.0,0.0945621986018747,0.06678809347944537,0.027774105122429338,277741.05122429336,25841293.262976646,-0.040966249715965505,0.030293276716390413,1803469.0102740894
2011-02-15 15:45:00,35841293.26297665,0.07351055536661688,0.029502159867876597,0.044008395498740284,1577317.8091034119,10000000.0,0.0789281921427829,0.060440613711192505,0.0184875784315904,184875.784315904,25841293.262976646,-0.030938453843315908,0.025520817067149884,1392442.024787508
2011-05-17 23:15:00,35841293.26297665,0.06282846748386728,0.04599973420882009,0.016828733275047192,603163.5645553798,10000000.0,0.07263841927501523,0.05468412486140295,0.01795429441361228,179542.9441361228,25841293.262976646,-0.008684390652582863,-0.001125561138565087,423620.620419257
2011-08-17 06:45:00,35841293.26297665,0.1055057828756012,0.091695540893175,0.013810241982426197,494976.9329248093,10000000.0,0.12362977493778891,0.09155338454448625,0.032076390393302665,320763.90393302665,25841293.262976646,0.00014215634868874893,-0.018266148410876468,174213.02899178263
2011-11-16 11:15:00,35841293.26297665,0.14241699013603837,0.12056696529425565,0.021850024841782723,783133.1481576595,10000000.0,0.17750377636213147,0.13521541030876705,0.04228836605336442,422883.6605336442,25841293.262976646,-0.014648445014511402,-0.020438341211581695,360249.48762401525
2012-02-15 15:45:00,35841293.26297665,0.19938362293344758,0.15444115738723005,0.04494246554621753,1610796.0876032065,10000000.0,0.24203418043316244,0.19138819921553582,0.05064598121762662,506459.81217626616,25841293.262976646,-0.03694704182830577,-0.005703515671409087,1104336.2754269403
2012-05-16 23:15:00,35841293.26297665,0.27558780324109344,0.17245578539238002,0.10313201784871343,3696384.89651828,10000000.0,0.34457719376086815,0.2644904498629887,0.08008674389787945,800867.4389787945,25841293.262976646,-0.09203466447060868,0.023045273950833972,2895517.4575394853
2012-08-16 06:45:00,35841293.26297665,0.47812294332218963,0.25150931282331174,0.2266136304988779,8122125.588098112,10000000.0,0.6251383727664243,0.4721683156565473,0.15297005710987693,1529700.5710987693,25841293.262976646,-0.22065900283323558,0.07364357338900096,6592425.0169993425
2012-11-15 23:15:00,35841293.26297665,0.45005097061641663,0.24382987217641072,0.2062210984400059,7391230.866201428,10000000.0,0.5942633434947816,0.46206178000270154,0.13220156349208007,1322015.6349208006,25841293.262976646,-0.21823190782629082,0.07401953494792585,6069215.231280627
2013-02-15 15:45:00,35841293.26297665,-0.12548213112328677,0.012774938589988695,-0.13825706971327545,-4955312.181273312,10000000.0,-0.21870480866772526,-0.12879597958001435,-0.08990882908771092,-899088.2908771092,25841293.262976646,0.14157091817000303,-0.04834824062556453,-4056223.890396203
2013-05-17 23:15:00,35841293.26297665,-0.30205962397890485,-0.033622511328167605,-0.2684371126507372,-9621133.27718177,10000000.0,-0.510816995095987,-0.3136340100043841,-0.19718298509160287,-1971829.8509160287,25841293.262976646,0.2800114986762165,-0.07125412755913435,-7649303.426265742
