mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.21,,
2019-07-02 21:00:00,,,0.05,,
2019-10-02 04:30:00,,,0.19,,
2020-01-01 12:00:00,,,0.05,,
2020-04-01 19:30:00,,,0.14,,
2020-07-02 03:00:00,,,0.14,,
2020-10-01 10:30:00,,,0.13,,
2020-12-31 18:00:00,,,0.05,,
2021-04-02 01:30:00,,,0.05,,
2021-07-02 09:00:00,,,0.19,,
2021-10-01 16:30:00,,,0.08,,
2022-01-01 00:00:00,,,-0.01,,
2022-04-02 07:30:00,,,0.1,,
2022-07-02 15:00:00,128436842.0,0.61,0.15,0.46,59080948.0
2022-10-01 22:30:00,140326735.0,0.66,0.13,0.53,74373168.0
2023-01-01 06:00:00,29459866.0,0.34,0.03,0.31,9132559.0
2023-04-02 13:30:00,21245552.0,-0.33,0.1,-0.43,-9135588.0
2023-07-02 21:00:00,25837524.0,-0.37,0.1,-0.47,-12143636.0
2023-10-02 04:30:00,,,0.19,,
2024-01-01 12:00:00,10767334.0,-0.33,-0.0,-0.33,-3553220.0
2024-04-01 19:30:00,,,0.16,,
2024-07-02 03:00:00,2114748.0,0.3,0.23,0.07,148032.0
2024-10-01 10:30:00,,,0.09,,
2024-12-31 18:00:00,,,0.06,,
