midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,0,0.0,-0.17,0.0,0
2019-05-18 05:15:00,109112837,-0.15,-0.05,-0.1,-10911284
2019-08-17 12:45:00,20694809,0.27,-0.04,0.31,6415391
2019-11-16 20:15:00,34820526,-0.27,-0.03,-0.24,-8356926
2020-02-16 03:45:00,27229053,-0.53,-0.14,-0.39,-10619331
2020-05-17 11:15:00,37275944,0.38,-0.01,0.39,14537618
2020-08-16 18:45:00,31981749,0.36,-0.09,0.45,14391787
2020-11-16 02:15:00,18842080,0.47,0.21,0.26,4898941
2021-02-15 09:45:00,58978190,0.05,-0.12,0.17,10026292
2021-05-17 17:15:00,0,0.0,-0.05,0.0,0
2021-08-17 00:45:00,33367738,0.39,-0.02,0.41,13680773
2021-11-16 08:15:00,35360632,-0.96,0.04,-1.0,-35360632
2022-02-15 15:45:00,56481252,0.28,0.1,0.18,10166625
2022-05-17 23:15:00,30677576,1.0,0.1,0.9,27609818
2022-08-17 06:45:00,60327204,0.87,0.07,0.8,48261763
2022-11-16 14:15:00,66268157,0.11,-0.18,0.29,19217766
2023-02-15 21:45:00,15683862,0.38,0.02,0.36,5646190
2023-05-18 05:15:00,27927435,0.48,0.02,0.46,12846620
2023-08-17 12:45:00,37151155,0.19,-0.0,0.19,7058719
2023-11-16 20:15:00,7138898,0.2,0.09,0.11,785279
2024-02-16 03:45:00,0,0.0,-0.14,0.0,0
2024-05-17 11:15:00,0,0.0,0.05,0.0,0
2024-08-16 18:45:00,43743639,0.31,-0.05,0.36,15747710
