midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-11-16 14:15:00,0.0,0.0,-0.06820845939182371,0.0,0.0
2011-02-15 12:45:00,0.0,0.0,-0.06584915333504979,0.0,0.0
2011-05-17 23:15:00,0.0,0.0,-0.03670141248331676,0.0,0.0
2011-08-17 06:45:00,0.0,0.0,0.0034766234427955436,0.0,0.0
2011-11-16 14:15:00,0.0,0.0,0.03568015781019438,0.0,0.0
2012-02-15 12:45:00,0.0,0.0,0.06668758049992199,0.0,0.0
2012-05-16 23:15:00,2456861.099011421,0.30305924960705016,0.07665432795346905,0.22640492165358111,556245.444635412
2012-08-16 06:45:00,25675257.413243175,0.3340361927285092,0.05162439274283028,0.28241179998567895,7250995.661169652
2012-11-15 14:15:00,0.0,0.0,0.04988005229648671,0.0,0.0
2013-02-16 00:45:00,0.0,0.0,0.04751299481138028,0.0,0.0
2013-05-17 23:15:00,1376247.7399036586,0.30232204549503194,0.0484765402470357,0.25384550524799626,349354.30288225715
2013-08-17 06:45:00,67313021.9855811,0.51992943609993,0.047116121860797645,0.47281331423913237,31826493.016454183
2013-11-16 14:15:00,107245359.37086041,0.7214485319882076,0.03969253117526321,0.6817560008129444,73115167.31042482
2014-02-15 12:45:00,100094442.23431015,0.5748779700911427,0.03692831201648861,0.5379496580746541,53845770.975120366
2014-05-17 23:15:00,0.0,0.0,0.02426331940354125,0.0,0.0
2014-08-17 06:45:00,37399841.2132504,-0.5235709411301946,0.02142285561469797,-0.5449937967448926,-20382681.460465442
2014-11-16 14:15:00,47782310.13993049,-0.5443705038978855,0.017540125154578347,-0.5619106290524639,-26849387.948308267
2015-02-15 12:45:00,41197423.37872875,-0.4630534787974611,0.03389814272846143,-0.49695162152592254,-20473126.350749202
2015-05-17 23:15:00,26404397.61796415,-0.3992253541656652,0.03217930933409709,-0.43140466349976225,-11390980.269291747
2015-08-17 06:45:00,14787283.999421597,-0.3329804397416751,0.04522578125874478,-0.3782062210004199,-5592642.800281217
2015-11-16 14:15:00,0.0,0.0,0.06889004919931335,0.0,0.0
2016-02-15 12:45:00,0.0,0.0,0.0737407463428862,0.0,0.0
2016-05-16 23:15:00,0.0,0.0,0.06037765728206386,0.0,0.0
2016-08-16 06:45:00,0.0,0.0,0.03778481876282768,0.0,0.0
2016-11-15 14:15:00,0.0,0.0,0.0318323946673483,0.0,0.0
2017-02-16 00:45:00,0.0,0.0,0.061733783891349814,0.0,0.0
2017-05-17 23:15:00,0.0,0.0,0.07939866143100367,0.0,0.0
2017-08-17 06:45:00,0.0,0.0,0.05013167651397187,0.0,0.0
2017-11-16 14:15:00,44455391.87101232,0.43647625794744727,0.027758668008630492,0.4087175899388168,18169700.625305824
2018-02-15 12:45:00,81684561.81479144,0.6263607312764272,0.04005316819696874,0.5863075630794585,47892276.37884376
2018-05-17 23:15:00,81739256.98062378,0.5587555900596504,0.02336885110944754,0.5353867389502028,43762114.23906877
2018-08-17 06:45:00,4339008.632692635,0.3012961809468777,0.01036878228027206,0.29092739866660566,1262336.4943012139
2018-11-16 14:15:00,8067945.372362614,-0.3472766460491081,0.00678164636002909,-0.35405829240913717,-2856522.961788907
2019-02-15 12:45:00,32278548.69183731,-0.45141039473378974,0.023639903286732815,-0.47505029802052257,-15333934.175727263
2019-05-18 05:15:00,32573994.212139845,-0.5570737719535828,0.05053180083632469,-0.6076055727899075,-19792140.41132236
2019-08-17 12:45:00,7788072.281394482,-0.3830413818359375,0.03306058421730995,-0.41610196605324745,-3240632.188053044
2019-11-16 20:15:00,45859965.38622308,-0.5676093101501465,0.11114653944969177,-0.6787558495998383,-31127719.76834502
2020-02-16 03:45:00,59046276.15843749,-0.5216532945632935,-0.007799610495567322,-0.5138536840677261,-30341146.53449345
2020-05-17 11:15:00,1090196.318119049,-0.349456787109375,0.09933983534574509,-0.4487966224551201,-489276.42538483685
2020-08-16 18:45:00,0.0,0.0,0.07883581519126892,0.0,0.0
2020-11-16 02:15:00,9694444.861038804,0.3719211220741272,0.07396399229764938,0.2979571297764778,2888528.9655714473
2021-02-15 09:45:00,3745448.67536211,0.3318237364292145,-0.03435710817575455,0.366180844604969,1371511.55936866
2021-05-17 17:15:00,0.0,0.0,-0.033783528953790665,0.0,0.0
2021-08-17 00:45:00,21791498.978262663,0.3330244719982147,0.17199593782424927,0.16102853417396545,3509053.1379231024
2021-11-16 08:15:00,0.0,0.0,0.022484442219138145,0.0,0.0
2022-02-15 15:45:00,0.0,0.0,-0.08198840916156769,0.0,0.0
2022-05-17 23:15:00,0.0,0.0,0.031922902911901474,0.0,0.0
2022-08-17 06:45:00,0.0,0.0,0.10438641905784607,0.0,0.0
2022-11-16 14:15:00,0.0,0.0,0.03619081526994705,0.0,0.0
2023-02-15 21:45:00,0.0,0.0,-0.0013882655184715986,0.0,0.0
2023-05-18 05:15:00,0.0,0.0,0.04518458992242813,0.0,0.0
2023-08-17 12:45:00,117003554.5562281,1.22385573387146,0.08630295097827911,1.1375527828931808,133097719.09383139
2023-11-16 20:15:00,156304302.53806627,0.8078173398971558,0.16794714331626892,0.6398701965808868,100014464.79147087
2024-02-16 03:45:00,57656148.88312459,-0.8412553071975708,-0.012580445036292076,-0.8286748621612787,-47778201.22847343
2024-05-17 11:15:00,66863980.50502843,-0.9858644604682922,0.11426236480474472,-1.100126825273037,-73558858.59811516
