mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,355284480.0,0.78,-0.01,0.79,280674752.0
2019-07-02 21:00:00,370359708.0,0.71,-0.01,0.72,266659008.0
2019-10-02 04:30:00,340273515.0,0.49,-0.01,0.5,170136752.0
2020-01-01 12:00:00,331018409.0,0.41,0.0,0.41,135717536.0
2020-04-01 19:30:00,368883953.0,0.48,0.0,0.48,177064304.0
2020-07-02 03:00:00,326427603.0,0.51,-0.03,0.54,176270912.0
2020-10-01 10:30:00,402502202.0,0.53,0.04,0.49,197226080.0
2020-12-31 18:00:00,409083036.0,0.53,0.04,0.49,200450688.0
2021-04-02 01:30:00,344666058.0,0.48,-0.01,0.49,168886368.0
2021-07-02 09:00:00,367271343.0,0.42,-0.0,0.42,154253952.0
2021-10-01 16:30:00,417450292.0,0.43,0.05,0.38,158631120.0
2022-01-01 00:00:00,348606125.0,0.38,-0.0,0.38,132470320.0
2022-04-02 07:30:00,343267042.0,0.34,0.01,0.33,113278128.0
2022-07-02 15:00:00,242544553.0,0.3,-0.0,0.3,72763368.0
2022-10-01 22:30:00,423176808.0,0.48,0.03,0.45,190429552.0
2023-01-01 06:00:00,422082241.0,0.61,0.0,0.61,257470176.0
2023-04-02 13:30:00,407393193.0,0.33,-0.05,0.38,154809408.0
2023-07-02 21:00:00,358035401.0,0.32,0.06,0.26,93089200.0
2023-10-02 04:30:00,278080148.0,0.29,0.04,0.25,69520040.0
2024-01-01 12:00:00,337832509.0,0.28,0.08,0.2,67566504.0
2024-04-01 19:30:00,72449521.0,0.2,0.01,0.19,13765409.0
2024-07-02 03:00:00,89255682.0,0.24,0.0,0.24,21421362.0
2024-10-01 10:30:00,69675502.0,0.27,0.08,0.19,13238346.0
2024-12-31 18:00:00,,,0.05,,
