midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-11-16 14:15:00,0.0,0.0,0.027088456455739162,0.0,0.0
2011-02-15 12:45:00,0.0,0.0,0.006660851752829444,0.0,0.0
2011-05-17 23:15:00,0.0,0.0,0.013370973658893205,0.0,0.0
2011-08-17 06:45:00,0.0,0.0,0.041168225054232434,0.0,0.0
2011-11-16 14:15:00,0.0,0.0,0.09872823465404991,0.0,0.0
2012-02-15 12:45:00,0.0,0.0,0.13457954924418858,0.0,0.0
2012-05-16 23:15:00,0.0,0.0,0.16983562460934679,0.0,0.0
2012-08-16 06:45:00,8439692.436429922,0.34499199064728714,0.16768928601738792,0.17730270462989922,1496380.295223529
2012-11-15 14:15:00,38941412.562268734,0.44460772821403965,0.20140319018442854,0.24320453802961112,9470728.252427062
2013-02-16 00:45:00,38497452.75279933,0.44598041941917743,0.17730467068765052,0.2686757487315269,10343331.94261494
2013-05-17 23:15:00,0.0,0.0,0.037760336603887196,0.0,0.0
2013-08-17 06:45:00,16653081.274139524,-0.4428011936787796,-0.0033906561342755027,-0.4394105375445041,-7317539.394441963
2013-11-16 14:15:00,1334594.8414383493,-0.3498672704281631,0.044682739027740864,-0.394550009455904,-526564.4073093014
2014-02-15 12:45:00,0.0,0.0,0.017057745892849425,0.0,0.0
2014-05-17 23:15:00,0.0,0.0,0.03498269961558719,0.0,0.0
2014-08-17 06:45:00,0.0,0.0,0.06774382219421483,0.0,0.0
2014-11-16 14:15:00,0.0,0.0,0.06675002481079133,0.0,0.0
2015-02-15 12:45:00,0.0,0.0,0.09705342834897777,0.0,0.0
2015-05-17 23:15:00,0.0,0.0,0.1392408635710754,0.0,0.0
2015-08-17 06:45:00,0.0,0.0,0.12173136538029639,0.0,0.0
2015-11-16 14:15:00,0.0,0.0,0.10542840642705954,0.0,0.0
2016-02-15 12:45:00,0.0,0.0,0.09180834722614435,0.0,0.0
2016-05-16 23:15:00,0.0,0.0,0.12836322954758714,0.0,0.0
2016-08-16 06:45:00,0.0,0.0,0.12589898668734578,0.0,0.0
2016-11-15 14:15:00,0.0,0.0,0.1244119440238947,0.0,0.0
2017-02-16 00:45:00,0.0,0.0,0.1385234758132981,0.0,0.0
2017-05-17 23:15:00,0.0,0.0,0.13756784926925347,0.0,0.0
2017-08-17 06:45:00,0.0,0.0,0.10734322856628524,0.0,0.0
2017-11-16 14:15:00,0.0,0.0,0.09127091266197851,0.0,0.0
2018-02-15 12:45:00,0.0,0.0,0.07466188805169764,0.0,0.0
2018-05-17 23:15:00,0.0,0.0,0.05676714450012952,0.0,0.0
2018-08-17 06:45:00,5401925.221830249,0.3503925160680126,0.07048806176199066,0.27990445430602195,1512022.9314183325
2018-11-16 14:15:00,26896395.826895714,0.4624820437050637,0.11110633082239275,0.35137571288267094,9450740.257649977
2019-02-15 12:45:00,50292672.909112036,0.5291304786323765,0.19817188633331143,0.3309585922990651,16644792.228957048
2019-05-18 05:15:00,12283679.80344063,0.0898590087890625,0.22499756515026093,-0.13513855636119843,-1659998.7554401765
2019-08-17 12:45:00,14183398.211521685,-0.6525553464889526,0.14604492485523224,-0.7986002713441849,-11326865.660303844
2019-11-16 20:15:00,14628955.859336138,-0.5727495551109314,0.25422850251197815,-0.8269780576229095,-12097825.50160508
2020-02-16 03:45:00,9115677.436163902,-0.52081298828125,0.02521606534719467,-0.5460290536284447,-4977424.723650742
2020-05-17 11:15:00,0.0,0.0,0.02988281287252903,0.0,0.0
2020-08-16 18:45:00,0.0,0.0,0.14577758312225342,0.0,0.0
2020-11-16 02:15:00,0.0,0.0,0.09568603336811066,0.0,0.0
2021-02-15 09:45:00,0.0,0.0,0.046638183295726776,0.0,0.0
2021-05-17 17:15:00,0.0,0.0,0.005628662183880806,0.0,0.0
2021-08-17 00:45:00,709378.067835927,0.32598876953125,0.24643677473068237,0.07955199480056763,56432.440364120375
2021-11-16 08:15:00,0.0,0.0,0.09734497219324112,0.0,0.0
2022-02-15 15:45:00,0.0,0.0,-0.07539428770542145,0.0,0.0
2022-05-17 23:15:00,13957439.87228322,0.5162447690963745,0.1149584949016571,0.4012862741947174,5600929.043645326
2022-08-17 06:45:00,24269097.704005152,0.5653941035270691,0.09208007901906967,0.4733140245079994,11486904.305460528
2022-11-16 14:15:00,20479275.095968246,0.27062666416168213,0.12312011420726776,0.14750654995441437,3020827.214973634
2023-02-15 21:45:00,12483069.595683694,-0.2557932436466217,0.056910399347543716,-0.3127036429941654,-3903501.3383199945
2023-05-18 05:15:00,13035351.548270717,-0.48665207624435425,0.07753784209489822,-0.5641899183392525,-7354413.925542304
2023-08-17 12:45:00,2942219.43895483,-0.400146484375,0.04172729328274727,-0.44187377765774727,-1300089.6181890285
2023-11-16 20:15:00,0.0,0.0,0.13878905773162842,0.0,0.0
2024-02-16 03:45:00,0.0,0.0,-0.025432128459215164,0.0,0.0
2024-05-17 11:15:00,22613217.79169798,0.5018199682235718,0.2044104039669037,0.2974095642566681,6725387.24987003
2024-08-16 18:45:00,40692635.49931073,0.6103977560997009,0.27916014194488525,0.3312376141548157,13478931.496463243
2024-11-16 02:15:00,0.0,0.0,0.04851928725838661,0.0,0.0
