mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.0,,
2011-01-01 00:00:00,,,-0.01,,
2011-04-02 06:00:00,,,-0.01,,
2011-07-02 12:00:00,,,-0.0,,
2011-10-01 18:00:00,,,-0.02,,
2012-01-01 00:00:00,33884129.0,0.35,-0.03,0.38,12875968.0
2012-04-01 12:00:00,,,0.0,,
2012-07-02 00:00:00,,,0.02,,
2012-10-01 12:00:00,,,0.03,,
2013-01-01 00:00:00,96928907.0,0.43,0.03,0.4,38771564.0
2013-04-02 06:00:00,,,0.04,,
2013-07-02 12:00:00,,,0.04,,
2013-10-01 18:00:00,,,0.03,,
2014-01-01 00:00:00,94639319.0,0.44,0.02,0.42,39748512.0
2014-04-02 06:00:00,,,0.03,,
2014-07-02 12:00:00,,,0.04,,
2014-10-01 18:00:00,,,0.01,,
2015-01-01 00:00:00,105755157.0,0.46,0.01,0.45,47589820.0
2015-04-02 06:00:00,,,0.01,,
2015-07-02 12:00:00,,,0.01,,
2015-10-01 18:00:00,,,0.02,,
2016-01-01 00:00:00,113053220.0,0.44,0.03,0.41,46351820.0
2016-04-01 12:00:00,,,0.06,,
2016-07-02 00:00:00,,,0.08,,
2016-10-01 12:00:00,,,0.04,,
2017-01-01 00:00:00,108712400.0,0.44,0.02,0.42,45659208.0
2017-04-02 06:00:00,,,0.02,,
2017-07-02 12:00:00,,,0.04,,
2017-10-01 18:00:00,,,0.03,,
2018-01-01 00:00:00,107202279.0,0.44,0.03,0.41,43952936.0
2018-04-02 06:00:00,,,0.04,,
2018-07-02 12:00:00,,,0.06,,
2018-10-01 18:00:00,,,0.06,,
2019-01-01 00:00:00,49037988.0,0.36,0.05,0.31,15201776.0
2019-04-02 13:30:00,,,-0.01,,
2019-07-02 21:00:00,66512262.0,-0.11,-0.14,0.03,1995368.0
2019-10-02 04:30:00,,,0.29,,
2020-01-01 12:00:00,60275727.0,0.17,-0.04,0.21,12657902.0
2020-04-01 19:30:00,33803154.0,0.34,0.08,0.26,8788819.0
2020-07-02 03:00:00,13319406.0,0.34,-0.02,0.36,4794986.0
2020-10-01 10:30:00,95071817.0,0.37,0.12,0.25,23767954.0
2020-12-31 18:00:00,2707913.0,0.01,0.04,-0.03,-81237.0
2021-04-02 01:30:00,4768471.0,-0.35,-0.0,-0.35,-1668965.0
2021-07-02 09:00:00,3924374.0,0.33,-0.03,0.36,1412775.0
2021-10-01 16:30:00,17037369.0,0.32,0.13,0.19,3237100.0
2022-01-01 00:00:00,,,0.0,,
2022-04-02 07:30:00,,,-0.02,,
2022-07-02 15:00:00,,,0.01,,
2022-10-01 22:30:00,11118149.0,0.33,0.05,0.28,3113082.0
2023-01-01 06:00:00,,,0.03,,
2023-04-02 13:30:00,25575787.0,-0.32,-0.05,-0.27,-6905463.0
2023-07-02 21:00:00,,,0.03,,
2023-10-02 04:30:00,,,0.05,,
2024-01-01 12:00:00,3948357.0,-0.29,0.05,-0.34,-1342441.0
2024-04-01 19:30:00,9812808.0,-0.28,-0.06,-0.22,-2158818.0
2024-07-02 03:00:00,22747314.0,0.19,0.05,0.14,3184624.0
2024-10-01 10:30:00,,,0.06,,
2024-12-31 18:00:00,,,0.0,,
