mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.09,,
2011-01-01 00:00:00,,,-0.13,,
2011-04-02 06:00:00,,,-0.13,,
2011-07-02 12:00:00,,,-0.01,,
2011-10-01 18:00:00,,,0.07,,
2012-01-01 00:00:00,,,0.07,,
2012-04-01 12:00:00,,,0.13,,
2012-07-02 00:00:00,,,0.13,,
2012-10-01 12:00:00,,,0.13,,
2013-01-01 00:00:00,23476354.0,0.39,0.06,0.33,7747197.0
2013-04-02 06:00:00,,,0.04,,
2013-07-02 12:00:00,,,0.06,,
2013-10-01 18:00:00,,,0.06,,
2014-01-01 00:00:00,,,-0.01,,
2014-04-02 06:00:00,,,0.01,,
2014-07-02 12:00:00,,,0.03,,
2014-10-01 18:00:00,,,-0.01,,
2015-01-01 00:00:00,4561783.0,-0.31,-0.06,-0.25,-1140446.0
2015-04-02 06:00:00,,,-0.04,,
2015-07-02 12:00:00,,,0.02,,
2015-10-01 18:00:00,,,0.07,,
2016-01-01 00:00:00,,,0.08,,
2016-04-01 12:00:00,,,0.1,,
2016-07-02 00:00:00,,,0.11,,
2016-10-01 12:00:00,,,0.08,,
2017-01-01 00:00:00,,,0.06,,
2017-04-02 06:00:00,,,0.1,,
2017-07-02 12:00:00,,,0.07,,
2017-10-01 18:00:00,,,0.04,,
2018-01-01 00:00:00,,,0.0,,
2018-04-02 06:00:00,,,0.01,,
2018-07-02 12:00:00,,,0.03,,
2018-10-01 18:00:00,,,0.04,,
2019-01-01 00:00:00,,,0.06,,
2019-04-02 13:30:00,,,-0.0,,
2019-07-02 21:00:00,,,0.12,,
2019-10-02 04:30:00,15314759.0,0.36,0.13,0.23,3522395.0
2020-01-01 12:00:00,32160918.0,0.69,0.01,0.68,21869424.0
2020-04-01 19:30:00,24492644.0,0.52,0.06,0.46,11266616.0
2020-07-02 03:00:00,,,0.09,,
2020-10-01 10:30:00,10168133.0,-0.44,0.07,-0.51,-5185748.0
2020-12-31 18:00:00,,,-0.03,,
2021-04-02 01:30:00,567079.0,0.33,-0.04,0.37,209819.0
2021-07-02 09:00:00,2239809.0,0.17,0.21,-0.04,-89592.0
2021-10-01 16:30:00,8280679.0,-0.39,0.04,-0.43,-3560692.0
2022-01-01 00:00:00,32128868.0,-0.53,-0.14,-0.39,-12530258.0
2022-04-02 07:30:00,,,0.06,,
2022-07-02 15:00:00,,,0.1,,
2022-10-01 22:30:00,3711875.0,0.31,0.03,0.28,1039325.0
2023-01-01 06:00:00,,,0.03,,
2023-04-02 13:30:00,,,0.25,,
2023-07-02 21:00:00,29948271.0,0.53,0.11,0.42,12578274.0
2023-10-02 04:30:00,,,0.06,,
2024-01-01 12:00:00,26092807.0,-0.38,-0.12,-0.26,-6784130.0
2024-04-01 19:30:00,12017719.0,-0.43,0.09,-0.52,-6249214.0
2024-07-02 03:00:00,,,0.17,,
2024-10-01 10:30:00,563157.0,-0.19,0.06,-0.25,-140789.0
2024-12-31 18:00:00,,,-0.02,,
