mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,34493992.0,-0.34,-0.1,-0.24,-8278558.0
2019-07-02 21:00:00,26091644.0,-0.33,-0.05,-0.28,-7305660.0
2019-10-02 04:30:00,371421.0,-0.19,0.03,-0.22,-81713.0
2020-01-01 12:00:00,,,-0.02,,
2020-04-01 19:30:00,,,-0.02,,
2020-07-02 03:00:00,,,-0.0,,
2020-10-01 10:30:00,6871328.0,0.23,0.06,0.17,1168126.0
2020-12-31 18:00:00,2143443.0,0.22,0.02,0.2,428689.0
2021-04-02 01:30:00,,,-0.09,,
2021-07-02 09:00:00,1345538.0,0.2,0.02,0.18,242197.0
2021-10-01 16:30:00,,,0.02,,
2022-01-01 00:00:00,,,-0.03,,
2022-04-02 07:30:00,,,-0.04,,
2022-07-02 15:00:00,,,0.0,,
2022-10-01 22:30:00,,,0.02,,
2023-01-01 06:00:00,,,-0.07,,
2023-04-02 13:30:00,,,-0.05,,
2023-07-02 21:00:00,,,0.02,,
2023-10-02 04:30:00,,,0.05,,
2024-01-01 12:00:00,,,-0.03,,
2024-04-01 19:30:00,,,-0.01,,
2024-07-02 03:00:00,,,-0.02,,
2024-10-01 10:30:00,669137.0,0.19,0.02,0.17,113753.0
2024-12-31 18:00:00,,,0.01,,
