mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,0,0.0,0.02,0.0,0
2011-01-01 00:00:00,0,0.0,0.02,0.0,0
2011-04-02 07:30:00,0,0.0,0.0,0.0,0
2011-07-02 15:00:00,0,0.0,-0.01,0.0,0
2011-10-01 22:30:00,0,0.0,-0.01,0.0,0
2012-01-01 00:00:00,0,0.0,0.0,0.0,0
2012-04-01 07:30:00,0,0.0,0.0,0.0,0
2012-07-01 15:00:00,0,0.0,-0.0,0.0,0
2012-09-30 22:30:00,0,0.0,-0.01,0.0,0
2013-01-01 00:00:00,0,0.0,-0.0,0.0,0
2013-04-02 07:30:00,0,0.0,0.0,0.0,0
2013-07-02 15:00:00,0,0.0,-0.01,0.0,0
2013-10-01 22:30:00,0,0.0,-0.01,0.0,0
2014-01-01 00:00:00,0,0.0,-0.01,0.0,0
2014-04-02 07:30:00,0,0.0,-0.0,0.0,0
2014-07-02 15:00:00,0,0.0,0.0,0.0,0
2014-10-01 22:30:00,0,0.0,0.03,0.0,0
2015-01-01 00:00:00,0,0.0,0.05,0.0,0
2015-04-02 07:30:00,68383526,0.88,0.05,0.83,56758327
2015-07-02 15:00:00,104095085,1.0,0.04,0.96,99931282
2015-10-01 22:30:00,85840969,0.9,0.04,0.86,73823233
2016-01-01 00:00:00,72713890,0.86,0.03,0.83,60352529
2016-04-01 07:30:00,71076500,0.82,0.03,0.79,56150435
2016-07-01 15:00:00,103269389,0.83,0.03,0.8,82615511
2016-09-30 22:30:00,125392959,0.86,0.05,0.81,101568297
2017-01-01 00:00:00,117103153,0.83,0.07,0.76,88998396
2017-04-02 07:30:00,45408775,0.74,0.08,0.66,29969792
2017-07-02 15:00:00,0,0.0,0.06,0.0,0
2017-10-01 22:30:00,0,0.0,0.04,0.0,0
2018-01-01 00:00:00,0,0.0,0.03,0.0,0
2018-04-02 07:30:00,0,0.0,0.01,0.0,0
2018-07-02 15:00:00,0,0.0,0.01,0.0,0
2018-10-01 22:30:00,0,0.0,0.02,0.0,0
2019-01-01 00:00:00,0,0.0,0.02,0.0,0
2019-04-02 13:30:00,0,0.0,-0.02,0.0,0
2019-07-02 21:00:00,0,0.0,0.0,0.0,0
2019-10-02 04:30:00,0,0.0,0.1,0.0,0
2020-01-01 12:00:00,0,0.0,-0.08,0.0,0
2020-04-01 19:30:00,0,0.0,0.01,0.0,0
2020-07-02 03:00:00,0,0.0,-0.0,0.0,0
2020-10-01 10:30:00,0,0.0,0.09,0.0,0
2020-12-31 18:00:00,0,0.0,-0.04,0.0,0
2021-04-02 01:30:00,0,0.0,0.0,0.0,0
2021-07-02 09:00:00,0,0.0,0.08,0.0,0
2021-10-01 16:30:00,0,0.0,0.04,0.0,0
2022-01-01 00:00:00,0,0.0,-0.03,0.0,0
2022-04-02 07:30:00,19925082,0.77,-0.09,0.86,17135571
2022-07-02 15:00:00,253906944,1.54,0.18,1.36,345313444
2022-10-01 22:30:00,506755129,1.29,0.18,1.11,562498193
2023-01-01 06:00:00,116492254,-0.78,-0.02,-0.76,-88534113
2023-04-02 13:30:00,50655470,-0.7,0.04,-0.74,-37485048
2023-07-02 21:00:00,10710730,-0.73,0.07,-0.8,-8568584
2023-10-02 04:30:00,57375339,-0.82,0.07,-0.89,-51064052
2024-01-01 12:00:00,117350897,-0.87,-0.09,-0.78,-91533700
2024-04-01 19:30:00,102936699,-0.81,-0.0,-0.81,-83378726
2024-07-02 03:00:00,96842055,-0.85,-0.01,-0.84,-81347326
2024-10-01 10:30:00,33833230,-0.63,-0.05,-0.58,-19623273
2024-12-31 18:00:00,0,0.0,0.01,0.0,0
