mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,0,0.0,0.05,0.0,0
2011-01-01 00:00:00,6307272,0.35,0.01,0.34,2144472
2011-04-02 07:30:00,40031682,0.37,-0.04,0.41,16412990
2011-07-02 15:00:00,44778671,0.36,-0.0,0.36,16120322
2011-10-01 22:30:00,30724978,0.36,0.08,0.28,8602994
2012-01-01 00:00:00,60765503,0.37,0.11,0.26,15799031
2012-04-01 07:30:00,90500319,0.4,0.15,0.25,22625080
2012-07-01 15:00:00,47997865,-0.58,0.14,-0.72,-34558463
2012-09-30 22:30:00,132420464,-1.49,0.1,-1.59,-210548538
2013-01-01 00:00:00,162439584,-1.84,0.03,-1.87,-303762022
2013-04-02 07:30:00,131230127,-1.27,0.04,-1.31,-171911466
2013-07-02 15:00:00,52152692,-0.45,0.04,-0.49,-25554819
2013-10-01 22:30:00,9196121,-0.16,0.0,-0.16,-1471379
2014-01-01 00:00:00,78139476,-0.81,-0.01,-0.8,-62511581
2014-04-02 07:30:00,88942701,-1.11,0.06,-1.17,-104062960
2014-07-02 15:00:00,66379332,-0.75,0.08,-0.83,-55094846
2014-10-01 22:30:00,0,0.0,0.06,0.0,0
2015-01-01 00:00:00,56976660,0.79,-0.0,0.79,45011561
2015-04-02 07:30:00,76756799,1.05,-0.02,1.07,82129775
2015-07-02 15:00:00,86297561,1.05,0.03,1.02,88023512
2015-10-01 22:30:00,86921619,0.92,0.08,0.84,73014160
2016-01-01 00:00:00,83432536,0.77,0.1,0.67,55899799
2016-04-01 07:30:00,78043483,0.69,0.11,0.58,45265220
2016-07-01 15:00:00,73429152,0.63,0.1,0.53,38917451
2016-09-30 22:30:00,78490358,0.65,0.09,0.56,43954600
2017-01-01 00:00:00,100538309,0.74,0.1,0.64,64344518
2017-04-02 07:30:00,113878482,0.81,0.11,0.7,79714937
2017-07-02 15:00:00,113579485,0.76,0.1,0.66,74962460
2017-10-01 22:30:00,111273435,0.68,0.06,0.62,68989530
2018-01-01 00:00:00,108842043,0.6,0.04,0.56,60951544
2018-04-02 07:30:00,108553898,0.47,0.05,0.42,45592637
2018-07-02 15:00:00,0,0.0,0.07,0.0,0
2018-10-01 22:30:00,100436489,-1.11,0.08,-1.19,-119519422
2019-01-01 00:00:00,124343479,-1.56,0.1,-1.66,-206410175
2019-04-02 13:30:00,124548483,-1.05,0.05,-1.1,-137003331
2019-07-02 21:00:00,27112557,0.61,0.12,0.49,13285153
2019-10-02 04:30:00,116909649,1.28,0.21,1.07,125093324
2020-01-01 12:00:00,55556337,0.62,0.01,0.61,33889366
2020-04-01 19:30:00,76947188,-1.36,0.09,-1.45,-111573423
2020-07-02 03:00:00,68972077,-1.7,0.12,-1.82,-125529180
2020-10-01 10:30:00,48523282,-0.69,0.07,-0.76,-36877694
2020-12-31 18:00:00,56227146,1.09,-0.01,1.1,61849861
2021-04-02 01:30:00,48337271,-0.82,-0.02,-0.8,-38669817
2021-07-02 09:00:00,49133537,-0.59,0.22,-0.81,-39798165
2021-10-01 16:30:00,24358771,0.53,0.06,0.47,11448622
2022-01-01 00:00:00,63947859,1.6,-0.11,1.71,109350839
2022-04-02 07:30:00,78595456,1.29,0.08,1.21,95100502
2022-07-02 15:00:00,90888626,1.25,0.1,1.15,104521920
2022-10-01 22:30:00,79848880,0.95,0.05,0.9,71863992
2023-01-01 06:00:00,132969309,1.37,0.08,1.29,171530409
2023-04-02 13:30:00,76083626,-0.8,0.12,-0.92,-69996936
2023-07-02 21:00:00,123456366,-2.09,0.04,-2.13,-262962060
2023-10-02 04:30:00,69403752,-1.16,0.18,-1.34,-93001028
2024-01-01 12:00:00,70542165,-1.16,-0.09,-1.07,-75480117
2024-04-01 19:30:00,58606759,-0.84,0.15,-0.99,-58020691
2024-07-02 03:00:00,36777296,-0.19,0.2,-0.39,-14343145
2024-10-01 10:30:00,0,0.0,0.02,0.0,0
2024-12-31 18:00:00,0,0.0,0.05,0.0,0
