mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,9041692.0,0.38,0.1,0.28,2531674.0
2019-07-02 21:00:00,,,0.02,,
2019-10-02 04:30:00,20233342.0,0.41,0.12,0.29,5867669.0
2020-01-01 12:00:00,112913322.0,-1.49,0.01,-1.5,-169369984.0
2020-04-01 19:30:00,143558271.0,-1.65,0.08,-1.73,-248355808.0
2020-07-02 03:00:00,58878598.0,0.49,0.11,0.38,22373868.0
2020-10-01 10:30:00,86931709.0,-0.96,0.05,-1.01,-87801032.0
2020-12-31 18:00:00,5039174.0,-0.38,-0.04,-0.34,-1713319.0
2021-04-02 01:30:00,45849248.0,0.74,-0.04,0.78,35762412.0
2021-07-02 09:00:00,72391273.0,0.68,0.14,0.54,39091288.0
2021-10-01 16:30:00,53880177.0,0.6,0.01,0.59,31789302.0
2022-01-01 00:00:00,24010585.0,0.63,-0.07,0.7,16807408.0
2022-04-02 07:30:00,59512546.0,0.62,0.05,0.57,33922148.0
2022-07-02 15:00:00,73664695.0,0.63,0.07,0.56,41252228.0
2022-10-01 22:30:00,61989063.0,0.56,0.03,0.53,32854202.0
2023-01-01 06:00:00,78564236.0,0.56,-0.02,0.58,45567256.0
2023-04-02 13:30:00,10852080.0,-0.59,0.01,-0.6,-6511248.0
2023-07-02 21:00:00,121394009.0,-1.48,0.05,-1.53,-185732832.0
2023-10-02 04:30:00,62173147.0,-0.93,0.13,-1.06,-65903532.0
2024-01-01 12:00:00,,,-0.02,,
2024-04-01 19:30:00,42526109.0,0.56,0.13,0.43,18286226.0
2024-07-02 03:00:00,,,0.14,,
2024-10-01 10:30:00,,,0.04,,
2024-12-31 18:00:00,84556390.0,0.63,0.02,0.61,51579400.0
