mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,0.03,,
2011-01-01 00:00:00,,,0.04,,
2011-04-02 06:00:00,,,0.02,,
2011-07-02 12:00:00,,,-0.02,,
2011-10-01 18:00:00,,,-0.06,,
2012-01-01 00:00:00,,,-0.06,,
2012-04-01 12:00:00,,,-0.06,,
2012-07-02 00:00:00,,,-0.08,,
2012-10-01 12:00:00,,,-0.12,,
2013-01-01 00:00:00,,,-0.15,,
2013-04-02 06:00:00,,,-0.17,,
2013-07-02 12:00:00,,,-0.18,,
2013-10-01 18:00:00,,,-0.19,,
2014-01-01 00:00:00,,,-0.18,,
2014-04-02 06:00:00,,,-0.12,,
2014-07-02 12:00:00,,,-0.08,,
2014-10-01 18:00:00,,,-0.07,,
2015-01-01 00:00:00,,,-0.13,,
2015-04-02 06:00:00,,,-0.17,,
2015-07-02 12:00:00,,,-0.18,,
2015-10-01 18:00:00,,,-0.2,,
2016-01-01 00:00:00,,,-0.18,,
2016-04-01 12:00:00,,,-0.04,,
2016-07-02 00:00:00,,,-0.03,,
2016-10-01 12:00:00,,,-0.1,,
2017-01-01 00:00:00,12793041.0,-0.63,-0.17,-0.46,-5884799.0
2017-04-02 06:00:00,,,-0.29,,
2017-07-02 12:00:00,,,-0.38,,
2017-10-01 18:00:00,,,-0.3,,
2018-01-01 00:00:00,517846.0,-0.58,-0.25,-0.33,-170889.0
2018-04-02 06:00:00,,,-0.2,,
2018-07-02 12:00:00,,,-0.19,,
2018-10-01 18:00:00,,,-0.2,,
2019-01-01 00:00:00,,,-0.18,,
2019-04-02 13:30:00,,,-0.08,,
2019-07-02 21:00:00,4478925.0,0.62,0.22,0.4,1791570.0
2019-10-02 04:30:00,26122542.0,0.69,0.32,0.37,9665341.0
2020-01-01 12:00:00,,,-0.44,,
2020-04-01 19:30:00,,,-0.36,,
2020-07-02 03:00:00,30158633.0,0.66,0.42,0.24,7238072.0
2020-10-01 10:30:00,,,-0.16,,
2020-12-31 18:00:00,,,-0.32,,
2021-04-02 01:30:00,,,-0.31,,
2021-07-02 09:00:00,,,-0.07,,
2021-10-01 16:30:00,,,-0.16,,
2022-01-01 00:00:00,,,-0.22,,
2022-04-02 07:30:00,,,-0.13,,
2022-07-02 15:00:00,,,-0.07,,
2022-10-01 22:30:00,,,0.06,,
2023-01-01 06:00:00,,,-0.35,,
2023-04-02 13:30:00,,,-0.35,,
2023-07-02 21:00:00,,,-0.22,,
2023-10-02 04:30:00,,,-0.07,,
2024-01-01 12:00:00,,,-0.27,,
2024-04-01 19:30:00,,,-0.43,,
2024-07-02 03:00:00,,,0.32,,
2024-10-01 10:30:00,,,-0.56,,
2024-12-31 18:00:00,,,-0.22,,
