mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.01,,
2011-01-01 00:00:00,,,-0.02,,
2011-04-02 06:00:00,,,-0.02,,
2011-07-02 12:00:00,,,0.01,,
2011-10-01 18:00:00,,,0.02,,
2012-01-01 00:00:00,,,-0.01,,
2012-04-01 12:00:00,,,-0.0,,
2012-07-02 00:00:00,,,0.03,,
2012-10-01 12:00:00,,,0.05,,
2013-01-01 00:00:00,,,-0.0,,
2013-04-02 06:00:00,,,-0.08,,
2013-07-02 12:00:00,,,-0.03,,
2013-10-01 18:00:00,,,-0.02,,
2014-01-01 00:00:00,,,0.01,,
2014-04-02 06:00:00,,,0.05,,
2014-07-02 12:00:00,,,0.04,,
2014-10-01 18:00:00,,,0.03,,
2015-01-01 00:00:00,,,0.01,,
2015-04-02 06:00:00,,,-0.01,,
2015-07-02 12:00:00,,,0.0,,
2015-10-01 18:00:00,,,0.04,,
2016-01-01 00:00:00,,,0.05,,
2016-04-01 12:00:00,,,0.03,,
2016-07-02 00:00:00,,,0.03,,
2016-10-01 12:00:00,,,0.05,,
2017-01-01 00:00:00,,,0.08,,
2017-04-02 06:00:00,,,0.06,,
2017-07-02 12:00:00,,,0.09,,
2017-10-01 18:00:00,,,0.1,,
2018-01-01 00:00:00,,,0.07,,
2018-04-02 06:00:00,,,0.04,,
2018-07-02 12:00:00,,,0.0,,
2018-10-01 18:00:00,,,-0.01,,
2019-01-01 00:00:00,,,-0.01,,
2019-04-02 13:30:00,,,-0.09,,
2019-07-02 21:00:00,,,0.1,,
2019-10-02 04:30:00,6456459.0,-0.37,-0.04,-0.33,-2130632.0
2020-01-01 12:00:00,11058457.0,-0.4,-0.14,-0.26,-2875199.0
2020-04-01 19:30:00,5181608.0,-0.35,-0.12,-0.23,-1191770.0
2020-07-02 03:00:00,,,0.05,,
2020-10-01 10:30:00,,,0.03,,
2020-12-31 18:00:00,,,-0.04,,
2021-04-02 01:30:00,,,-0.03,,
2021-07-02 09:00:00,,,0.04,,
2021-10-01 16:30:00,,,-0.03,,
2022-01-01 00:00:00,,,0.19,,
2022-04-02 07:30:00,,,-0.03,,
2022-07-02 15:00:00,,,-0.02,,
2022-10-01 22:30:00,,,-0.07,,
2023-01-01 06:00:00,,,-0.07,,
2023-04-02 13:30:00,,,-0.01,,
2023-07-02 21:00:00,,,-0.01,,
2023-10-02 04:30:00,4374280.0,0.31,0.22,0.09,393685.0
2024-01-01 12:00:00,,,-0.08,,
2024-04-01 19:30:00,,,-0.01,,
2024-07-02 03:00:00,,,0.04,,
2024-10-01 10:30:00,,,0.25,,
2024-12-31 18:00:00,,,-0.16,,
