mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.03,,
2011-01-01 00:00:00,,,-0.02,,
2011-04-02 06:00:00,,,-0.03,,
2011-07-02 12:00:00,,,-0.03,,
2011-10-01 18:00:00,,,0.03,,
2012-01-01 00:00:00,,,0.1,,
2012-04-01 12:00:00,,,0.11,,
2012-07-02 00:00:00,,,0.09,,
2012-10-01 12:00:00,,,0.09,,
2013-01-01 00:00:00,,,0.08,,
2013-04-02 06:00:00,1433427.0,0.33,0.06,0.27,387025.0
2013-07-02 12:00:00,6734283.0,0.36,0.01,0.35,2356999.0
2013-10-01 18:00:00,33993259.0,0.51,-0.01,0.52,17676494.0
2014-01-01 00:00:00,64323989.0,0.61,0.05,0.56,36021432.0
2014-04-02 06:00:00,78728019.0,0.57,0.09,0.48,37789448.0
2014-07-02 12:00:00,,,0.05,,
2014-10-01 18:00:00,68209045.0,-0.72,-0.02,-0.7,-47746332.0
2015-01-01 00:00:00,40424699.0,-0.47,-0.01,-0.46,-18595362.0
2015-04-02 06:00:00,,,0.01,,
2015-07-02 12:00:00,,,0.06,,
2015-10-01 18:00:00,,,0.08,,
2016-01-01 00:00:00,193621.0,0.32,0.06,0.26,50341.0
2016-04-01 12:00:00,27989682.0,0.41,0.08,0.33,9236595.0
2016-07-02 00:00:00,59530632.0,0.49,0.12,0.37,22026334.0
2016-10-01 12:00:00,,,0.09,,
2017-01-01 00:00:00,20042521.0,-0.43,0.06,-0.49,-9820835.0
2017-04-02 06:00:00,,,0.05,,
2017-07-02 12:00:00,,,0.06,,
2017-10-01 18:00:00,,,0.06,,
2018-01-01 00:00:00,,,0.04,,
2018-04-02 06:00:00,,,0.05,,
2018-07-02 12:00:00,,,0.08,,
2018-10-01 18:00:00,,,0.06,,
2019-01-01 00:00:00,,,0.04,,
2019-04-02 13:30:00,,,0.09,,
2019-07-02 21:00:00,,,0.02,,
2019-10-02 04:30:00,774525.0,0.32,0.21,0.11,85198.0
2020-01-01 12:00:00,,,-0.0,,
2020-04-01 19:30:00,,,0.05,,
2020-07-02 03:00:00,48363645.0,0.82,0.1,0.72,34821824.0
2020-10-01 10:30:00,93936431.0,1.16,0.1,1.06,99572616.0
2020-12-31 18:00:00,46768392.0,0.46,0.04,0.42,19642724.0
2021-04-02 01:30:00,83194538.0,-1.13,-0.04,-1.09,-90682048.0
2021-07-02 09:00:00,48569396.0,-0.97,0.17,-1.14,-55369112.0
2021-10-01 16:30:00,,,0.02,,
2022-01-01 00:00:00,,,-0.08,,
2022-04-02 07:30:00,,,0.1,,
2022-07-02 15:00:00,,,0.05,,
2022-10-01 22:30:00,,,0.04,,
2023-01-01 06:00:00,,,-0.0,,
2023-04-02 13:30:00,,,0.03,,
2023-07-02 21:00:00,,,0.06,,
2023-10-02 04:30:00,,,0.13,,
2024-01-01 12:00:00,26202176.0,0.64,0.0,0.64,16769392.0
2024-04-01 19:30:00,92055167.0,1.08,0.13,0.95,87452408.0
2024-07-02 03:00:00,24000466.0,-0.31,0.18,-0.49,-11760229.0
2024-10-01 10:30:00,65126429.0,-1.14,0.03,-1.17,-76197920.0
2024-12-31 18:00:00,13923078.0,0.38,0.04,0.34,4733846.0
