midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,8531858,-0.11,-0.03,-0.08,-682549
2019-05-18 05:15:00,0,0.0,0.0,0.0,0
2019-08-17 12:45:00,5968068,0.11,0.02,0.09,537126
2019-11-16 20:15:00,1976294,-0.11,-0.03,-0.08,-158104
2020-02-16 03:45:00,0,0.0,-0.01,0.0,0
2020-05-17 11:15:00,0,0.0,-0.01,0.0,0
2020-08-16 18:45:00,3095150,0.11,0.04,0.07,216661
2020-11-16 02:15:00,0,0.0,-0.01,0.0,0
2021-02-15 09:45:00,0,0.0,-0.01,0.0,0
2021-05-17 17:15:00,0,0.0,-0.02,0.0,0
2021-08-17 00:45:00,0,0.0,0.01,0.0,0
2021-11-16 08:15:00,0,0.0,-0.01,0.0,0
2022-02-15 15:45:00,0,0.0,0.0,0.0,0
2022-05-17 23:15:00,0,0.0,0.0,0.0,0
2022-08-17 06:45:00,9780107,0.11,0.03,0.08,782409
2022-11-16 14:15:00,0,0.0,-0.04,0.0,0
2023-02-15 21:45:00,0,0.0,-0.01,0.0,0
2023-05-18 05:15:00,0,0.0,0.01,0.0,0
2023-08-17 12:45:00,0,0.0,0.04,0.0,0
2023-11-16 20:15:00,0,0.0,0.0,0.0,0
2024-02-16 03:45:00,47305321,-0.14,-0.05,-0.09,-4257479
2024-05-17 11:15:00,63713454,-0.15,-0.05,-0.1,-6371345
2024-08-16 18:45:00,27248967,-0.12,-0.03,-0.09,-2452407
