mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 22:30:00,359852609,0.75,-1.45,0.58,109546640
2011-01-01 00:00:00,433430949,0.75,-1.59,0.76,140522137
2011-04-02 07:30:00,475009250,2.21,-1.26,2.12,203323909
2011-07-02 15:00:00,530973851,2.02,-0.55,2.0,216157019
2011-10-01 22:30:00,359213481,1.95,0.22,1.75,152691052
2012-01-01 00:00:00,430204457,2.91,0.53,2.41,174314188
2012-04-01 07:30:00,565614754,0.61,0.89,-0.06,81121395
2012-07-01 15:00:00,975176077,-0.55,0.78,-1.42,-123816291
2012-09-30 22:30:00,1240008646,-1.06,0.46,-2.02,-290229559
2013-01-01 00:00:00,997668881,-2.36,-0.17,-2.62,-488631018
2013-04-02 07:30:00,992193910,-3.93,-0.8,-3.94,-580962519
2013-07-02 15:00:00,1468688430,-4.06,-0.98,-3.21,-1113763456
2013-10-01 22:30:00,1835782666,-3.43,-1.12,-2.49,-1486230406
2014-01-01 00:00:00,2152188473,-6.6,-1.67,-5.12,-1533467873
2014-04-02 07:30:00,1833704813,-6.98,-1.32,-5.81,-1174618024
2014-07-02 15:00:00,1456226610,-5.88,-0.9,-5.68,-914990405
2014-10-01 22:30:00,1218459777,-5.33,-1.03,-4.88,-526415652
2015-01-01 00:00:00,1238210748,-1.04,-1.18,-0.99,-199328477
2015-04-02 07:30:00,867311701,1.53,-0.97,1.74,55612889
2015-07-02 15:00:00,867039758,1.67,-0.3,1.75,223725414
2015-10-01 22:30:00,857789346,2.9,0.26,2.88,115265530
2016-01-01 00:00:00,851113312,5.43,0.28,5.46,142621788
2016-04-01 07:30:00,882427512,5.8,0.83,5.45,147491883
2016-07-01 15:00:00,1144378864,7.74,1.01,7.22,179542555
2016-09-30 22:30:00,1108027201,5.81,0.87,5.32,169896282
2017-01-01 00:00:00,1150400640,3.25,0.74,3.23,299173289
2017-04-02 07:30:00,1262365461,2.12,0.53,2.43,319560177
2017-07-02 15:00:00,1476364083,0.48,0.04,1.09,309875610
2017-10-01 22:30:00,1679014696,0.22,-0.59,1.05,504724150
2018-01-01 00:00:00,1770965241,-0.05,-1.19,1.25,661672966
2018-04-02 07:30:00,1743120695,4.68,-1.41,5.68,667840760
2018-07-02 15:00:00,1039780749,4.55,-0.84,5.3,422705420
2018-10-01 22:30:00,1065883059,3.91,-0.69,3.99,81717808
2019-01-01 00:00:00,946381314,1.89,-0.64,1.84,-58436361
2019-04-02 13:30:00,645152586,0.81,-0.35,-0.14,-126713426
2019-07-02 21:00:00,774684812,-3.18,1.27,-3.53,-302914156
2019-10-02 04:30:00,1101990964,9.95,4.48,6.79,986386485
2020-01-01 12:00:00,1478581206,-3.32,-4.9,-1.28,-509784036
2020-04-01 19:30:00,1676132865,-0.63,-0.41,-0.73,-290567933
2020-07-02 03:00:00,1041514567,5.54,4.4,2.59,-59320956
2020-10-01 10:30:00,801076069,3.41,0.62,2.83,279712948
2020-12-31 18:00:00,1103112651,5.16,-2.49,5.87,209415560
2021-04-02 01:30:00,731895879,-2.08,-2.4,-0.71,-63745204
2021-07-02 09:00:00,726311647,3.66,2.32,2.07,102567940
2021-10-01 16:30:00,1259755717,6.59,2.96,3.85,-31593426
2022-01-01 00:00:00,1504673648,-0.96,-3.21,0.9,303006983
2022-04-02 07:30:00,1199450316,2.11,0.98,1.78,-343843658
2022-07-02 15:00:00,978963956,7.63,2.3,6.36,515198036
2022-10-01 22:30:00,1450346412,6.33,2.31,4.8,635195941
2023-01-01 06:00:00,1235435091,-1.82,-2.25,0.32,-74152705
2023-04-02 13:30:00,1561721526,-4.99,-2.22,-3.9,-405521656
2023-07-02 21:00:00,2098377254,1.99,1.76,0.49,-543152113
2023-10-02 04:30:00,1904666502,-1.09,3.2,-3.05,-916368207
2024-01-01 12:00:00,1524946625,-10.62,-3.87,-8.44,-1957646067
2024-04-01 19:30:00,1942798954,-6.95,-1.11,-6.63,-1250472460
2024-07-02 03:00:00,1674128204,0.06,3.53,-1.83,1076177
2024-10-01 10:30:00,1202525464,-3.17,1.04,-3.91,-216048291
2024-12-31 18:00:00,46187614,-0.42,-2.46,-0.46,-21246302
