midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,0,0.0,0.0,0.0,0
2019-05-18 05:15:00,6352242,0.23,0.03,0.2,1270448
2019-08-17 12:45:00,24739440,0.25,0.04,0.21,5195282
2019-11-16 20:15:00,0,0.0,-0.01,0.0,0
2020-02-16 03:45:00,0,0.0,0.02,0.0,0
2020-05-17 11:15:00,34958952,0.27,0.08,0.19,6642201
2020-08-16 18:45:00,0,0.0,-0.01,0.0,0
2020-11-16 02:15:00,0,0.0,0.08,0.0,0
2021-02-15 09:45:00,0,0.0,-0.01,0.0,0
2021-05-17 17:15:00,0,0.0,0.01,0.0,0
2021-08-17 00:45:00,5391396,0.23,0.01,0.22,1186107
2021-11-16 08:15:00,0,0.0,-0.02,0.0,0
2022-02-15 15:45:00,0,0.0,-0.01,0.0,0
2022-05-17 23:15:00,8495382,0.24,0.03,0.21,1784030
2022-08-17 06:45:00,56481658,0.27,0.07,0.2,11296332
2022-11-16 14:15:00,16189441,0.24,-0.01,0.25,4047360
2023-02-15 21:45:00,9240304,0.24,0.05,0.19,1755658
2023-05-18 05:15:00,32913314,0.25,0.06,0.19,6253530
2023-08-17 12:45:00,75043557,0.27,0.13,0.14,10506098
2023-11-16 20:15:00,0,0.0,0.01,0.0,0
2024-02-16 03:45:00,0,0.0,-0.01,0.0,0
2024-05-17 11:15:00,13984800,0.22,0.1,0.12,1678176
2024-08-16 18:45:00,43769531,-0.16,-0.04,-0.12,-5252344
