mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.09,,
2011-01-01 00:00:00,,,-0.08,,
2011-04-02 06:00:00,,,-0.06,,
2011-07-02 12:00:00,,,-0.03,,
2011-10-01 18:00:00,,,-0.02,,
2012-01-01 00:00:00,,,-0.05,,
2012-04-01 12:00:00,,,-0.06,,
2012-07-02 00:00:00,2555607.0,-0.37,-0.05,-0.32,-817794.0
2012-10-01 12:00:00,18021656.0,-0.44,-0.04,-0.4,-7208662.0
2013-01-01 00:00:00,50413310.0,-0.59,-0.04,-0.55,-27727322.0
2013-04-02 06:00:00,93773793.0,-0.81,-0.06,-0.75,-70330344.0
2013-07-02 12:00:00,135389625.0,-1.1,-0.08,-1.02,-138097424.0
2013-10-01 18:00:00,160611865.0,-1.37,-0.1,-1.27,-203977072.0
2014-01-01 00:00:00,168393383.0,-1.43,-0.11,-1.32,-222279264.0
2014-04-02 06:00:00,152235203.0,-1.25,-0.09,-1.16,-176592832.0
2014-07-02 12:00:00,116940967.0,-0.97,-0.05,-0.92,-107585696.0
2014-10-01 18:00:00,57131444.0,-0.59,-0.05,-0.54,-30850980.0
2015-01-01 00:00:00,,,-0.07,,
2015-04-02 06:00:00,14856164.0,0.39,-0.08,0.47,6982397.0
2015-07-02 12:00:00,34400081.0,0.48,-0.08,0.56,19264044.0
2015-10-01 18:00:00,44672676.0,0.57,-0.08,0.65,29037238.0
2016-01-01 00:00:00,49246073.0,0.63,-0.07,0.7,34472248.0
2016-04-01 12:00:00,40876255.0,0.58,-0.06,0.64,26160804.0
2016-07-02 00:00:00,41546353.0,0.57,-0.04,0.61,25343276.0
2016-10-01 12:00:00,47724091.0,0.59,-0.0,0.59,28157214.0
2017-01-01 00:00:00,38790836.0,0.53,-0.0,0.53,20559142.0
2017-04-02 06:00:00,37131843.0,0.54,-0.04,0.58,21536468.0
2017-07-02 12:00:00,42927571.0,0.59,-0.04,0.63,27044370.0
2017-10-01 18:00:00,33641272.0,0.52,-0.02,0.54,18166288.0
2018-01-01 00:00:00,20691719.0,0.46,-0.05,0.51,10552777.0
2018-04-02 06:00:00,8962504.0,0.41,-0.08,0.49,4391627.0
2018-07-02 12:00:00,888609.0,0.37,-0.06,0.43,382102.0
2018-10-01 18:00:00,412394.0,0.35,-0.03,0.38,156710.0
2019-01-01 00:00:00,,,-0.01,,
2019-04-02 13:30:00,,,0.14,,
2019-07-02 21:00:00,21162677.0,0.4,0.1,0.3,6348803.0
2019-10-02 04:30:00,19514247.0,0.39,0.13,0.26,5073704.0
2020-01-01 12:00:00,,,-0.25,,
2020-04-01 19:30:00,31563764.0,0.48,0.03,0.45,14203693.0
2020-07-02 03:00:00,22830069.0,0.4,0.12,0.28,6392419.0
2020-10-01 10:30:00,,,-0.03,,
2020-12-31 18:00:00,4760788.0,0.38,-0.18,0.56,2666041.0
2021-04-02 01:30:00,22480180.0,0.43,0.07,0.36,8092865.0
2021-07-02 09:00:00,2018819.0,0.36,-0.18,0.54,1090162.0
2021-10-01 16:30:00,57210275.0,0.48,0.16,0.32,18307288.0
2022-01-01 00:00:00,,,-0.16,,
2022-04-02 07:30:00,,,0.14,,
2022-07-02 15:00:00,,,-0.02,,
2022-10-01 22:30:00,,,0.19,,
2023-01-01 06:00:00,5208874.0,-0.36,-0.32,-0.04,-208355.0
2023-04-02 13:30:00,13774665.0,0.39,0.07,0.32,4407892.0
2023-07-02 21:00:00,,,0.02,,
2023-10-02 04:30:00,,,-0.05,,
2024-01-01 12:00:00,,,-0.08,,
2024-04-01 19:30:00,,,-0.02,,
2024-07-02 03:00:00,470598.0,0.36,0.09,0.27,127061.0
2024-10-01 10:30:00,,,-0.1,,
2024-12-31 18:00:00,,,-0.12,,
