mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,-0.0,,
2019-07-02 21:00:00,,,0.02,,
2019-10-02 04:30:00,,,0.16,,
2020-01-01 12:00:00,,,-0.13,,
2020-04-01 19:30:00,,,-0.08,,
2020-07-02 03:00:00,,,0.15,,
2020-10-01 10:30:00,,,0.05,,
2020-12-31 18:00:00,,,-0.08,,
2021-04-02 01:30:00,,,-0.13,,
2021-07-02 09:00:00,,,0.1,,
2021-10-01 16:30:00,,,0.13,,
2022-01-01 00:00:00,1198331.0,-0.34,-0.17,-0.17,-203716.0
2022-04-02 07:30:00,,,-0.11,,
2022-07-02 15:00:00,17825438.0,0.42,0.24,0.18,3208579.0
2022-10-01 22:30:00,3365416.0,0.34,0.18,0.16,538467.0
2023-01-01 06:00:00,12619700.0,-0.39,-0.23,-0.16,-2019152.0
2023-04-02 13:30:00,,,-0.05,,
2023-07-02 21:00:00,,,0.14,,
2023-10-02 04:30:00,2586868.0,0.34,0.16,0.18,465636.0
2024-01-01 12:00:00,1623265.0,-0.34,-0.14,-0.2,-324653.0
2024-04-01 19:30:00,,,-0.1,,
2024-07-02 03:00:00,,,0.14,,
2024-10-01 10:30:00,,,0.1,,
2024-12-31 18:00:00,,,-0.06,,
