midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-02-15 21:45:00,22421113.967765987,0.22389359772205353,0.10670705884695053,0.117186538875103,2627452.743606724
2019-05-18 05:15:00,8226801.1484229565,-0.2164154052734375,-0.10344813764095306,-0.11296726763248444,-929359.2470931264
2019-08-17 12:45:00,25332959.42758295,-0.03919011726975441,0.06712165474891663,-0.10631177201867104,-2693191.8072234415
2019-11-16 20:15:00,0.0,0.0,0.023870615288615227,0.0,0.0
2020-02-16 03:45:00,22445719.489943266,0.2720889151096344,-0.0010417058365419507,0.27313062094617635,6130613.301871897
2020-05-17 11:15:00,35659174.35883963,0.3124738335609436,-0.0033052884973585606,0.31577912205830216,11260422.772358298
2020-08-16 18:45:00,77083789.69187647,0.3760809600353241,0.06408632546663284,0.31199463456869125,24049728.796086848
2020-11-16 02:15:00,65223735.40358117,0.3134346008300781,0.08146726340055466,0.23196733742952347,15129776.23877647
2021-02-15 09:45:00,29313403.508358367,0.2752968966960907,-0.0012476994888857007,0.2765445961849764,8106463.336026235
2021-05-17 17:15:00,39105340.543107264,0.27436426281929016,0.025991586968302727,0.24837267585098743,9712698.070755657
2021-08-17 00:45:00,48725551.87005806,0.258331298828125,0.07765315473079681,0.18067814409732819,8803642.28200019
2021-11-16 08:15:00,22530202.022755697,0.24141527712345123,0.04442302882671356,0.19699224829673767,4438275.1510423515
2022-02-15 15:45:00,0.0,0.0,0.006226172670722008,0.0,0.0
2022-05-17 23:15:00,11089089.506893784,0.2523193359375,-0.025793809443712234,0.27811314538121223,3084021.562176026
2022-08-17 06:45:00,7441808.20445776,0.2301788330078125,0.0412750244140625,0.18890380859375,1405785.9126462871
2022-11-16 14:15:00,0.0,0.0,0.05704674497246742,0.0,0.0
2023-02-15 21:45:00,0.0,0.0,-0.030821580439805984,0.0,0.0
2023-05-18 05:15:00,0.0,0.0,0.007510845549404621,0.0,0.0
2023-08-17 12:45:00,18846605.1578404,0.2515292763710022,0.062231797724962234,0.18929747864603996,3567614.83741664
2023-11-16 20:15:00,0.0,0.0,0.036587055772542953,0.0,0.0
2024-02-16 03:45:00,0.0,0.0,-0.02344278246164322,0.0,0.0
