mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,0.1,,
2011-01-01 00:00:00,,,0.08,,
2011-04-02 06:00:00,,,0.06,,
2011-07-02 12:00:00,,,0.04,,
2011-10-01 18:00:00,,,0.04,,
2012-01-01 00:00:00,,,0.04,,
2012-04-01 12:00:00,,,0.05,,
2012-07-02 00:00:00,,,0.06,,
2012-10-01 12:00:00,,,0.03,,
2013-01-01 00:00:00,,,0.02,,
2013-04-02 06:00:00,,,0.0,,
2013-07-02 12:00:00,,,-0.01,,
2013-10-01 18:00:00,,,-0.01,,
2014-01-01 00:00:00,,,-0.01,,
2014-04-02 06:00:00,,,0.01,,
2014-07-02 12:00:00,,,0.03,,
2014-10-01 18:00:00,,,0.02,,
2015-01-01 00:00:00,,,0.02,,
2015-04-02 06:00:00,,,0.01,,
2015-07-02 12:00:00,,,0.03,,
2015-10-01 18:00:00,,,0.04,,
2016-01-01 00:00:00,794821.0,0.4,0.01,0.39,309980.0
2016-04-01 12:00:00,,,-0.02,,
2016-07-02 00:00:00,,,0.01,,
2016-10-01 12:00:00,,,0.01,,
2017-01-01 00:00:00,,,0.03,,
2017-04-02 06:00:00,,,0.04,,
2017-07-02 12:00:00,,,0.04,,
2017-10-01 18:00:00,,,0.04,,
2018-01-01 00:00:00,,,0.04,,
2018-04-02 06:00:00,,,0.02,,
2018-07-02 12:00:00,,,0.01,,
2018-10-01 18:00:00,7212716.0,-0.42,-0.02,-0.4,-2885086.0
2019-01-01 00:00:00,19596496.0,-0.48,-0.05,-0.43,-8426493.0
2019-04-02 13:30:00,,,-0.17,,
2019-07-02 21:00:00,28043856.0,-0.64,0.06,-0.7,-19630698.0
2019-10-02 04:30:00,278470.0,-0.4,0.09,-0.49,-136450.0
2020-01-01 12:00:00,,,-0.09,,
2020-04-01 19:30:00,27267433.0,0.46,-0.09,0.55,14997088.0
2020-07-02 03:00:00,37836482.0,0.73,0.04,0.69,26107172.0
2020-10-01 10:30:00,35299918.0,0.64,0.08,0.56,19767956.0
2020-12-31 18:00:00,18522691.0,0.46,-0.01,0.47,8705665.0
2021-04-02 01:30:00,557452.0,0.39,-0.1,0.49,273152.0
2021-07-02 09:00:00,19631399.0,0.45,0.2,0.25,4907850.0
2021-10-01 16:30:00,11929968.0,0.52,0.04,0.48,5726384.0
2022-01-01 00:00:00,9881483.0,-0.26,0.02,-0.28,-2766815.0
2022-04-02 07:30:00,,,0.09,,
2022-07-02 15:00:00,6381985.0,-0.47,0.0,-0.47,-2999533.0
2022-10-01 22:30:00,,,0.01,,
2023-01-01 06:00:00,340287.0,-0.42,-0.16,-0.26,-88475.0
2023-04-02 13:30:00,,,-0.12,,
2023-07-02 21:00:00,,,-0.03,,
2023-10-02 04:30:00,37031150.0,0.38,0.25,0.13,4814050.0
2024-01-01 12:00:00,55349305.0,-0.92,-0.17,-0.75,-41511976.0
2024-04-01 19:30:00,28227966.0,-0.68,-0.04,-0.64,-18065898.0
2024-07-02 03:00:00,15020550.0,-0.5,0.09,-0.59,-8862124.0
2024-10-01 10:30:00,,,0.26,,
2024-12-31 18:00:00,32712994.0,-0.54,-0.17,-0.37,-12103808.0
