mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,0,0.0,0.01,0.0,0
2019-07-02 21:00:00,839443,0.2,0.02,0.18,151100
2019-10-02 04:30:00,8575177,0.2,0.08,0.12,1029021
2020-01-01 12:00:00,0,0.0,-0.06,0.0,0
2020-04-01 19:30:00,0,0.0,0.02,0.0,0
2020-07-02 03:00:00,5631292,0.18,0.07,0.11,619442
2020-10-01 10:30:00,288077,0.18,-0.0,0.18,51854
2020-12-31 18:00:00,0,0.0,0.07,0.0,0
2021-04-02 01:30:00,0,0.0,-0.05,0.0,0
2021-07-02 09:00:00,2667843,0.2,0.04,0.16,426855
2021-10-01 16:30:00,6012059,0.19,0.02,0.17,1022050
2022-01-01 00:00:00,0,0.0,-0.04,0.0,0
2022-04-02 07:30:00,0,0.0,-0.03,0.0,0
2022-07-02 15:00:00,13398387,0.2,0.08,0.12,1607806
2022-10-01 22:30:00,9086244,0.19,0.06,0.13,1181212
2023-01-01 06:00:00,6770558,-0.18,-0.11,-0.07,-473939
2023-04-02 13:30:00,0,0.0,-0.01,0.0,0
2023-07-02 21:00:00,0,0.0,0.03,0.0,0
2023-10-02 04:30:00,16126855,0.19,0.12,0.07,1128880
2024-01-01 12:00:00,0,0.0,-0.04,0.0,0
2024-04-01 19:30:00,0,0.0,-0.03,0.0,0
2024-07-02 03:00:00,12607070,0.15,0.08,0.07,882495
2024-10-01 10:30:00,3324187,-0.05,0.04,-0.09,-299177
2024-12-31 18:00:00,0,0.0,-0.03,0.0,0
