mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.03,,
2019-07-02 21:00:00,40086593.0,0.56,0.05,0.51,20444162.0
2019-10-02 04:30:00,77434124.0,-0.71,-0.02,-0.69,-53429548.0
2020-01-01 12:00:00,123471305.0,-0.82,-0.15,-0.67,-82725776.0
2020-04-01 19:30:00,32535352.0,0.54,0.04,0.5,16267676.0
2020-07-02 03:00:00,24626744.0,0.49,0.08,0.41,10096965.0
2020-10-01 10:30:00,136820204.0,0.93,-0.0,0.93,127242792.0
2020-12-31 18:00:00,33294977.0,0.64,-0.01,0.65,21641734.0
2021-04-02 01:30:00,,,-0.02,,
2021-07-02 09:00:00,3368792.0,0.49,0.09,0.4,1347517.0
2021-10-01 16:30:00,,,-0.0,,
2022-01-01 00:00:00,,,-0.08,,
2022-04-02 07:30:00,,,0.06,,
2022-07-02 15:00:00,,,0.03,,
2022-10-01 22:30:00,,,-0.03,,
2023-01-01 06:00:00,49006483.0,-0.54,0.06,-0.6,-29403892.0
2023-04-02 13:30:00,214101490.0,-0.89,-0.15,-0.74,-158435104.0
2023-07-02 21:00:00,30004025.0,-0.44,0.03,-0.47,-14101891.0
2023-10-02 04:30:00,30147950.0,0.61,0.12,0.49,14772496.0
2024-01-01 12:00:00,1868936.0,0.38,-0.12,0.5,934468.0
2024-04-01 19:30:00,6007362.0,0.64,0.01,0.63,3784638.0
2024-07-02 03:00:00,50582723.0,0.75,0.11,0.64,32372942.0
2024-10-01 10:30:00,123922403.0,1.36,0.03,1.33,164816800.0
2024-12-31 18:00:00,,,0.06,,
