midcyc_datetime,evolving_union_area (m^2),evolving_union_dh (m),evolving_union_region_dh (m),evolving_union_dh_corr (m),evolving_union_dV_corr (m^3),stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dV_corr (m^3)
2019-02-15 21:45:00,137328301.2278099,0.09466642886400223,0.055755615234375,0.03891081362962723,5343555.935148619,131335736.39448881,0.09627866744995117,0.05491051450371742,0.04136815294623375,5433116.830473451,5992564.8333210945,0.0008451007306575775,-0.0024573393166065216,-89560.89532483183
2019-05-18 05:15:00,137328301.2278099,0.07649558782577515,0.04972916841506958,0.026766419410705566,3675786.907623272,131335736.39448881,0.07541179656982422,0.05297710746526718,0.022434689104557037,2946476.414328413,5992564.8333210945,-0.0032479390501976013,0.004331730306148529,729310.4932948588
2019-08-17 12:45:00,137328301.2278099,0.08929353207349777,-0.02124333754181862,0.11053686961531639,15179840.527311318,131335736.39448881,0.08118581771850586,-0.010236534290015697,0.09142235200852156,12007021.923955351,5992564.8333210945,-0.011006803251802921,0.019114517606794834,3172818.6033559665
2019-11-16 20:15:00,137328301.2278099,-0.06635290384292603,-0.002572786994278431,-0.0637801168486476,-8758815.098935992,131335736.39448881,-0.059762001037597656,-0.011784949339926243,-0.04797705169767141,-6301101.414750135,5992564.8333210945,0.009212162345647812,-0.01580306515097618,-2457713.684185857
2020-02-16 03:45:00,137328301.2278099,0.07430284470319748,0.06788402795791626,0.0064188167452812195,881485.1995220897,131335736.39448881,0.07617855072021484,0.06720440089702606,0.008974149823188782,1178626.5755429703,5992564.8333210945,0.0006796270608901978,-0.0025553330779075623,-297141.37602088065
2020-05-17 11:15:00,137328301.2278099,0.012076370418071747,-0.032699842005968094,0.04477621242403984,6149041.187608948,131335736.39448881,0.005884647369384766,-0.02539907582104206,0.031283723190426826,4108670.8223760542,5992564.8333210945,-0.007300766184926033,0.013492489233613014,2040370.3652328937
2020-08-16 18:45:00,137328301.2278099,0.05846444517374039,0.036989372223615646,0.02147507295012474,2949135.2869839226,131335736.39448881,0.05631732940673828,0.03939115256071091,0.016926176846027374,2223011.9004163514,5992564.8333210945,-0.0024017803370952606,0.004548896104097366,726123.3865675712
2020-11-16 02:15:00,137328301.2278099,-0.04403121396899223,-0.017730195075273514,-0.02630101889371872,-3611874.245234924,131335736.39448881,-0.0386805534362793,-0.024204665794968605,-0.014475887641310692,-1901201.3633354194,5992564.8333210945,0.006474470719695091,-0.011825131252408028,-1710672.8818995045
2021-02-15 09:45:00,137328301.2278099,0.054109249264001846,0.050361763685941696,0.00374748557806015,514635.82831071765,131335736.39448881,0.054575443267822266,0.04951922968029976,0.005056213587522507,664061.5348850886,5992564.8333210945,0.0008425340056419373,-0.0013087280094623566,-149425.7065743709
2021-05-17 17:15:00,137328301.2278099,0.11587321013212204,0.05580630525946617,0.06006690487265587,8248886.006174288,131335736.39448881,0.1123819351196289,0.06314180791378021,0.049240127205848694,6466988.366738441,5992564.8333210945,-0.007335502654314041,0.010826777666807175,1781897.6394358464
2021-08-17 00:45:00,137328301.2278099,0.03394639864563942,0.005635406821966171,0.02831099182367325,3887900.413219463,131335736.39448881,0.034035682678222656,0.005429781507700682,0.028605901170521975,3756977.095458473,5992564.8333210945,0.00020562531426548958,-0.00029490934684872627,130923.31776099
2021-11-16 08:15:00,137328301.2278099,-0.09995162487030029,-0.06469519436359406,-0.03525643050670624,-4841705.708842301,131335736.39448881,-0.09682178497314453,-0.06921292841434479,-0.027608856558799744,-3626029.5071597765,5992564.8333210945,0.004517734050750732,-0.007647573947906494,-1215676.2016825243
2022-02-15 15:45:00,137328301.2278099,0.03320041298866272,0.013816704042255878,0.01938370894640684,2661931.8211043524,131335736.39448881,0.03506898880004883,0.013086407445371151,0.021982581354677677,2887098.5100683523,5992564.8333210945,0.0007302965968847275,-0.002598872408270836,-225166.68896399997
2022-05-17 23:15:00,137328301.2278099,0.04214861989021301,0.02471613511443138,0.01743248477578163,2393973.52043775,131335736.39448881,0.0420684814453125,0.025749793276190758,0.016318688169121742,2143226.9276836365,5992564.8333210945,-0.0010336581617593765,0.0011137966066598892,250746.5927541135
2022-08-17 06:45:00,137328301.2278099,0.0721367746591568,-0.020760228857398033,0.09289700351655483,12757387.682082359,131335736.39448881,0.0675210952758789,-0.011803729459643364,0.07932482473552227,10418184.271003578,5992564.8333210945,-0.00895649939775467,0.013572178781032562,2339203.411078781
2022-11-16 14:15:00,137328301.2278099,-0.03790418803691864,-0.023660434409976006,-0.014243753626942635,-1956070.488695488,131335736.39448881,-0.0345149040222168,-0.027522629126906395,-0.006992274895310402,-918335.5724482888,5992564.8333210945,0.0038621947169303894,-0.007251478731632233,-1037734.9162471993
2023-02-15 21:45:00,137328301.2278099,-0.0185885950922966,0.037656623870134354,-0.056245218962430954,-7724060.372296844,131335736.39448881,-0.019484996795654297,0.035730451345443726,-0.05521544814109802,-7251761.541962817,5992564.8333210945,0.001926172524690628,-0.0010297708213329315,-472298.83033402637
2023-05-18 05:15:00,137328301.2278099,0.15886864066123962,0.07543272525072098,0.08343591541051865,11458112.524713771,131335736.39448881,0.15701675415039062,0.08123779296875,0.07577896118164062,9952485.670000153,5992564.8333210945,-0.005805067718029022,0.007656954228878021,1505626.8547136188
